year,week,team_1,team_1_record,team_1_score,team_1_projected,team_2,team_2_record,team_2_score,team_2_projected,winner,loser,margin,is_playoffs
2024,8,Malle ❤️ 🐸,10-4-0 | 4th,122.74,103.4,Voldemort,4-10-0 | 7th,103.92,101.28,Malle ❤️ 🐸,Voldemort,18.82,False
2024,8,Pop Lockett Drop it,6-8-0 | 9th,108.82,93.5,Post Mahomes,10-4-0 | 1st,125.36,111.73,Post Mahomes,Pop Lockett Drop it,16.54,False
2024,8,The Big Gronkowski,9-5-0 | 5th,82.36,110.22,malle_dips_pouches,8-6-0 | 6th,110.34,111.2,malle_dips_pouches,The Big Gronkowski,27.98,False
2024,8,Uncle Rico,6-8-0 | 10th,111.28,102.77,ThreatLevelMidnight,9-5-0 | 2nd,120.28,106.23,ThreatLevelMidnight,Uncle Rico,9.0,False
2024,9,Malle ❤️ 🐸,10-4-0 | 4th,124.4,102.0,Joe Mantegna,5-9-0 | 11th,99.72,108.91,Malle ❤️ 🐸,Joe Mantegna,24.68,False
2024,9,The Big Gronkowski,9-5-0 | 5th,128.82,117.07,Post Mahomes,10-4-0 | 1st,113.4,112.84,The Big Gronkowski,Post Mahomes,15.42,False
2024,9,ThreatLevelMidnight,9-5-0 | 2nd,69.06,100.75,Patty Primetimes,8-6-0 | 3rd,127.96,116.46,Patty Primetimes,ThreatLevelMidnight,58.9,False
2024,9,Uncle Rico,6-8-0 | 10th,156.54,103.32,Ginger FC,4-10-0 | 12th,117.98,96.84,Uncle Rico,Ginger FC,38.56,False
2024,9,Voldemort,4-10-0 | 7th,102.5,111.34,Pop Lockett Drop it,6-8-0 | 9th,119.54,103.95,Pop Lockett Drop it,Voldemort,17.04,False
2024,9,malle_dips_pouches,8-6-0 | 6th,88.58,107.85,Buttermilk Puuump,5-9-0 | 8th,77.7,100.64,malle_dips_pouches,Buttermilk Puuump,10.88,False
2024,10,Ginger FC,4-10-0 | 12th,79.74,109.8,Patty Primetimes,8-6-0 | 3rd,89.68,113.33,Patty Primetimes,Ginger FC,9.94,False
2024,10,Joe Mantegna,5-9-0 | 11th,88.08,105.19,Pop Lockett Drop it,6-8-0 | 9th,112.18,104.93,Pop Lockett Drop it,Joe Mantegna,24.1,False
2024,10,Malle ❤️ 🐸,10-4-0 | 4th,92.38,106.69,ThreatLevelMidnight,9-5-0 | 2nd,132.44,88.78,ThreatLevelMidnight,Malle ❤️ 🐸,40.06,False
2024,10,Post Mahomes,10-4-0 | 1st,123.3,107.05,malle_dips_pouches,8-6-0 | 6th,93.94,107.08,Post Mahomes,malle_dips_pouches,29.36,False
2024,10,The Big Gronkowski,9-5-0 | 5th,102.62,105.66,Voldemort,4-10-0 | 7th,86.6,114.89,The Big Gronkowski,Voldemort,16.02,False
2024,10,Uncle Rico,6-8-0 | 10th,97.24,108.15,Buttermilk Puuump,5-9-0 | 8th,84.3,95.36,Uncle Rico,Buttermilk Puuump,12.94,False
2024,11,Malle ❤️ 🐸,10-4-0 | 4th,113.24,98.8,Ginger FC,4-10-0 | 12th,106.84,108.24,Malle ❤️ 🐸,Ginger FC,6.4,False
2024,11,Patty Primetimes,8-6-0 | 3rd,81.64,106.93,Buttermilk Puuump,5-9-0 | 8th,145.68,91.09,Buttermilk Puuump,Patty Primetimes,64.04,False
2024,11,The Big Gronkowski,9-5-0 | 5th,105.24,101.44,Joe Mantegna,5-9-0 | 11th,90.86,103.58,The Big Gronkowski,Joe Mantegna,14.38,False
2024,11,ThreatLevelMidnight,9-5-0 | 2nd,111.28,97.34,Pop Lockett Drop it,6-8-0 | 9th,83.08,100.02,ThreatLevelMidnight,Pop Lockett Drop it,28.2,False
2024,11,Uncle Rico,6-8-0 | 10th,88.84,103.25,malle_dips_pouches,8-6-0 | 6th,125.94,104.11,malle_dips_pouches,Uncle Rico,37.1,False
2024,11,Voldemort,4-10-0 | 7th,110.78,109.85,Post Mahomes,10-4-0 | 1st,122.68,113.26,Post Mahomes,Voldemort,11.9,False
2024,12,Joe Mantegna,5-9-0 | 11th,110.78,91.87,Post Mahomes,10-4-0 | 1st,97.28,107.52,Joe Mantegna,Post Mahomes,13.5,False
2024,12,Malle ❤️ 🐸,10-4-0 | 4th,115.96,94.57,Buttermilk Puuump,5-9-0 | 8th,90.46,95.19,Malle ❤️ 🐸,Buttermilk Puuump,25.5,False
2024,12,Pop Lockett Drop it,6-8-0 | 9th,102.78,99.1,Ginger FC,4-10-0 | 12th,90.32,103.4,Pop Lockett Drop it,Ginger FC,12.46,False
2024,12,The Big Gronkowski,9-5-0 | 5th,105.42,87.96,ThreatLevelMidnight,9-5-0 | 2nd,109.02,97.36,ThreatLevelMidnight,The Big Gronkowski,3.6,False
2024,12,Uncle Rico,6-8-0 | 10th,106.76,102.53,Patty Primetimes,8-6-0 | 3rd,127.5,110.16,Patty Primetimes,Uncle Rico,20.74,False
2024,12,Voldemort,4-10-0 | 7th,99.32,105.39,malle_dips_pouches,8-6-0 | 6th,88.8,104.47,Voldemort,malle_dips_pouches,10.52,False
2024,13,Pop Lockett Drop it,6-8-0 | 9th,158.18,110.34,Buttermilk Puuump,5-9-0 | 8th,139.74,96.53,Pop Lockett Drop it,Buttermilk Puuump,18.44,False
2024,13,The Big Gronkowski,9-5-0 | 5th,119.06,102.71,Ginger FC,4-10-0 | 12th,105.86,103.28,The Big Gronkowski,Ginger FC,13.2,False
2024,13,ThreatLevelMidnight,9-5-0 | 2nd,91.3,108.28,Post Mahomes,10-4-0 | 1st,113.58,111.49,Post Mahomes,ThreatLevelMidnight,22.28,False
2024,13,Uncle Rico,6-8-0 | 10th,88.04,103.07,Malle ❤️ 🐸,10-4-0 | 4th,81.22,104.48,Uncle Rico,Malle ❤️ 🐸,6.82,False
2024,13,Voldemort,4-10-0 | 7th,97.62,114.21,Joe Mantegna,5-9-0 | 11th,130.4,103.14,Joe Mantegna,Voldemort,32.78,False
2024,13,malle_dips_pouches,8-6-0 | 6th,137.1,111.21,Patty Primetimes,8-6-0 | 3rd,122.14,113.13,malle_dips_pouches,Patty Primetimes,14.96,False
2024,14,Joe Mantegna,5-9-0 | 11th,57.44,85.8,malle_dips_pouches,8-6-0 | 6th,126.18,91.58,malle_dips_pouches,Joe Mantegna,68.74,False
2024,14,Malle ❤️ 🐸,10-4-0 | 4th,103.32,96.41,Patty Primetimes,8-6-0 | 3rd,124.98,106.87,Patty Primetimes,Malle ❤️ 🐸,21.66,False
2024,14,Post Mahomes,10-4-0 | 1st,103.32,106.26,Ginger FC,4-10-0 | 12th,99.04,93.38,Post Mahomes,Ginger FC,4.28,False
2024,14,The Big Gronkowski,9-5-0 | 5th,105.66,112.2,Buttermilk Puuump,5-9-0 | 8th,133.32,99.48,Buttermilk Puuump,The Big Gronkowski,27.66,False
2024,14,Uncle Rico,6-8-0 | 10th,125.8,93.43,Pop Lockett Drop it,6-8-0 | 9th,94.02,109.02,Uncle Rico,Pop Lockett Drop it,31.78,False
2024,14,Voldemort,4-10-0 | 7th,176.08,109.09,ThreatLevelMidnight,9-5-0 | 2nd,148.6,110.19,Voldemort,ThreatLevelMidnight,27.48,False
