year,week,fantasy_team,opponent,team_score,opponent_score,side,lineup_slot,player,projection,fantasy_points,stat_summary,is_starter,is_bench,is_ir,source_url,source_table,source_row
2021,8,Uncle Rico,malle_dips_pouches,73.96,107.6,left,QB,Sam Darnold,21.84,11.76,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,1
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,right,QB,Ryan Tannehill,23.87,29.2,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,1
2021,8,Uncle Rico,malle_dips_pouches,73.96,107.6,left,WR,Ja'Marr Chase,15.35,11.6,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,2
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,right,WR,A.J. Brown,15.56,26.5,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,2
2021,8,Uncle Rico,malle_dips_pouches,73.96,107.6,left,WR,Allen Robinson,9.47,3.6,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,3
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,right,WR,Mike Williams,14.88,2.9,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,3
2021,8,Uncle Rico,malle_dips_pouches,73.96,107.6,left,RB,Derrick Henry,18.91,6.8,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,4
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,right,RB,Aaron Jones Sr.,16.71,20.5,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,4
2021,8,Uncle Rico,malle_dips_pouches,73.96,107.6,left,RB,Khalil Herbert,13.0,7.8,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,5
2021,8,malle_dips_pouches,Uncle Rico,107.6,73.96,right,RB,D'Andre Swift,18.61,5.6,,True,False,False,https://football.fantasysports.yahoo.com/2021/f1/410355/matchup?week=8&mid1=10,starters,5
