year,week,fantasy_team,opponent,team_score,opponent_score,side,lineup_slot,player,projection,fantasy_points,stat_summary,is_starter,is_bench,is_ir,source_url,source_table,source_row
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,QB,Joe BurrowVideo Forecast,23.73,3.18,"82 Pass Yds, -1 Rush Yds",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,1
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,QB,Josh AllenVideo Forecast,25.06,14.04,"236 Pass Yds, 1 Pass TD, 36 Rush Yds",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,1
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,WR,Ja'Marr ChaseVideo Forecast,16.9,6.6,"39 Rec Yds, 5 Rec, 2 Rush Yds",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,2
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,WR,Terry McLaurinVideo Forecast,10.12,4.1,"31 Rec Yds, 2 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,2
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,WR,A.J. BrownVideo Forecast,14.23,11.4,"79 Rec Yds, 7 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,3
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,WR,Amari Cooper,10.97,5.2,"37 Rec Yds, 3 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,3
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,RB,Josh JacobsVideo Forecast,14.34,8.1,"48 Rush Yds, 23 Rec Yds, 2 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,4
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,RB,Joe Mixon,13.12,8.8,"56 Rush Yds, 17 Rec Yds, 3 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,4
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,RB,Alexander Mattison,12.08,11.9,"1 Rec TD, 34 Rush Yds, 3 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,5
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,RB,James ConnerVideo Forecast,12.3,9.5,"62 Rush Yds, 5 Rec, 8 Rec Yds",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,5
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,TE,Chig OkonkwoVideo Forecast,6.11,0.0,,True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,6
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,TE,Tyler Higbee,8.58,6.4,"49 Rec Yds, 3 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,6
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,W/R/T,Gabe Davis,8.71,4.2,"32 Rec Yds, 2 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,7
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,W/R/T,Michael Thomas,8.96,8.6,"61 Rec Yds, 5 Rec",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,7
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,K,Chris Boswell,7.91,1.0,1 PAT Made,True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,8
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,K,Evan McPherson,9.6,4.0,1 FG 40-49,True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,8
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,DEF,Patriots - DEF,5.71,6.0,"3 Sack, 1 Fum Rec, Pts Allow 14-20",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,9
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,DEF,Jets - DEF,5.5,20.0,"3 Int, 1 Ret TD, 5 Sack",True,False,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,starters,9
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,Diontae Johnson,9.92,6.3,"48 Rec Yds, 3 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,1
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,Damien Harris,6.14,2.9,"16 Rec Yds, 2 Rec, 3 Rush Yds",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,1
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,AJ Dillon,8.2,4.6,"19 Rush Yds, 17 Rec Yds, 2 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,2
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,Rashaad Penny,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,2
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,Elijah Moore,8.74,7.7,"43 Rec Yds, 19 Rush Yds, 3 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,3
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,Allen Lazard,6.81,5.6,"46 Rec Yds, 2 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,3
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,Geno Smith,20.48,11.08,"1 Pass TD, 112 Pass Yds, 6 Rush Yds",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,4
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,Russell Wilson,19.86,19.18,"2 Pass TD, 177 Pass Yds, 1 Rush Yds",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,4
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,Romeo DoubsVideo Forecast,7.07,16.6,"2 Rec TD, 26 Rec Yds, 4 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,5
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,Dawson KnoxVideo Forecast,5.83,4.0,"25 Rec Yds, 3 Rec",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,5
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,BN,Gus Edwards,7.24,5.2,"32 Rush Yds, 1 2-PT",False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,6
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,BN,(Empty),0.0,,,False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,6
2023,1,Uncle Rico,malle_dips_pouches,52.38,80.64,left,IR,Jeff Wilson Jr.,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,7
2023,1,malle_dips_pouches,Uncle Rico,80.64,52.38,right,IR,Cooper KuppVideo Forecast,0.0,0.0,,False,True,False,https://football.fantasysports.yahoo.com/2023/f1/684195/matchup?week=1&mid1=10,bench,7
