year,week,fantasy_team,edge_position,starter_points,starters_used,league_total_points,teams_in_week,other_team_avg_points,positional_edge
2019,1,malle_dips_pouches,WR,14.280000000000001,2,312.08,12,27.072727272727267,-12.792727272727266
2019,1,malle_dips_pouches,TE,17.5,1,90.6,12,6.645454545454545,10.854545454545455
2019,2,Joe Mantegna,QB,21.54,1,276.58,12,23.185454545454544,-1.6454545454545446
2019,2,Joe Mantegna,RB,7.800000000000001,2,291.8,12,25.818181818181817,-18.018181818181816
2019,2,Joe Mantegna,WR,35.0,3,301.8,12,24.254545454545454,10.745454545454546
2019,2,Joe Mantegna,TE,3.4,1,64.6,12,5.5636363636363635,-2.1636363636363636
2019,2,malle_dips_pouches,QB,18.36,1,276.58,12,23.474545454545453,-5.114545454545453
2019,2,malle_dips_pouches,RB,20.7,2,291.8,12,24.645454545454548,-3.945454545454549
2019,2,malle_dips_pouches,WR,27.7,3,301.8,12,24.91818181818182,2.7818181818181777
2019,2,malle_dips_pouches,TE,3.9,1,64.6,12,5.518181818181818,-1.6181818181818177
2019,2,Big Sack Jack,QB,28.66,1,276.58,12,22.538181818181815,6.121818181818185
2019,2,Big Sack Jack,RB,14.9,2,291.8,12,25.172727272727276,-10.272727272727275
2019,2,Big Sack Jack,WR,47.900000000000006,3,301.8,12,23.081818181818182,24.818181818181824
2019,2,Big Sack Jack,TE,9.2,1,64.6,12,5.036363636363635,4.163636363636364
2019,2,Patty Primetimes,QB,34.88,1,276.58,12,21.972727272727273,12.90727272727273
2019,2,Patty Primetimes,RB,47.900000000000006,3,291.8,12,22.172727272727272,25.727272727272734
2019,2,Patty Primetimes,WR,11.9,2,301.8,12,26.35454545454546,-14.454545454545459
2019,2,Patty Primetimes,TE,16.7,1,64.6,12,4.354545454545454,12.345454545454546
2019,2,Pop Lockett Drop it,QB,30.2,1,276.58,12,22.39818181818182,7.801818181818181
2019,2,Pop Lockett Drop it,RB,41.099999999999994,3,291.8,12,22.790909090909093,18.3090909090909
2019,2,Pop Lockett Drop it,WR,23.799999999999997,2,301.8,12,25.272727272727273,-1.4727272727272762
2019,2,Pop Lockett Drop it,TE,5.4,1,64.6,12,5.381818181818182,0.01818181818181852
2019,2,Post Mahomes,QB,12.86,1,276.58,12,23.974545454545453,-11.114545454545453
2019,2,Post Mahomes,RB,41.400000000000006,3,291.8,12,22.763636363636365,18.63636363636364
2019,2,Post Mahomes,WR,17.8,2,301.8,12,25.818181818181817,-8.018181818181816
2019,2,Post Mahomes,TE,0.0,1,64.6,12,5.872727272727272,-5.872727272727272
2019,2,The Big Gronkowski,QB,11.92,1,276.58,12,24.06,-12.139999999999999
2019,2,The Big Gronkowski,RB,20.0,3,291.8,12,24.70909090909091,-4.709090909090911
2019,2,The Big Gronkowski,WR,20.5,2,301.8,12,25.572727272727274,-5.072727272727274
2019,2,The Big Gronkowski,TE,2.9,1,64.6,12,5.6090909090909085,-2.7090909090909085
2019,2,Voldemort,QB,39.62,1,276.58,12,21.54181818181818,18.078181818181818
2019,2,Voldemort,RB,21.2,3,291.8,12,24.6,-3.400000000000002
2019,2,Voldemort,WR,19.1,2,301.8,12,25.7,-6.599999999999998
2019,2,Voldemort,TE,0.0,1,64.6,12,5.872727272727272,-5.872727272727272
2019,2,Ginger FC,QB,18.0,1,276.58,12,23.507272727272724,-5.507272727272724
2019,2,Ginger FC,RB,19.299999999999997,2,291.8,12,24.772727272727273,-5.472727272727276
2019,2,Ginger FC,WR,21.0,3,301.8,12,25.527272727272727,-4.527272727272727
2019,2,Ginger FC,TE,2.5,1,64.6,12,5.645454545454545,-3.1454545454545446
2019,2,ThreatLevelMidnight,QB,21.12,1,276.58,12,23.223636363636363,-2.1036363636363618
2019,2,ThreatLevelMidnight,RB,19.2,2,291.8,12,24.781818181818185,-5.581818181818186
2019,2,ThreatLevelMidnight,WR,6.1,3,301.8,12,26.88181818181818,-20.78181818181818
2019,2,ThreatLevelMidnight,TE,15.8,1,64.6,12,4.4363636363636365,11.363636363636363
2019,2,Malle ❤️ 🐸,QB,28.1,1,276.58,12,22.58909090909091,5.510909090909092
2019,2,Malle ❤️ 🐸,RB,17.3,2,291.8,12,24.954545454545453,-7.6545454545454525
2019,2,Malle ❤️ 🐸,WR,31.0,3,301.8,12,24.61818181818182,6.381818181818179
2019,2,Malle ❤️ 🐸,TE,0.0,1,64.6,12,5.872727272727272,-5.872727272727272
2019,2,Uncle Rico,QB,11.32,1,276.58,12,24.114545454545453,-12.794545454545453
2019,2,Uncle Rico,RB,21.0,2,291.8,12,24.61818181818182,-3.618181818181821
2019,2,Uncle Rico,WR,40.0,3,301.8,12,23.8,16.2
2019,2,Uncle Rico,TE,4.8,1,64.6,12,5.4363636363636365,-0.6363636363636367
2019,3,Malle ❤️ 🐸,QB,27.54,1,299.88,12,24.758181818181814,2.781818181818185
2019,3,Malle ❤️ 🐸,RB,15.8,2,367.40000000000003,12,31.963636363636365,-16.163636363636364
2019,3,Malle ❤️ 🐸,WR,27.4,3,345.9,12,28.954545454545453,-1.5545454545454547
2019,3,Malle ❤️ 🐸,TE,0.1,1,82.6,12,7.5,-7.4
2019,3,Voldemort,QB,33.86,1,299.88,12,24.183636363636364,9.676363636363636
2019,3,Voldemort,RB,40.7,3,367.40000000000003,12,29.700000000000003,11.0
2019,3,Voldemort,WR,41.900000000000006,2,345.9,12,27.636363636363637,14.263636363636369
2019,3,Voldemort,TE,6.6,1,82.6,12,6.909090909090909,-0.3090909090909095
2019,3,Patty Primetimes,QB,21.28,1,299.88,12,25.327272727272728,-4.047272727272727
2019,3,Patty Primetimes,RB,31.5,3,367.40000000000003,12,30.53636363636364,0.9636363636363612
2019,3,Patty Primetimes,WR,37.5,2,345.9,12,28.036363636363635,9.463636363636365
2019,3,Patty Primetimes,TE,8.9,1,82.6,12,6.699999999999999,2.200000000000001
2019,3,malle_dips_pouches,QB,15.3,1,299.88,12,25.87090909090909,-10.57090909090909
2019,3,malle_dips_pouches,RB,49.3,3,367.40000000000003,12,28.91818181818182,20.381818181818176
2019,3,malle_dips_pouches,WR,24.2,2,345.9,12,29.245454545454546,-5.045454545454547
2019,3,malle_dips_pouches,TE,6.4,1,82.6,12,6.927272727272726,-0.5272727272727256
2019,3,Ginger FC,QB,20.1,1,299.88,12,25.434545454545454,-5.334545454545452
2019,3,Ginger FC,RB,29.3,2,367.40000000000003,12,30.736363636363638,-1.4363636363636374
2019,3,Ginger FC,WR,22.3,3,345.9,12,29.418181818181814,-7.118181818181814
2019,3,Ginger FC,TE,5.4,1,82.6,12,7.018181818181817,-1.6181818181818164
2019,3,Pop Lockett Drop it,QB,45.34,1,299.88,12,23.14,22.200000000000003
2019,3,Pop Lockett Drop it,RB,8.100000000000001,2,367.40000000000003,12,32.663636363636364,-24.563636363636363
2019,3,Pop Lockett Drop it,WR,45.4,3,345.9,12,27.318181818181817,18.081818181818182
2019,3,Pop Lockett Drop it,TE,1.5,1,82.6,12,7.372727272727272,-5.872727272727272
2019,3,Joe Mantegna,QB,25.66,1,299.88,12,24.929090909090906,0.7309090909090941
2019,3,Joe Mantegna,RB,10.5,2,367.40000000000003,12,32.445454545454545,-21.945454545454545
2019,3,Joe Mantegna,WR,17.2,3,345.9,12,29.88181818181818,-12.68181818181818
2019,3,Joe Mantegna,TE,18.6,1,82.6,12,5.8181818181818175,12.781818181818185
2019,3,The Big Gronkowski,QB,13.38,1,299.88,12,26.045454545454547,-12.665454545454546
2019,3,The Big Gronkowski,RB,74.4,3,367.40000000000003,12,26.636363636363637,47.763636363636365
2019,3,The Big Gronkowski,WR,18.5,2,345.9,12,29.763636363636362,-11.263636363636362
2019,3,The Big Gronkowski,TE,4.7,1,82.6,12,7.081818181818181,-2.381818181818181
2019,3,Big Sack Jack,QB,24.14,1,299.88,12,25.067272727272726,-0.9272727272727259
2019,3,Big Sack Jack,RB,16.799999999999997,2,367.40000000000003,12,31.872727272727275,-15.072727272727278
2019,3,Big Sack Jack,WR,26.3,3,345.9,12,29.05454545454545,-2.7545454545454504
2019,3,Big Sack Jack,TE,6.4,1,82.6,12,6.927272727272726,-0.5272727272727256
2019,3,ThreatLevelMidnight,QB,20.12,1,299.88,12,25.432727272727274,-5.3127272727272725
2019,3,ThreatLevelMidnight,RB,27.2,3,367.40000000000003,12,30.927272727272733,-3.7272727272727337
2019,3,ThreatLevelMidnight,WR,24.799999999999997,2,345.9,12,29.190909090909088,-4.390909090909091
2019,3,ThreatLevelMidnight,TE,1.0,1,82.6,12,7.418181818181818,-6.418181818181818
2019,3,Post Mahomes,QB,31.84,1,299.88,12,24.36727272727273,7.472727272727269
2019,3,Post Mahomes,RB,47.7,3,367.40000000000003,12,29.063636363636366,18.636363636363637
2019,3,Post Mahomes,WR,30.1,2,345.9,12,28.709090909090904,1.3909090909090978
2019,3,Post Mahomes,TE,5.7,1,82.6,12,6.99090909090909,-1.2909090909090901
2019,3,Uncle Rico,QB,21.32,1,299.88,12,25.323636363636364,-4.003636363636364
2019,3,Uncle Rico,RB,16.1,2,367.40000000000003,12,31.936363636363637,-15.836363636363636
2019,3,Uncle Rico,WR,30.3,3,345.9,12,28.690909090909088,1.609090909090913
2019,3,Uncle Rico,TE,17.3,1,82.6,12,5.9363636363636365,11.363636363636363
2019,4,Joe Mantegna,QB,25.7,1,204.94,12,16.294545454545457,9.405454545454543
2019,4,Joe Mantegna,RB,13.9,2,394.3,12,34.581818181818186,-20.681818181818187
2019,4,Joe Mantegna,WR,7.300000000000001,3,216.6,12,19.027272727272727,-11.727272727272727
2019,4,Joe Mantegna,TE,13.0,1,72.2,12,5.381818181818182,7.618181818181818
2019,4,Malle ❤️ 🐸,QB,8.62,1,204.94,12,17.847272727272728,-9.227272727272728
2019,4,Malle ❤️ 🐸,RB,13.6,2,394.3,12,34.60909090909091,-21.009090909090908
2019,4,Malle ❤️ 🐸,WR,17.2,3,216.6,12,18.12727272727273,-0.9272727272727295
2019,4,Malle ❤️ 🐸,TE,8.7,1,72.2,12,5.7727272727272725,2.927272727272727
2019,4,Big Sack Jack,QB,4.7,1,204.94,12,18.203636363636363,-13.503636363636364
2019,4,Big Sack Jack,RB,35.8,2,394.3,12,32.59090909090909,3.2090909090909037
2019,4,Big Sack Jack,WR,50.699999999999996,3,216.6,12,15.081818181818182,35.61818181818181
2019,4,Big Sack Jack,TE,6.5,1,72.2,12,5.972727272727273,0.5272727272727273
2019,4,Pop Lockett Drop it,QB,16.3,1,204.94,12,17.14909090909091,-0.8490909090909078
2019,4,Pop Lockett Drop it,RB,16.8,2,394.3,12,34.31818181818182,-17.51818181818182
2019,4,Pop Lockett Drop it,WR,43.2,3,216.6,12,15.763636363636362,27.43636363636364
2019,4,Pop Lockett Drop it,TE,9.1,1,72.2,12,5.736363636363636,3.3636363636363633
2019,4,Ginger FC,QB,4.64,1,204.94,12,18.20909090909091,-13.56909090909091
2019,4,Ginger FC,RB,25.0,2,394.3,12,33.57272727272727,-8.57272727272727
2019,4,Ginger FC,WR,12.9,3,216.6,12,18.518181818181816,-5.6181818181818155
2019,4,Ginger FC,TE,3.0,1,72.2,12,6.290909090909091,-3.290909090909091
2019,4,Post Mahomes,QB,11.6,1,204.94,12,17.576363636363638,-5.976363636363638
2019,4,Post Mahomes,RB,48.7,3,394.3,12,31.41818181818182,17.28181818181818
2019,4,Post Mahomes,WR,5.0,2,216.6,12,19.236363636363635,-14.236363636363635
2019,4,Post Mahomes,TE,2.1,1,72.2,12,6.372727272727274,-4.272727272727273
2019,4,Patty Primetimes,QB,32.48,1,204.94,12,15.67818181818182,16.801818181818177
2019,4,Patty Primetimes,RB,74.2,3,394.3,12,29.1,45.1
2019,4,Patty Primetimes,WR,12.8,2,216.6,12,18.527272727272727,-5.727272727272727
2019,4,Patty Primetimes,TE,8.5,1,72.2,12,5.790909090909091,2.709090909090909
2019,4,The Big Gronkowski,QB,24.4,1,204.94,12,16.41272727272727,7.987272727272728
2019,4,The Big Gronkowski,RB,19.9,3,394.3,12,34.03636363636364,-14.13636363636364
2019,4,The Big Gronkowski,WR,18.2,2,216.6,12,18.036363636363635,0.16363636363636402
2019,4,The Big Gronkowski,TE,11.7,1,72.2,12,5.5,6.199999999999999
2019,4,ThreatLevelMidnight,QB,16.3,1,204.94,12,17.14909090909091,-0.8490909090909078
2019,4,ThreatLevelMidnight,RB,54.8,3,394.3,12,30.863636363636363,23.936363636363634
2019,4,ThreatLevelMidnight,WR,3.4999999999999996,2,216.6,12,19.37272727272727,-15.872727272727271
2019,4,ThreatLevelMidnight,TE,0.5,1,72.2,12,6.5181818181818185,-6.0181818181818185
2019,4,malle_dips_pouches,QB,30.48,1,204.94,12,15.860000000000001,14.62
2019,4,malle_dips_pouches,RB,31.7,3,394.3,12,32.96363636363637,-1.263636363636369
2019,4,malle_dips_pouches,WR,10.1,2,216.6,12,18.772727272727273,-8.672727272727274
2019,4,malle_dips_pouches,TE,0.4,1,72.2,12,6.527272727272727,-6.127272727272727
2019,4,Uncle Rico,QB,11.72,1,204.94,12,17.565454545454546,-5.845454545454546
2019,4,Uncle Rico,RB,18.700000000000003,2,394.3,12,34.14545454545455,-15.445454545454545
2019,4,Uncle Rico,WR,27.6,3,216.6,12,17.181818181818183,10.418181818181818
2019,4,Uncle Rico,TE,5.4,1,72.2,12,6.072727272727272,-0.672727272727272
2019,4,Voldemort,QB,18.0,1,204.94,12,16.994545454545456,1.005454545454544
2019,4,Voldemort,RB,41.199999999999996,3,394.3,12,32.1,9.099999999999994
2019,4,Voldemort,WR,8.1,2,216.6,12,18.954545454545453,-10.854545454545454
2019,4,Voldemort,TE,3.3,1,72.2,12,6.263636363636365,-2.9636363636363647
2019,5,Malle ❤️ 🐸,QB,30.22,1,273.26,12,22.094545454545454,8.125454545454545
2019,5,Malle ❤️ 🐸,RB,21.8,2,422.32,12,36.41090909090909,-14.610909090909086
2019,5,Malle ❤️ 🐸,WR,56.1,3,332.3,12,25.10909090909091,30.990909090909092
2019,5,Malle ❤️ 🐸,TE,1.4,1,72.7,12,6.4818181818181815,-5.081818181818182
2019,5,Patty Primetimes,QB,16.44,1,273.26,12,23.347272727272728,-6.907272727272726
2019,5,Patty Primetimes,RB,17.2,2,422.32,12,36.82909090909091,-19.62909090909091
2019,5,Patty Primetimes,WR,50.0,2,332.3,12,25.663636363636364,24.336363636363636
2019,5,Patty Primetimes,TE,10.9,2,72.7,12,5.618181818181818,5.281818181818182
2019,5,Pop Lockett Drop it,QB,37.92,1,273.26,12,21.39454545454545,16.52545454545455
2019,5,Pop Lockett Drop it,RB,30.1,2,422.32,12,35.656363636363636,-5.556363636363635
2019,5,Pop Lockett Drop it,WR,20.4,3,332.3,12,28.35454545454546,-7.95454545454546
2019,5,Pop Lockett Drop it,TE,4.5,1,72.7,12,6.2,-1.7000000000000002
2019,5,malle_dips_pouches,QB,9.42,1,273.26,12,23.985454545454544,-14.565454545454545
2019,5,malle_dips_pouches,RB,26.3,3,422.32,12,36.00181818181818,-9.70181818181818
2019,5,malle_dips_pouches,WR,22.6,2,332.3,12,28.154545454545453,-5.554545454545451
2019,5,malle_dips_pouches,TE,1.0,1,72.7,12,6.5181818181818185,-5.5181818181818185
2019,5,Big Sack Jack,QB,30.92,1,273.26,12,22.030909090909088,8.889090909090914
2019,5,Big Sack Jack,RB,34.3,3,422.32,12,35.27454545454545,-0.9745454545454564
2019,5,Big Sack Jack,WR,42.2,2,332.3,12,26.372727272727275,15.827272727272728
2019,5,Big Sack Jack,TE,11.7,1,72.7,12,5.545454545454546,6.154545454545453
2019,5,Post Mahomes,QB,51.74,1,273.26,12,20.138181818181817,31.601818181818185
2019,5,Post Mahomes,RB,36.8,3,422.32,12,35.04727272727273,1.7527272727272702
2019,5,Post Mahomes,WR,28.7,2,332.3,12,27.6,1.0999999999999979
2019,5,Post Mahomes,TE,14.8,1,72.7,12,5.263636363636365,9.536363636363635
2019,5,The Big Gronkowski,QB,6.14,1,273.26,12,24.283636363636365,-18.143636363636364
2019,5,The Big Gronkowski,RB,36.620000000000005,3,422.32,12,35.06363636363636,1.556363636363642
2019,5,The Big Gronkowski,WR,19.0,2,332.3,12,28.481818181818184,-9.481818181818184
2019,5,The Big Gronkowski,TE,8.8,1,72.7,12,5.8090909090909095,2.990909090909091
2019,5,ThreatLevelMidnight,QB,11.94,1,273.26,12,23.756363636363634,-11.816363636363635
2019,5,ThreatLevelMidnight,RB,73.4,3,422.32,12,31.719999999999995,41.68000000000001
2019,5,ThreatLevelMidnight,WR,10.7,2,332.3,12,29.236363636363638,-18.53636363636364
2019,5,ThreatLevelMidnight,TE,3.4,1,72.7,12,6.3,-2.9
2019,5,Ginger FC,QB,21.46,1,273.26,12,22.89090909090909,-1.4309090909090898
2019,5,Ginger FC,RB,36.4,2,422.32,12,35.083636363636366,1.3163636363636328
2019,5,Ginger FC,WR,37.7,3,332.3,12,26.781818181818185,10.918181818181818
2019,5,Ginger FC,TE,2.9,1,72.7,12,6.345454545454545,-3.445454545454545
2019,5,Uncle Rico,QB,22.46,1,273.26,12,22.799999999999997,-0.3399999999999963
2019,5,Uncle Rico,RB,26.7,3,422.32,12,35.96545454545455,-9.26545454545455
2019,5,Uncle Rico,WR,22.5,2,332.3,12,28.163636363636364,-5.663636363636364
2019,5,Uncle Rico,TE,4.7,1,72.7,12,6.181818181818182,-1.4818181818181815
2019,5,Joe Mantegna,QB,14.06,1,273.26,12,23.563636363636363,-9.503636363636362
2019,5,Joe Mantegna,RB,16.0,2,422.32,12,36.93818181818182,-20.938181818181818
2019,5,Joe Mantegna,WR,16.200000000000003,3,332.3,12,28.736363636363638,-12.536363636363635
2019,5,Joe Mantegna,TE,7.6,1,72.7,12,5.918181818181819,1.6818181818181808
2019,5,Voldemort,QB,20.54,1,273.26,12,22.974545454545453,-2.4345454545454537
2019,5,Voldemort,RB,66.7,3,422.32,12,32.32909090909091,34.370909090909095
2019,5,Voldemort,WR,6.2,2,332.3,12,29.645454545454548,-23.44545454545455
2019,5,Voldemort,TE,1.0,1,72.7,12,6.5181818181818185,-5.5181818181818185
2019,6,Big Sack Jack,QB,22.96,1,269.42,12,22.405454545454546,0.5545454545454547
2019,6,Big Sack Jack,RB,16.200000000000003,2,362.0,12,31.436363636363637,-15.236363636363635
2019,6,Big Sack Jack,WR,36.8,3,208.6,12,15.618181818181819,21.18181818181818
2019,6,Big Sack Jack,TE,3.4,1,60.8,12,5.218181818181818,-1.818181818181818
2019,6,Ginger FC,QB,19.1,1,269.42,12,22.756363636363638,-3.6563636363636363
2019,6,Ginger FC,RB,34.1,3,362.0,12,29.80909090909091,4.290909090909093
2019,6,Ginger FC,WR,16.1,2,208.6,12,17.5,-1.3999999999999986
2019,6,Ginger FC,TE,0.9,1,60.8,12,5.445454545454545,-4.545454545454545
2019,6,Malle ❤️ 🐸,QB,18.22,1,269.42,12,22.83636363636364,-4.616363636363641
2019,6,Malle ❤️ 🐸,RB,35.1,2,362.0,12,29.718181818181815,5.381818181818186
2019,6,Malle ❤️ 🐸,WR,18.0,3,208.6,12,17.327272727272728,0.672727272727272
2019,6,Malle ❤️ 🐸,TE,1.3,1,60.8,12,5.409090909090909,-4.109090909090909
2019,6,ThreatLevelMidnight,QB,1.12,1,269.42,12,24.39090909090909,-23.27090909090909
2019,6,ThreatLevelMidnight,RB,39.7,3,362.0,12,29.3,10.400000000000002
2019,6,ThreatLevelMidnight,WR,8.299999999999999,2,208.6,12,18.209090909090907,-9.909090909090908
2019,6,ThreatLevelMidnight,TE,0.5,1,60.8,12,5.4818181818181815,-4.9818181818181815
2019,6,Post Mahomes,QB,33.4,1,269.42,12,21.456363636363637,11.943636363636362
2019,6,Post Mahomes,RB,38.1,3,362.0,12,29.44545454545454,8.65454545454546
2019,6,Post Mahomes,WR,16.0,2,208.6,12,17.509090909090908,-1.509090909090908
2019,6,Post Mahomes,TE,10.3,1,60.8,12,4.590909090909091,5.70909090909091
2019,6,malle_dips_pouches,QB,23.32,1,269.42,12,22.372727272727275,0.9472727272727255
2019,6,malle_dips_pouches,RB,42.2,3,362.0,12,29.072727272727274,13.127272727272729
2019,6,malle_dips_pouches,WR,14.5,2,208.6,12,17.645454545454545,-3.1454545454545446
2019,6,malle_dips_pouches,TE,4.3,1,60.8,12,5.136363636363637,-0.8363636363636369
2019,6,Pop Lockett Drop it,QB,32.9,1,269.42,12,21.501818181818184,11.398181818181815
2019,6,Pop Lockett Drop it,RB,9.9,2,362.0,12,32.00909090909091,-22.10909090909091
2019,6,Pop Lockett Drop it,WR,37.3,3,208.6,12,15.572727272727274,21.727272727272723
2019,6,Pop Lockett Drop it,TE,7.9,1,60.8,12,4.809090909090909,3.0909090909090917
2019,6,The Big Gronkowski,QB,20.8,1,269.42,12,22.60181818181818,-1.8018181818181809
2019,6,The Big Gronkowski,RB,20.0,2,362.0,12,31.09090909090909,-11.09090909090909
2019,6,The Big Gronkowski,WR,6.2,3,208.6,12,18.400000000000002,-12.200000000000003
2019,6,The Big Gronkowski,TE,0.0,1,60.8,12,5.527272727272727,-5.527272727272727
2019,6,Joe Mantegna,QB,25.54,1,269.42,12,22.170909090909092,3.3690909090909074
2019,6,Joe Mantegna,RB,26.6,2,362.0,12,30.49090909090909,-3.890909090909087
2019,6,Joe Mantegna,WR,23.3,3,208.6,12,16.845454545454544,6.454545454545457
2019,6,Joe Mantegna,TE,17.7,1,60.8,12,3.9181818181818175,13.781818181818181
2019,6,Uncle Rico,QB,15.6,1,269.42,12,23.074545454545458,-7.474545454545458
2019,6,Uncle Rico,RB,9.6,2,362.0,12,32.03636363636363,-22.43636363636363
2019,6,Uncle Rico,WR,11.8,3,208.6,12,17.89090909090909,-6.09090909090909
2019,6,Uncle Rico,TE,5.2,1,60.8,12,5.054545454545454,0.1454545454545464
2019,6,Patty Primetimes,QB,30.64,1,269.42,12,21.70727272727273,8.93272727272727
2019,6,Patty Primetimes,RB,38.8,3,362.0,12,29.38181818181818,9.418181818181818
2019,6,Patty Primetimes,WR,12.2,2,208.6,12,17.854545454545455,-5.654545454545456
2019,6,Patty Primetimes,TE,5.8,1,60.8,12,5.0,0.7999999999999998
2019,6,Voldemort,QB,25.82,1,269.42,12,22.145454545454548,3.674545454545452
2019,6,Voldemort,RB,51.699999999999996,3,362.0,12,28.20909090909091,23.490909090909085
2019,6,Voldemort,WR,8.1,2,208.6,12,18.227272727272727,-10.127272727272727
2019,6,Voldemort,TE,3.5,1,60.8,12,5.209090909090909,-1.709090909090909
2019,7,Ginger FC,QB,37.22,1,270.1,12,21.170909090909092,16.049090909090907
2019,7,Ginger FC,RB,20.7,3,242.8,12,20.19090909090909,0.5090909090909079
2019,7,Ginger FC,WR,27.4,2,218.3,12,17.354545454545455,10.045454545454543
2019,7,Ginger FC,TE,11.0,1,78.9,12,6.172727272727273,4.827272727272727
2019,7,malle_dips_pouches,QB,53.76,1,270.1,12,19.66727272727273,34.09272727272727
2019,7,malle_dips_pouches,RB,30.6,3,242.8,12,19.290909090909093,11.309090909090909
2019,7,malle_dips_pouches,WR,12.600000000000001,2,218.3,12,18.700000000000003,-6.100000000000001
2019,7,malle_dips_pouches,TE,0.0,1,78.9,12,7.172727272727273,-7.172727272727273
2019,7,Joe Mantegna,QB,9.84,1,270.1,12,23.660000000000004,-13.820000000000004
2019,7,Joe Mantegna,RB,3.1,2,242.8,12,21.790909090909093,-18.69090909090909
2019,7,Joe Mantegna,WR,37.400000000000006,3,218.3,12,16.445454545454545,20.95454545454546
2019,7,Joe Mantegna,TE,10.6,1,78.9,12,6.20909090909091,4.39090909090909
2019,7,Patty Primetimes,QB,23.32,1,270.1,12,22.434545454545457,0.885454545454543
2019,7,Patty Primetimes,RB,20.8,2,242.8,12,20.181818181818183,0.6181818181818173
2019,7,Patty Primetimes,WR,12.4,2,218.3,12,18.71818181818182,-6.318181818181818
2019,7,Patty Primetimes,TE,29.0,2,78.9,12,4.536363636363637,24.46363636363636
2019,7,Malle ❤️ 🐸,QB,23.56,1,270.1,12,22.412727272727274,1.1472727272727248
2019,7,Malle ❤️ 🐸,RB,10.1,2,242.8,12,21.154545454545456,-11.054545454545456
2019,7,Malle ❤️ 🐸,WR,14.799999999999999,3,218.3,12,18.5,-3.700000000000001
2019,7,Malle ❤️ 🐸,TE,1.0,1,78.9,12,7.081818181818182,-6.081818181818182
2019,7,Pop Lockett Drop it,QB,17.34,1,270.1,12,22.97818181818182,-5.63818181818182
2019,7,Pop Lockett Drop it,RB,27.4,2,242.8,12,19.581818181818182,7.818181818181817
2019,7,Pop Lockett Drop it,WR,14.6,3,218.3,12,18.51818181818182,-3.9181818181818198
2019,7,Pop Lockett Drop it,TE,3.9,1,78.9,12,6.818181818181818,-2.9181818181818184
2019,7,Post Mahomes,QB,19.52,1,270.1,12,22.78,-3.2600000000000016
2019,7,Post Mahomes,RB,27.099999999999998,2,242.8,12,19.60909090909091,7.4909090909090885
2019,7,Post Mahomes,WR,29.200000000000003,3,218.3,12,17.19090909090909,12.009090909090911
2019,7,Post Mahomes,TE,3.8,1,78.9,12,6.827272727272728,-3.0272727272727282
2019,7,The Big Gronkowski,QB,7.04,1,270.1,12,23.914545454545454,-16.874545454545455
2019,7,The Big Gronkowski,RB,10.899999999999999,2,242.8,12,21.081818181818182,-10.181818181818183
2019,7,The Big Gronkowski,WR,11.2,3,218.3,12,18.827272727272728,-7.627272727272729
2019,7,The Big Gronkowski,TE,3.3,1,78.9,12,6.872727272727274,-3.572727272727274
2019,7,Big Sack Jack,QB,14.96,1,270.1,12,23.194545454545455,-8.234545454545454
2019,7,Big Sack Jack,RB,27.0,2,242.8,12,19.61818181818182,7.381818181818179
2019,7,Big Sack Jack,WR,18.7,3,218.3,12,18.145454545454548,0.5545454545454511
2019,7,Big Sack Jack,TE,3.8,1,78.9,12,6.827272727272728,-3.0272727272727282
2019,7,Uncle Rico,QB,25.28,1,270.1,12,22.256363636363638,3.0236363636363635
2019,7,Uncle Rico,RB,21.0,3,242.8,12,20.163636363636364,0.836363636363636
2019,7,Uncle Rico,WR,12.8,2,218.3,12,18.681818181818183,-5.881818181818183
2019,7,Uncle Rico,TE,0.6,1,78.9,12,7.118181818181819,-6.518181818181819
2019,7,ThreatLevelMidnight,QB,29.02,1,270.1,12,21.916363636363638,7.103636363636362
2019,7,ThreatLevelMidnight,RB,30.6,3,242.8,12,19.290909090909093,11.309090909090909
2019,7,ThreatLevelMidnight,WR,16.6,2,218.3,12,18.33636363636364,-1.736363636363638
2019,7,ThreatLevelMidnight,TE,2.2,1,78.9,12,6.972727272727273,-4.7727272727272725
2019,7,Voldemort,QB,9.24,1,270.1,12,23.714545454545455,-14.474545454545455
2019,7,Voldemort,RB,13.5,2,242.8,12,20.845454545454547,-7.3454545454545475
2019,7,Voldemort,WR,10.6,3,218.3,12,18.881818181818183,-8.281818181818183
2019,7,Voldemort,TE,9.7,1,78.9,12,6.290909090909091,3.4090909090909083
2019,8,Big Sack Jack,QB,22.36,1,260.42,12,21.64181818181818,0.7181818181818187
2019,8,Big Sack Jack,RB,24.5,2,367.2,12,31.154545454545453,-6.6545454545454525
2019,8,Big Sack Jack,WR,42.4,3,274.4,12,21.09090909090909,21.30909090909091
2019,8,Big Sack Jack,TE,2.0,1,83.5,12,7.409090909090909,-5.409090909090909
2019,8,malle_dips_pouches,QB,33.1,1,260.42,12,20.665454545454548,12.434545454545454
2019,8,malle_dips_pouches,RB,26.3,3,367.2,12,30.99090909090909,-4.690909090909088
2019,8,malle_dips_pouches,WR,19.5,2,274.4,12,23.172727272727272,-3.672727272727272
2019,8,malle_dips_pouches,TE,0.0,1,83.5,12,7.590909090909091,-7.590909090909091
2019,8,Joe Mantegna,QB,30.38,1,260.42,12,20.912727272727274,9.467272727272725
