year,fantasy_team,edge_position,player,starts,starter_points,player_edge_contribution,team_position_points,team_positional_edge,share_of_position_points,edge_contribution_per_start
2020,Big Sack Jack,WR,Julian Edelman,4,18.82,-5.182382205414786,342.42,-78.09090909090908,0.054961742888849946,-1.2955955513536965
2020,Big Sack Jack,WR,CeeDee Lamb,8,68.8,-8.443662559294943,342.42,-78.09090909090908,0.20092284329186377,-1.0554578199118678
2020,Big Sack Jack,WR,Keenan Allen,11,171.6,-57.669517347785465,342.42,-78.09090909090908,0.501138952164009,-5.242683395253224
2020,Ginger FC 🏆🏆,QB,Russell Wilson,12,362.56,58.7181818181818,386.6,57.52909090909089,0.9378168649767201,4.893181818181817
2020,Ginger FC 🏆🏆,QB,Ryan Fitzpatrick,1,24.04,-1.1890909090909076,386.6,57.52909090909089,0.06218313502327987,-1.1890909090909076
2020,Ginger FC 🏆🏆,RB,Christian McCaffrey,3,81.9,1.237933201397059,260.5,-126.95454545454547,0.3143953934740883,0.41264440046568635
2020,Ginger FC 🏆🏆,RB,Matt Breida,1,2.2,-0.18904109589041115,260.5,-126.95454545454547,0.008445297504798464,-0.18904109589041115
2020,Ginger FC 🏆🏆,RB,Cam Akers,1,1.3,-0.5972840437570727,260.5,-126.95454545454547,0.0049904030710172746,-0.5972840437570727
2020,Ginger FC 🏆🏆,RB,Malcolm Brown,1,6.7,-1.4357142857142873,260.5,-126.95454545454547,0.025719769673704415,-1.4357142857142873
2020,Ginger FC 🏆🏆,RB,La'Mical Perine,1,9.3,-2.0488943488943474,260.5,-126.95454545454547,0.03570057581573897,-2.0488943488943474
2020,Ginger FC 🏆🏆,RB,Justin Jackson,2,15.7,-3.3642857142857174,260.5,-126.95454545454547,0.06026871401151631,-1.6821428571428587
2020,Ginger FC 🏆🏆,RB,DeeJay Dallas,1,4.1,-4.433492822966508,260.5,-126.95454545454547,0.015738963531669863,-4.433492822966508
2020,Ginger FC 🏆🏆,RB,Chris Thompson,2,6.3,-5.349006342494715,260.5,-126.95454545454547,0.02418426103646833,-2.6745031712473577
2020,Ginger FC 🏆🏆,RB,Frank Gore,2,10.299999999999999,-8.930569441644833,260.5,-126.95454545454547,0.03953934740882917,-4.4652847208224165
2020,Ginger FC 🏆🏆,RB,Jerick McKinnon,5,39.6,-41.32863873608438,260.5,-126.95454545454547,0.15201535508637237,-8.265727747216875
2020,Ginger FC 🏆🏆,RB,Chase Edmonds,8,83.1,-60.515551824210256,260.5,-126.95454545454547,0.31900191938579653,-7.564443978026282
2020,Ginger FC 🏆🏆,TE,Mike Gesicki,1,0.0,-8.636363636363637,66.2,-48.443636363636365,0.0,-8.636363636363637
2020,Ginger FC 🏆🏆,TE,Jimmy Graham,2,4.7,-16.574545454545454,66.2,-48.443636363636365,0.07099697885196375,-8.287272727272727
2020,Ginger FC 🏆🏆,TE,Jared Cook,10,61.5,-23.232727272727274,66.2,-48.443636363636365,0.9290030211480362,-2.3232727272727276
2020,Ginger FC 🏆🏆,WR,DK Metcalf,12,195.4,47.021760029059024,490.5,83.45090909090906,0.3983690112130479,3.9184800024215853
2020,Ginger FC 🏆🏆,WR,Mike Evans,10,127.9,30.91088512373952,490.5,83.45090909090906,0.26075433231396533,3.0910885123739518
2020,Ginger FC 🏆🏆,WR,DeVante Parker,6,54.6,8.907799385421821,490.5,83.45090909090906,0.11131498470948012,1.484633230903637
2020,Ginger FC 🏆🏆,WR,Allen Lazard,2,22.2,4.96924365290357,490.5,83.45090909090906,0.04525993883792049,2.484621826451785
2020,Ginger FC 🏆🏆,WR,Brandon Aiyuk,3,43.5,1.8690023360645371,490.5,83.45090909090906,0.08868501529051988,0.623000778688179
2020,Ginger FC 🏆🏆,WR,Brandin Cooks,5,46.9,-10.227781436279402,490.5,83.45090909090906,0.09561671763506625,-2.0455562872558803
2020,Joe Mantegna,QB,Deshaun Watson,12,330.78,20.949090909090888,333.53999999999996,-0.3545454545454767,0.9917251304191401,1.745757575757574
2020,Joe Mantegna,QB,Jimmy Garoppolo,1,2.76,-21.303636363636365,333.53999999999996,-0.3545454545454767,0.008274869580859868,-21.303636363636365
2020,Joe Mantegna,RB,Todd Gurley,10,131.2,37.39531488815776,416.0,42.68181818181817,0.3153846153846154,3.7395314888157762
2020,Joe Mantegna,RB,Clyde Edwards-Helaire,12,137.6,23.22073850267882,416.0,42.68181818181817,0.33076923076923076,1.9350615418899018
2020,Joe Mantegna,RB,Zack Moss,4,44.300000000000004,9.855594357241007,416.0,42.68181818181817,0.10649038461538463,2.4638985893102516
2020,Joe Mantegna,RB,Miles Sanders,9,102.89999999999999,-27.78982956625942,416.0,42.68181818181817,0.2473557692307692,-3.087758840695491
2020,Joe Mantegna,TE,George Kittle,6,79.6,32.345454545454544,117.02,6.996363636363631,0.6802256024611177,5.390909090909091
2020,Joe Mantegna,TE,Trey Burton,1,1.6,-9.236363636363636,117.02,6.996363636363631,0.013672876431379252,-9.236363636363636
2020,Joe Mantegna,TE,Logan Thomas,6,35.82,-16.112727272727277,117.02,6.996363636363631,0.306101521107503,-2.685454545454546
2020,Joe Mantegna,WR,Curtis Samuel,2,32.5,8.887784031678724,324.58,-97.55272727272727,0.10012939799125023,4.443892015839362
2020,Joe Mantegna,WR,Jarvis Landry,8,86.68,-22.798892700739145,324.58,-97.55272727272727,0.26705280670404835,-2.849861587592393
2020,Joe Mantegna,WR,DJ Chark,8,70.89999999999999,-29.44994259680788,324.58,-97.55272727272727,0.21843613284860433,-3.681242824600985
2020,Joe Mantegna,WR,JuJu Smith-Schuster,12,134.5,-54.19167600685897,324.58,-97.55272727272727,0.41438166245609714,-4.515973000571581
2020,Malle ❤️ 🐸,QB,Ben Roethlisberger,3,60.42,-6.8490909090909184,317.78000000000003,-17.547272727272745,0.1901315375416955,-2.2830303030303063
2020,Malle ❤️ 🐸,QB,Tom Brady,10,257.36,-10.698181818181826,317.78000000000003,-17.547272727272745,0.8098684624583045,-1.0698181818181827
2020,Malle ❤️ 🐸,RB,Alvin Kamara,12,245.8,62.24086096478377,457.8,88.28181818181818,0.5369156837046746,5.186738413731981
2020,Malle ❤️ 🐸,RB,Kareem Hunt,12,151.9,23.755302250978307,457.8,88.28181818181818,0.3318042813455658,1.9796085209148588
2020,Malle ❤️ 🐸,RB,Latavius Murray,5,25.9,9.542827521468073,457.8,88.28181818181818,0.05657492354740061,1.9085655042936147
2020,Malle ❤️ 🐸,RB,Jordan Howard,1,6.7,1.2502392344497606,457.8,88.28181818181818,0.014635211882918305,1.2502392344497606
2020,Malle ❤️ 🐸,RB,Damien Harris,4,27.5,-8.50741178986173,457.8,88.28181818181818,0.0600698995194408,-2.1268529474654323
2020,Malle ❤️ 🐸,TE,Travis Kelce,12,198.56,102.69454545454545,203.56,101.40363636363635,0.9754372175280016,8.557878787878787
2020,Malle ❤️ 🐸,TE,Mike Gesicki,1,5.0,-1.290909090909091,203.56,101.40363636363635,0.024562782471998428,-1.290909090909091
2020,Malle ❤️ 🐸,WR,Adam Thielen,11,176.1,17.308884278998516,420.66,7.261818181818171,0.41862787048923117,1.5735349344544105
2020,Malle ❤️ 🐸,WR,Preston Williams,4,45.400000000000006,2.7629758947648,420.66,7.261818181818171,0.10792564065991538,0.6907439736912
2020,Malle ❤️ 🐸,WR,Jakobi Meyers,3,25.56,-3.29627581193564,420.66,7.261818181818171,0.06076166024818142,-1.0987586039785466
2020,Malle ❤️ 🐸,WR,DeSean Jackson,2,8.2,-4.105539052295746,420.66,7.261818181818171,0.019493177387914225,-2.052769526147873
2020,Malle ❤️ 🐸,WR,Calvin Ridley,11,165.4,-5.408227127713759,420.66,7.261818181818171,0.39319165121475774,-0.4916570116103417
2020,Patty Primetimes,QB,Josh Allen,4,102.9,15.07454545454545,291.36,-46.36909090909093,0.35317133443163096,3.7686363636363627
2020,Patty Primetimes,QB,Lamar Jackson,6,148.0,-18.514545454545466,291.36,-46.36909090909093,0.5079626578802855,-3.0857575757575777
2020,Patty Primetimes,QB,Matthew Stafford,3,40.46,-42.92909090909092,291.36,-46.36909090909093,0.13886600768808346,-14.309696969696972
2020,Patty Primetimes,RB,Phillip Lindsay,2,10.2,1.6628368096549913,300.8,-82.99090909090911,0.0339095744680851,0.8314184048274956
2020,Patty Primetimes,RB,Jamaal Williams,3,41.599999999999994,0.7959414030945114,300.8,-82.99090909090911,0.1382978723404255,0.2653138010315038
2020,Patty Primetimes,RB,Carlos Hyde,1,0.0,0.0,300.8,-82.99090909090911,0.0,0.0
2020,Patty Primetimes,RB,D'Andre Swift,5,38.4,-3.441629452418931,300.8,-82.99090909090911,0.1276595744680851,-0.6883258904837862
2020,Patty Primetimes,RB,Malcolm Brown,1,2.9,-3.924198822759974,300.8,-82.99090909090911,0.00964095744680851,-3.924198822759974
2020,Patty Primetimes,RB,Adrian Peterson,3,17.6,-6.78045861391972,300.8,-82.99090909090911,0.05851063829787234,-2.2601528713065733
2020,Patty Primetimes,RB,Austin Ekeler,4,53.7,-7.9392718376976585,300.8,-82.99090909090911,0.17852393617021278,-1.9848179594244146
2020,Patty Primetimes,RB,Nick Chubb,4,58.7,-12.883727954772283,300.8,-82.99090909090911,0.19514627659574468,-3.2209319886930707
2020,Patty Primetimes,RB,J.K. Dobbins,4,28.5,-13.767835842062235,300.8,-82.99090909090911,0.09474734042553191,-3.4419589605155587
2020,Patty Primetimes,RB,Nyheim Miller-Hines,7,49.2,-36.71256478002781,300.8,-82.99090909090911,0.16356382978723405,-5.244652111432544
2020,Patty Primetimes,TE,Mark Andrews,6,64.3,14.921875,121.39999999999999,11.774545454545455,0.5296540362438221,2.4869791666666665
2020,Patty Primetimes,TE,Rob Gronkowski,6,44.099999999999994,1.9708522727272735,121.39999999999999,11.774545454545455,0.36326194398682043,0.3284753787878789
2020,Patty Primetimes,TE,Noah Fant,2,13.0,-5.118181818181818,121.39999999999999,11.774545454545455,0.1070840197693575,-2.559090909090909
2020,Patty Primetimes,WR,Christian Kirk,1,21.6,-3.184137931034481,323.8,-98.40363636363634,0.06670784434836319,-3.184137931034481
2020,Patty Primetimes,WR,Travis Fulgham,5,22.0,-6.113270432579551,323.8,-98.40363636363634,0.0679431747992588,-1.2226540865159101
2020,Patty Primetimes,WR,DJ Moore,6,76.60000000000001,-9.285511907537074,323.8,-98.40363636363634,0.2365657813465102,-1.5475853179228458
2020,Patty Primetimes,WR,T.Y. Hilton,6,34.2,-26.45623904130763,323.8,-98.40363636363634,0.10562075355157505,-4.409373173551272
2020,Patty Primetimes,WR,Tyler Lockett,12,169.4,-53.36447705117761,323.8,-98.40363636363634,0.5231624459542927,-4.447039754264801
2020,Pop Lockett Drop it,QB,Aaron Rodgers,12,358.4,54.307272727272704,382.23999999999995,52.772727272727245,0.9376308078694015,4.525606060606059
2020,Pop Lockett Drop it,QB,Gardner Minshew II,1,23.84,-1.5345454545454587,382.23999999999995,52.772727272727245,0.062369192130598584,-1.5345454545454587
2020,Pop Lockett Drop it,RB,James Robinson,9,144.1,18.422784497826836,408.69999999999993,34.71818181818181,0.35258135551749453,2.0469760553140928
2020,Pop Lockett Drop it,RB,David Johnson,7,81.3,11.781789192315646,408.69999999999993,34.71818181818181,0.19892341570834354,1.683112741759378
2020,Pop Lockett Drop it,RB,Josh Jacobs,11,159.2,10.55729908931069,408.69999999999993,34.71818181818181,0.3895277709811598,0.9597544626646083
2020,Pop Lockett Drop it,RB,Darrell Henderson Jr.,3,24.099999999999998,-6.0436909612713645,408.69999999999993,34.71818181818181,0.058967457793002206,-2.0145636537571217
2020,Pop Lockett Drop it,TE,Jimmy Graham,3,22.4,0.2727272727272716,78.0,-35.57090909090909,0.28717948717948716,0.09090909090909054
2020,Pop Lockett Drop it,TE,Austin Hooper,10,55.6,-35.843636363636364,78.0,-35.57090909090909,0.7128205128205128,-3.584363636363636
2020,Pop Lockett Drop it,WR,Stefon Diggs,12,172.7,19.22241949767783,451.9,41.341818181818184,0.3821641956184997,1.6018682914731526
2020,Pop Lockett Drop it,WR,Will Fuller V,8,119.3,15.091637521383529,451.9,41.341818181818184,0.26399645939367117,1.886454690172941
2020,Pop Lockett Drop it,WR,Julio Jones,7,85.7,12.288299726793353,451.9,41.341818181818184,0.1896437264881611,1.7554713895419076
2020,Pop Lockett Drop it,WR,Henry Ruggs III,1,13.9,3.393409652076319,451.9,41.341818181818184,0.030759017481743752,3.393409652076319
2020,Pop Lockett Drop it,WR,Emmanuel Sanders,1,2.3,0.052609970674486924,451.9,41.341818181818184,0.005089621597698606,0.052609970674486924
2020,Pop Lockett Drop it,WR,Tee Higgins,3,28.4,-0.942270860878207,451.9,41.341818181818184,0.06284576233680017,-0.31409028695940233
2020,Pop Lockett Drop it,WR,Robbie Chosen,3,29.599999999999998,-7.764287325909131,451.9,41.341818181818184,0.06550121708342553,-2.5880957753030436
2020,Post Mahomes,QB,Kyler Murray,11,332.68,53.04363636363636,366.22,35.29636363636363,0.9084157064059855,4.822148760330578
2020,Post Mahomes,QB,Derek Carr,1,14.54,-8.452727272727273,366.22,35.29636363636363,0.039702910818633606,-8.452727272727273
2020,Post Mahomes,QB,Carson Wentz,1,19.0,-9.294545454545457,366.22,35.29636363636363,0.051881382775380916,-9.294545454545457
2020,Post Mahomes,RB,Nick Chubb,4,72.2,24.764108992872835,388.5,12.681818181818166,0.18584298584298586,6.191027248218209
2020,Post Mahomes,RB,Rex Burkhead,1,20.6,7.290259740259741,388.5,12.681818181818166,0.05302445302445303,7.290259740259741
2020,Post Mahomes,RB,Chris Carson,8,125.4,3.699082856654817,388.5,12.681818181818166,0.3227799227799228,0.46238535708185213
2020,Post Mahomes,RB,Carlos Hyde,1,16.5,0.7849462365591382,388.5,12.681818181818166,0.04247104247104247,0.7849462365591382
2020,Post Mahomes,RB,Saquon Barkley,2,12.399999999999999,0.42071826478606206,388.5,12.681818181818166,0.03191763191763192,0.21035913239303103
2020,Post Mahomes,RB,Joshua Kelley,2,12.7,-3.91387034571146,388.5,12.681818181818166,0.032689832689832686,-1.95693517285573
2020,Post Mahomes,RB,Devonta Freeman,2,7.0,-4.015450290310627,388.5,12.681818181818166,0.018018018018018018,-2.0077251451553133
2020,Post Mahomes,RB,La'Mical Perine,2,9.1,-5.902078836450795,388.5,12.681818181818166,0.023423423423423424,-2.9510394182253976
2020,Post Mahomes,RB,David Montgomery,9,112.6,-10.445898436841546,388.5,12.681818181818166,0.28983268983268984,-1.1606553818712828
2020,Post Mahomes,TE,Mark Andrews,4,36.1,4.821818181818182,103.7,-7.534545454545455,0.3481195756991321,1.2054545454545456
2020,Post Mahomes,TE,Noah Fant,2,13.1,-4.872727272727274,103.7,-7.534545454545455,0.12632594021215043,-2.436363636363637
2020,Post Mahomes,TE,Hayden Hurst,7,54.5,-7.483636363636363,103.7,-7.534545454545455,0.5255544840887174,-1.069090909090909
2020,Post Mahomes,WR,DJ Moore,6,66.9,2.3375992659521265,394.32000000000005,-21.47272727272729,0.1696591600730371,0.38959987765868775
2020,Post Mahomes,WR,Kendall Hinton,1,-0.78,0.7042461885940148,394.32000000000005,-21.47272727272729,-0.0019780888618381007,0.7042461885940148
2020,Post Mahomes,WR,Mike Williams,3,30.599999999999998,0.11410746777078629,394.32000000000005,-21.47272727272729,0.07760194765672548,0.03803582259026209
2020,Post Mahomes,WR,A.J. Green,2,10.5,-1.4394514306463029,394.32000000000005,-21.47272727272729,0.026628119293974434,-0.7197257153231514
2020,Post Mahomes,WR,Robert Woods,12,163.4,-5.868381733641557,394.32000000000005,-21.47272727272729,0.4143842564414688,-0.4890318111367964
2020,Post Mahomes,WR,Marvin Jones Jr.,5,67.9,-7.002039346404813,394.32000000000005,-21.47272727272729,0.17219517143436802,-1.4004078692809627
2020,Post Mahomes,WR,Kenny Golladay,5,55.8,-10.318807684351546,394.32000000000005,-21.47272727272729,0.14150943396226412,-2.063761536870309
2020,The Big Gronkowski,QB,Cam Newton,1,21.2,-0.8127272727272761,238.98,-103.5109090909091,0.08871035233073897,-0.8127272727272761
2020,The Big Gronkowski,QB,Matt Ryan,1,14.92,-9.98909090909091,238.98,-103.5109090909091,0.062432002678048375,-9.98909090909091
2020,The Big Gronkowski,QB,Drew Brees,6,129.12,-35.06727272727274,238.98,-103.5109090909091,0.5402962591011801,-5.8445454545454565
2020,The Big Gronkowski,QB,Jared Goff,5,73.74,-57.64181818181818,238.98,-103.5109090909091,0.3085613858900326,-11.528363636363636
2020,The Big Gronkowski,RB,Dalvin Cook,11,257.9,56.17912699133882,474.5,106.5,0.5435194942044257,5.107193362848983
2020,The Big Gronkowski,RB,James Conner,9,102.4,27.129933178504565,474.5,106.5,0.21580611169652267,3.0144370198338404
2020,The Big Gronkowski,RB,Ronald Jones,9,112.1,23.445761964543962,474.5,106.5,0.23624868282402528,2.6050846627271067
2020,The Big Gronkowski,RB,Kerryon Johnson,1,2.1,-0.25482213438735163,474.5,106.5,0.004425711275026343,-0.25482213438735163
2020,The Big Gronkowski,TE,Darren Waller,11,150.8,60.14727272727273,161.20000000000002,55.192727272727275,0.9354838709677419,5.467933884297521
2020,The Big Gronkowski,TE,Jonnu Smith,2,10.4,-4.954545454545455,161.20000000000002,55.192727272727275,0.06451612903225806,-2.4772727272727275
2020,The Big Gronkowski,WR,Odell Beckham Jr.,4,48.32,19.078248608005712,377.82000000000005,-39.47272727272728,0.12789158858715788,4.769562152001428
2020,The Big Gronkowski,WR,Michael Pittman Jr.,1,7.1,-0.6798490091223669,377.82000000000005,-39.47272727272728,0.018792017362765336,-0.6798490091223669
2020,The Big Gronkowski,WR,Darius Slayton,3,9.6,-0.910668490481392,377.82000000000005,-39.47272727272728,0.025408924884865805,-0.3035561634937973
2020,The Big Gronkowski,WR,Keenan Allen,1,5.7,-3.4609725158562368,377.82000000000005,-39.47272727272728,0.015086549150389072,-3.4609725158562368
2020,The Big Gronkowski,WR,Antonio Brown,2,14.4,-6.241871360887021,377.82000000000005,-39.47272727272728,0.03811338732729871,-3.1209356804435107
2020,The Big Gronkowski,WR,Cooper Kupp,12,133.9,-17.31463414035532,377.82000000000005,-39.47272727272728,0.3544015668837012,-1.4428861783629434
2020,The Big Gronkowski,WR,Allen Robinson,12,158.8,-29.942980364030653,377.82000000000005,-39.47272727272728,0.4203059658038219,-2.495248363669221
2020,ThreatLevelMidnight,QB,Ryan Tannehill,1,34.56,11.436363636363637,247.76,-93.93272727272729,0.13948982886664515,11.436363636363637
2020,ThreatLevelMidnight,QB,Teddy Bridgewater,1,24.82,-0.46545454545454845,247.76,-93.93272727272729,0.10017759121730707,-0.46545454545454845
2020,ThreatLevelMidnight,QB,Andy Dalton,1,15.04,-11.007272727272728,247.76,-93.93272727272729,0.06070390700678075,-11.007272727272728
2020,ThreatLevelMidnight,QB,Derek Carr,1,1.6,-20.81090909090909,247.76,-93.93272727272729,0.006457862447529868,-20.81090909090909
2020,ThreatLevelMidnight,QB,Carson Wentz,2,23.34,-22.89636363636364,247.76,-93.93272727272729,0.09420406845334195,-11.44818181818182
2020,ThreatLevelMidnight,QB,Matt Ryan,7,148.4,-50.18909090909093,247.76,-93.93272727272729,0.5989667420083953,-7.169870129870133
2020,ThreatLevelMidnight,RB,Joe Mixon,5,75.2,22.031323251910795,403.3,28.82727272727273,0.18646169104884702,4.406264650382159
2020,ThreatLevelMidnight,RB,Mike Davis,9,119.6,10.596850767685986,403.3,28.82727272727273,0.29655343416811303,1.1774278630762207
2020,ThreatLevelMidnight,RB,Jeff Wilson Jr.,1,20.4,4.151025145067697,403.3,28.82727272727273,0.05058269278452764,4.151025145067697
2020,ThreatLevelMidnight,RB,Wayne Gallman,3,44.3,4.142736867588215,403.3,28.82727272727273,0.1098437887428713,1.3809122891960717
2020,ThreatLevelMidnight,RB,Jerick McKinnon,1,14.3,1.6922807017543853,403.3,28.82727272727273,0.035457475824448303,1.6922807017543853
2020,ThreatLevelMidnight,RB,Devontae Booker,1,5.6,-0.423887409661469,403.3,28.82727272727273,0.013885445078105628,-0.423887409661469
2020,ThreatLevelMidnight,RB,Alexander Mattison,1,3.5,-0.833467417538213,403.3,28.82727272727273,0.008678403173816018,-0.833467417538213
2020,ThreatLevelMidnight,RB,Raheem Mostert,6,76.9,-1.2506501251254267,403.3,28.82727272727273,0.19067691544755766,-0.20844168752090445
2020,ThreatLevelMidnight,RB,Justin Jackson,1,8.0,-4.373952288845906,403.3,28.82727272727273,0.01983635011157947,-4.373952288845906
2020,ThreatLevelMidnight,RB,Giovani Bernard,3,35.5,-6.90498676556333,403.3,28.82727272727273,0.08802380362013389,-2.3016622551877766
2020,ThreatLevelMidnight,TE,Mike Gesicki,1,1.3,-6.281818181818182,72.3,-41.789090909090916,0.01798063623789765,-6.281818181818182
2020,ThreatLevelMidnight,TE,Dalton Schultz,6,42.3,-11.123636363636365,72.3,-41.789090909090916,0.5850622406639004,-1.8539393939393942
2020,ThreatLevelMidnight,TE,Jordan Reed,4,23.0,-11.501818181818184,72.3,-41.789090909090916,0.31811894882434305,-2.875454545454546
2020,ThreatLevelMidnight,TE,Chris Herndon,2,5.7,-12.881818181818183,72.3,-41.789090909090916,0.07883817427385893,-6.440909090909091
2020,ThreatLevelMidnight,WR,Davante Adams,10,220.9,69.09403789748724,507.64,102.1490909090909,0.43515089433456783,6.909403789748724
2020,ThreatLevelMidnight,WR,A.J. Brown,9,128.6,40.62277396695823,507.64,102.1490909090909,0.2533291308801513,4.513641551884247
2020,ThreatLevelMidnight,WR,Tyler Boyd,6,78.04,8.84501870215706,507.64,102.1490909090909,0.15373099046568436,1.4741697836928431
2020,ThreatLevelMidnight,WR,Tim Patrick,1,10.9,5.5131207361573855,507.64,102.1490909090909,0.021471909227011268,5.5131207361573855
2020,ThreatLevelMidnight,WR,Russell Gage Jr.,1,3.0,-1.943250688705234,507.64,102.1490909090909,0.005909699787250808,-1.943250688705234
2020,ThreatLevelMidnight,WR,Marvin Jones Jr.,2,16.9,-4.941387955673669,507.64,102.1490909090909,0.03329130880151288,-2.4706939778368344
2020,ThreatLevelMidnight,WR,Michael Gallup,5,49.300000000000004,-15.0412217492901,507.64,102.1490909090909,0.09711606650382161,-3.0082443498580203
2020,Uncle Rico,QB,Josh Allen,7,203.12,8.190909090909084,337.74,4.227272727272716,0.6014093681530172,1.1701298701298692
2020,Uncle Rico,QB,Lamar Jackson,5,116.1,-1.6109090909090966,337.74,4.227272727272716,0.34375555160774557,-0.32218181818181935
2020,Uncle Rico,QB,Taysom Hill,1,18.52,-2.3527272727272717,337.74,4.227272727272716,0.05483508023923728,-2.3527272727272717
2020,Uncle Rico,RB,Derrick Henry,12,219.4,34.92256358109031,440.4,69.29999999999997,0.4981834695731154,2.9102136317575256
2020,Uncle Rico,RB,Antonio Gibson,11,148.4,17.969733984588668,440.4,69.29999999999997,0.33696639418710267,1.6336121804171517
2020,Uncle Rico,RB,Austin Ekeler,2,27.2,7.586299922299922,440.4,69.29999999999997,0.061762034514078114,3.793149961149961
2020,Uncle Rico,RB,D'Andre Swift,2,26.0,3.1827173697761943,440.4,69.29999999999997,0.05903723887375114,1.5913586848880972
2020,Uncle Rico,RB,Boston Scott,1,8.9,2.420473644003055,440.4,69.29999999999997,0.02020890099909174,2.420473644003055
2020,Uncle Rico,RB,JaMycal Hasty,2,11.899999999999999,1.948206636793116,440.4,69.29999999999997,0.02702089009990917,0.974103318396558
2020,Uncle Rico,RB,Benny Snell Jr.,1,-1.4,1.2700048614487116,440.4,69.29999999999997,-0.003178928247048138,1.2700048614487116
2020,Uncle Rico,TE,Mike Gesicki,2,10.0,4.261752661752663,106.9,-4.04363636363636,0.09354536950420954,2.1308763308763314
2020,Uncle Rico,TE,Robert Tonyan,8,64.4,-2.9618181818181792,106.9,-4.04363636363636,0.6024321796071095,-0.3702272727272724
2020,Uncle Rico,TE,Zach Ertz,5,32.5,-5.343570843570844,106.9,-4.04363636363636,0.304022450888681,-1.0687141687141688
2020,Uncle Rico,WR,Travis Fulgham,2,26.3,6.679996576167593,327.8,-94.03999999999999,0.08023184868822453,3.3399982880837964
2020,Uncle Rico,WR,Jamison Crowder,1,8.3,1.6261512319456255,327.8,-94.03999999999999,0.025320317266625994,1.6261512319456255
2020,Uncle Rico,WR,Nelson Agholor,1,0.0,0.0,327.8,-94.03999999999999,0.0,0.0
2020,Uncle Rico,WR,Scotty Miller,1,0.0,0.0,327.8,-94.03999999999999,0.0,0.0
2020,Uncle Rico,WR,Corey Davis,1,11.1,-0.019981998199820033,327.8,-94.03999999999999,0.03386211104331909,-0.019981998199820033
2020,Uncle Rico,WR,Hunter Renfrow,1,8.2,-5.990456950456952,327.8,-94.03999999999999,0.025015253203172664,-5.990456950456952
2020,Uncle Rico,WR,Michael Thomas,7,51.5,-7.587892240691613,327.8,-94.03999999999999,0.15710799267846248,-1.0839846058130875
2020,Uncle Rico,WR,Cole Beasley,1,10.7,-7.81681577681578,327.8,-94.03999999999999,0.03264185478950579,-7.81681577681578
2020,Uncle Rico,WR,Chris Godwin Jr.,7,93.1,-20.308463539594513,327.8,-94.03999999999999,0.28401464307504576,-2.9012090770849306
2020,Uncle Rico,WR,Diontae Johnson,10,118.6,-60.62253730235453,327.8,-94.03999999999999,0.3618059792556437,-6.062253730235453
2020,Voldemort,QB,Dak Prescott,5,157.14,18.87090909090908,380.86,51.26727272727271,0.41259255369427084,3.774181818181816
2020,Voldemort,QB,Justin Herbert,7,186.16,18.836363636363632,380.86,51.26727272727271,0.48878853121882054,2.6909090909090905
2020,Voldemort,QB,Ryan Tannehill,1,37.56,13.560000000000002,380.86,51.26727272727271,0.09861891508690858,13.560000000000002
2020,Voldemort,RB,Kenyan Drake,9,117.2,5.599568433590679,320.0,-62.04545454545455,0.36625,0.6221742703989643
2020,Voldemort,RB,Mark Ingram II,1,2.9,-0.35772566655958854,320.0,-62.04545454545455,0.0090625,-0.35772566655958854
2020,Voldemort,RB,Darrell Henderson Jr.,2,22.7,-4.286098135505248,320.0,-62.04545454545455,0.0709375,-2.143049067752624
2020,Voldemort,RB,DeeJay Dallas,1,10.9,-4.8939898989899016,320.0,-62.04545454545455,0.0340625,-4.8939898989899016
2020,Voldemort,RB,J.D. McKissic,1,6.1,-6.5094307561597295,320.0,-62.04545454545455,0.0190625,-6.5094307561597295
2020,Voldemort,RB,Kalen Ballage,1,10.6,-8.215617715617714,320.0,-62.04545454545455,0.033125,-8.215617715617714
2020,Voldemort,RB,Duke Johnson,3,25.9,-10.258358477624078,320.0,-62.04545454545455,0.0809375,-3.419452825874693
2020,Voldemort,RB,Jonathan Taylor,8,104.0,-11.589572181583641,320.0,-62.04545454545455,0.325,-1.4486965226979551
2020,Voldemort,RB,Leonard Fournette,3,19.7,-21.534230147005324,320.0,-62.04545454545455,0.0615625,-7.178076715668442
2020,Voldemort,TE,T.J. Hockenson,8,78.1,9.73818181818182,98.3,-13.425454545454542,0.7945066124109867,1.2172727272727275
2020,Voldemort,TE,Harrison Bryant,1,2.0,-5.5181818181818185,98.3,-13.425454545454542,0.02034587995930824,-5.5181818181818185
2020,Voldemort,TE,Tyler Higbee,4,18.2,-17.645454545454545,98.3,-13.425454545454542,0.18514750762970497,-4.411363636363636
2020,Voldemort,WR,Tyreek Hill,12,237.9,45.09123340325754,524.3,120.32363636363635,0.45374785428189973,3.757602783604795
2020,Voldemort,WR,Terry McLaurin,11,135.4,28.936360467871776,524.3,120.32363636363635,0.25824909403013546,2.6305782243519795
2020,Voldemort,WR,Justin Jefferson,5,70.7,26.03719879379632,524.3,120.32363636363635,0.1348464619492657,5.207439758759264
2020,Voldemort,WR,Chase Claypool,6,71.60000000000001,23.148898445152206,524.3,120.32363636363635,0.1365630364295251,3.858149740858701
2020,Voldemort,WR,Scotty Miller,1,2.2,0.7255172413793105,524.3,120.32363636363635,0.004196070951745185,0.7255172413793105
