year,week,fantasy_team,opponent,score,opponent_score,canonical_team,canonical_opponent,margin,win,loss,tie,all_play_wins,all_play_losses,all_play_ties,expected_win_rate,weekly_score_rank,teams_that_week,bad_beat_value,bad_beat,severe_bad_beat,brutal_bad_beat,lucky_win,severe_lucky_win
2017,7,Big Sack Jack,Ginger FC,132.32,67.42,Big Sack Jack,Ginger FC,64.89999999999999,1,0,0,11.0,0.0,0.0,1.0,1.0,12.0,0.0,0,0,0,0,0
2017,7,Hello Harvard,malle_dips_pouches,81.8,94.48,Hello Harvard,malle_dips_pouches,-12.680000000000007,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,7,malle_dips_pouches,Hello Harvard,94.48,81.8,malle_dips_pouches,Hello Harvard,12.680000000000007,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2017,7,Little Red Fournette,The Big Gronkowski,108.54,98.46,Post Mahomes,The Big Gronkowski,10.080000000000013,1,0,0,9.0,2.0,0.0,0.8181818181818182,3.0,12.0,-0.18181818181818177,0,0,0,0,0
2017,7,The Big Gronkowski,Little Red Fournette,98.46,108.54,The Big Gronkowski,Post Mahomes,-10.080000000000013,0,1,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,0.6363636363636364,1,0,0,0,0
2017,7,Malle ❤️ 🐸,PickUpYourBratsMalle,114.42,79.56,Malle ❤️ 🐸,ThreatLevelMidnight,34.86,1,0,0,10.0,1.0,0.0,0.9090909090909091,2.0,12.0,-0.09090909090909094,0,0,0,0,0
2017,7,PickUpYourBratsMalle,Malle ❤️ 🐸,79.56,114.42,ThreatLevelMidnight,Malle ❤️ 🐸,-34.86,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2017,7,Ur The Best Bellows,Dillon Panthers,60.26,77.54,Joe Mantegna,Dillon Panthers,-17.28000000000001,0,1,0,0.0,11.0,0.0,0.0,12.0,12.0,0.0,0,0,0,0,0
2017,7,Dillon Panthers,Ur The Best Bellows,77.54,60.26,Dillon Panthers,Joe Mantegna,17.28000000000001,1,0,0,2.0,9.0,0.0,0.18181818181818182,10.0,12.0,-0.8181818181818181,0,0,0,1,1
2017,7,Voldemort,Pop Lockett Drop it,98.06,98.72,Voldemort,Pop Lockett Drop it,-0.6599999999999966,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,7,Pop Lockett Drop it,Voldemort,98.72,98.06,Pop Lockett Drop it,Voldemort,0.6599999999999966,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,8,Dillon Panthers,malle_dips_pouches,64.16,76.22,Dillon Panthers,malle_dips_pouches,-12.060000000000002,0,1,0,2.0,9.0,0.0,0.18181818181818182,10.0,12.0,0.18181818181818182,0,0,0,0,0
2017,8,malle_dips_pouches,Dillon Panthers,76.22,64.16,malle_dips_pouches,Dillon Panthers,12.060000000000002,1,0,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,-0.7272727272727273,0,0,0,1,0
2017,8,Hello Harvard,Big Sack Jack,83.92,62.82,Hello Harvard,Big Sack Jack,21.1,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2017,8,Big Sack Jack,Hello Harvard,62.82,83.92,Big Sack Jack,Hello Harvard,-21.1,0,1,0,1.0,10.0,0.0,0.09090909090909091,11.0,12.0,0.09090909090909091,0,0,0,0,0
2017,8,Little Red Fournette,Malle ❤️ 🐸,81.16,96.44,Post Mahomes,Malle ❤️ 🐸,-15.280000000000001,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,8,Malle ❤️ 🐸,Little Red Fournette,96.44,81.16,Malle ❤️ 🐸,Post Mahomes,15.280000000000001,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,8,The Big Gronkowski,Ginger FC,89.58,125.78,The Big Gronkowski,Ginger FC,-36.2,0,1,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,0.6363636363636364,1,0,0,0,0
2017,8,Ginger FC,The Big Gronkowski,125.78,89.58,Ginger FC,The Big Gronkowski,36.2,1,0,0,10.0,1.0,0.0,0.9090909090909091,2.0,12.0,-0.09090909090909094,0,0,0,0,0
2017,8,Ur The Best Bellows,Pop Lockett Drop it,61.9,86.96,Joe Mantegna,Pop Lockett Drop it,-25.059999999999995,0,1,0,0.0,11.0,0.0,0.0,12.0,12.0,0.0,0,0,0,0,0
2017,8,Pop Lockett Drop it,Ur The Best Bellows,86.96,61.9,Pop Lockett Drop it,Joe Mantegna,25.059999999999995,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,8,Voldemort,PickUpYourBratsMalle,126.62,113.12,Voldemort,ThreatLevelMidnight,13.5,1,0,0,11.0,0.0,0.0,1.0,1.0,12.0,0.0,0,0,0,0,0
2017,8,PickUpYourBratsMalle,Voldemort,113.12,126.62,ThreatLevelMidnight,Voldemort,-13.5,0,1,0,9.0,2.0,0.0,0.8181818181818182,3.0,12.0,0.8181818181818182,1,1,1,0,0
2017,9,Big Sack Jack,malle_dips_pouches,73.98,90.3,Big Sack Jack,malle_dips_pouches,-16.319999999999993,0,1,0,2.0,9.0,0.0,0.18181818181818182,10.0,12.0,0.18181818181818182,0,0,0,0,0
2017,9,malle_dips_pouches,Big Sack Jack,90.3,73.98,malle_dips_pouches,Big Sack Jack,16.319999999999993,1,0,0,8.0,3.0,0.0,0.7272727272727273,4.0,12.0,-0.2727272727272727,0,0,0,0,0
2017,9,Dillon Panthers,Pop Lockett Drop it,89.58,107.52,Dillon Panthers,Pop Lockett Drop it,-17.939999999999998,0,1,0,7.0,4.0,0.0,0.6363636363636364,5.0,12.0,0.6363636363636364,1,0,0,0,0
2017,9,Pop Lockett Drop it,Dillon Panthers,107.52,89.58,Pop Lockett Drop it,Dillon Panthers,17.939999999999998,1,0,0,11.0,0.0,0.0,1.0,1.0,12.0,0.0,0,0,0,0,0
2017,9,Little Red Fournette,Voldemort,83.92,98.54,Post Mahomes,Voldemort,-14.620000000000005,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2017,9,Voldemort,Little Red Fournette,98.54,83.92,Voldemort,Post Mahomes,14.620000000000005,1,0,0,10.0,1.0,0.0,0.9090909090909091,2.0,12.0,-0.09090909090909094,0,0,0,0,0
2017,9,Malle ❤️ 🐸,Ginger FC,68.86,85.72,Malle ❤️ 🐸,Ginger FC,-16.86,0,1,0,0.0,11.0,0.0,0.0,12.0,12.0,0.0,0,0,0,0,0
2017,9,Ginger FC,Malle ❤️ 🐸,85.72,68.86,Ginger FC,Malle ❤️ 🐸,16.86,1,0,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,-0.5454545454545454,0,0,0,1,0
2017,9,The Big Gronkowski,Hello Harvard,78.14,87.84,The Big Gronkowski,Hello Harvard,-9.700000000000003,0,1,0,3.0,8.0,0.0,0.2727272727272727,9.0,12.0,0.2727272727272727,0,0,0,0,0
2017,9,Hello Harvard,The Big Gronkowski,87.84,78.14,Hello Harvard,The Big Gronkowski,9.700000000000003,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,9,Ur The Best Bellows,PickUpYourBratsMalle,95.28,70.96,Joe Mantegna,ThreatLevelMidnight,24.320000000000007,1,0,0,9.0,2.0,0.0,0.8181818181818182,3.0,12.0,-0.18181818181818177,0,0,0,0,0
2017,9,PickUpYourBratsMalle,Ur The Best Bellows,70.96,95.28,ThreatLevelMidnight,Joe Mantegna,-24.320000000000007,0,1,0,1.0,10.0,0.0,0.09090909090909091,11.0,12.0,0.09090909090909091,0,0,0,0,0
2017,10,Dillon Panthers,PickUpYourBratsMalle,110.66,60.34,Dillon Panthers,ThreatLevelMidnight,50.31999999999999,1,0,0,9.0,2.0,0.0,0.8181818181818182,3.0,12.0,-0.18181818181818177,0,0,0,0,0
2017,10,PickUpYourBratsMalle,Dillon Panthers,60.34,110.66,ThreatLevelMidnight,Dillon Panthers,-50.31999999999999,0,1,0,2.0,9.0,0.0,0.18181818181818182,10.0,12.0,0.18181818181818182,0,0,0,0,0
2017,10,Little Red Fournette,Ur The Best Bellows,95.56,60.0,Post Mahomes,Joe Mantegna,35.56,1,0,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,-0.4545454545454546,0,0,0,0,0
2017,10,Ur The Best Bellows,Little Red Fournette,60.0,95.56,Joe Mantegna,Post Mahomes,-35.56,0,1,0,1.0,10.0,0.0,0.09090909090909091,11.0,12.0,0.09090909090909091,0,0,0,0,0
