year,week,fantasy_team,opponent,score,opponent_score,canonical_team,canonical_opponent,margin,win,loss,tie,all_play_wins,all_play_losses,all_play_ties,expected_win_rate,weekly_score_rank,teams_that_week,bad_beat_value,bad_beat,severe_bad_beat,brutal_bad_beat,lucky_win,severe_lucky_win
2020,1,Big Sack Jack,ThreatLevelMidnight,115.44,135.8,Big Sack Jack,ThreatLevelMidnight,-20.360000000000014,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,7,Malle ❤️ 🐸,Voldemort,115.26,150.68,Malle ❤️ 🐸,Voldemort,-35.42,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,13,The Big Gronkowski,Voldemort,114.08,132.88,The Big Gronkowski,Voldemort,-18.799999999999997,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,5,Patty Primetimes,The Big Gronkowski,114.02,133.18,Patty Primetimes,The Big Gronkowski,-19.16000000000001,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,12,Pop Lockett Drop it,Big Sack Jack,112.84,118.6,Pop Lockett Drop it,Big Sack Jack,-5.759999999999991,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,3,Joe Mantegna,The Big Gronkowski,111.14,132.82,Joe Mantegna,The Big Gronkowski,-21.679999999999993,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,12,Buttermilk Puuump,Ginger FC,111.06,118.22,Buttermilk Puuump,Ginger FC,-7.159999999999997,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,11,Voldemort,Post Mahomes,110.78,122.68,Voldemort,Post Mahomes,-11.900000000000006,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2018,10,Joe Mantegna,Post Mahomes,110.56,120.62,Joe Mantegna,Post Mahomes,-10.060000000000002,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,2,The Big Gronkowski,Big Sack Jack,109.84,145.66,The Big Gronkowski,Big Sack Jack,-35.81999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2019,1,Malle ❤️ 🐸,The Big Gronkowski,108.76,128.42,Malle ❤️ 🐸,The Big Gronkowski,-19.659999999999982,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,4,Patty Primetimes,Voldemort,108.62,142.82,Patty Primetimes,Voldemort,-34.19999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,7,Voldemort,Big Sack Jack,106.98,117.34,Voldemort,Big Sack Jack,-10.36,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,6,malle_dips_pouches,Ginger FC,106.7,111.08,malle_dips_pouches,Ginger FC,-4.3799999999999955,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,11,Post Mahomes,Pop Lockett Drop it,106.12,132.38,Post Mahomes,Pop Lockett Drop it,-26.25999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,11,Malle ❤️ 🐸,The Big Gronkowski,106.12,130.14,Malle ❤️ 🐸,The Big Gronkowski,-24.019999999999982,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,3,ThreatLevelMidnight,Patty Primetimes,105.82,115.02,ThreatLevelMidnight,Patty Primetimes,-9.200000000000003,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,12,The Big Gronkowski,ThreatLevelMidnight,105.42,109.02,The Big Gronkowski,ThreatLevelMidnight,-3.5999999999999943,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,14,ThreatLevelMidnight,Patty Primetimes,105.28,134.64,ThreatLevelMidnight,Patty Primetimes,-29.359999999999985,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2018,11,Ginger FC,Joe Mantegna,104.94,119.92,Ginger FC,Joe Mantegna,-14.980000000000004,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,9,Post Mahomes,Ginger FC,104.7,128.2,Post Mahomes,Ginger FC,-23.499999999999986,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,7,Malle ❤️ 🐸,Post Mahomes,104.66,156.64,Malle ❤️ 🐸,Post Mahomes,-51.97999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,13,Joe Mantegna,Ginger FC,104.54,105.54,Joe Mantegna,Ginger FC,-1.0,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,1,Voldemort,malle_dips_pouches,104.08,120.32,Voldemort,malle_dips_pouches,-16.239999999999995,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,10,Joe Mantegna,ThreatLevelMidnight,103.74,108.0,Joe Mantegna,ThreatLevelMidnight,-4.260000000000005,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2019,3,malle_dips_pouches,Patty Primetimes,103.2,106.18,malle_dips_pouches,Patty Primetimes,-2.980000000000004,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,9,Uncle Rico,Post Mahomes,102.74,108.0,Uncle Rico,Post Mahomes,-5.260000000000005,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,6,Buttermilk Puuump,ThreatLevelMidnight,102.42,133.54,Buttermilk Puuump,ThreatLevelMidnight,-31.11999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,11,ThreatLevelMidnight,malle_dips_pouches,102.24,122.26,ThreatLevelMidnight,malle_dips_pouches,-20.02000000000001,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,4,You Better Park It,Post Mahomes,101.44,141.82,Buttermilk Puuump,Post Mahomes,-40.379999999999995,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2018,8,Pop Lockett Drop it,Voldemort,101.1,121.96,Pop Lockett Drop it,Voldemort,-20.86,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2018,5,Pop Lockett Drop it,Big Sack Jack,100.88,102.22,Pop Lockett Drop it,Big Sack Jack,-1.3400000000000034,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,9,malle_dips_pouches,The Big Gronkowski,100.82,111.76,malle_dips_pouches,The Big Gronkowski,-10.940000000000012,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,6,Little Red Fournette,Big Sack Jack,100.64,108.7,Post Mahomes,Big Sack Jack,-8.060000000000002,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,8,Patty Primetimes,ThreatLevelMidnight,99.76,129.0,Patty Primetimes,ThreatLevelMidnight,-29.239999999999995,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2019,8,Pop Lockett Drop it,Voldemort,99.68,122.58,Pop Lockett Drop it,Voldemort,-22.89999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2021,10,Big Sack Jack,Voldemort,99.64,126.64,Big Sack Jack,Voldemort,-27.0,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2025,2,Ginger FC,Joe Mantegna,98.98,157.44,Ginger FC,Joe Mantegna,-58.459999999999994,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,6,Post Mahomes,Malle ❤️ 🐸,98.84,99.9,Post Mahomes,Malle ❤️ 🐸,-1.0600000000000023,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,7,Voldemort,Pop Lockett Drop it,98.06,98.72,Voldemort,Pop Lockett Drop it,-0.6599999999999966,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,1,Malle ❤️ 🐸,ThreatLevelMidnight,97.9,124.34,Malle ❤️ 🐸,ThreatLevelMidnight,-26.439999999999998,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2019,12,ThreatLevelMidnight,Post Mahomes,97.18,114.62,ThreatLevelMidnight,Post Mahomes,-17.439999999999998,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2020,8,Malle ❤️ 🐸,Ginger FC,96.56,162.94,Malle ❤️ 🐸,Ginger FC,-66.38,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,4,malle_dips_pouches,Voldemort,96.12,107.68,malle_dips_pouches,Voldemort,-11.560000000000002,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2023,9,Pop Lockett Drop it,Malle ❤️ 🐸,94.04,100.58,Pop Lockett Drop it,Malle ❤️ 🐸,-6.539999999999992,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2024,10,malle_dips_pouches,Post Mahomes,93.94,123.3,malle_dips_pouches,Post Mahomes,-29.36,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,3,Patty Primetimes,Uncle Rico,89.66,114.08,Patty Primetimes,Uncle Rico,-24.42,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,3,Dillon Panthers,Big Sack Jack,84.42,98.98,Dillon Panthers,Big Sack Jack,-14.560000000000002,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2017,1,Malle ❤️ 🐸,The Big Gronkowski,78.62,108.02,Malle ❤️ 🐸,The Big Gronkowski,-29.39999999999999,0,1,0,6.0,5.0,0.0,0.5454545454545454,6.0,12.0,0.5454545454545454,1,0,0,0,0
2022,8,Uncle Rico,Ginger FC,122.64,142.54,Uncle Rico,Ginger FC,-19.89999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,3,Ginger FC,Patty Primetimes,122.0,147.48,Ginger FC,Patty Primetimes,-25.47999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,13,Ginger FC,Post Mahomes,117.96,138.32,Ginger FC,Post Mahomes,-20.36,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,1,malle_dips_pouches,Joe Mantegna,115.36,124.72,malle_dips_pouches,Joe Mantegna,-9.36,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,5,Big Sack Jack,Patty Primetimes,114.88,126.7,Big Sack Jack,Patty Primetimes,-11.820000000000007,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,4,Malle ❤️ 🐸,Joe Mantegna,114.66,118.9,Malle ❤️ 🐸,Joe Mantegna,-4.240000000000009,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,9,Post Mahomes,The Big Gronkowski,113.4,128.82,Post Mahomes,The Big Gronkowski,-15.419999999999987,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,8,Buttermilk Puuump,Ginger FC,113.3,126.74,Buttermilk Puuump,Ginger FC,-13.439999999999998,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,12,The Big Gronkowski,Post Mahomes,112.98,156.02,The Big Gronkowski,Post Mahomes,-43.040000000000006,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,10,Uncle Rico,Pop Lockett Drop it,112.78,143.84,Uncle Rico,Pop Lockett Drop it,-31.060000000000002,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,12,The Big Gronkowski,Voldemort,112.46,144.76,The Big Gronkowski,Voldemort,-32.3,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,7,Buttermilk Puuump,Joe Mantegna,111.44,151.86,Buttermilk Puuump,Joe Mantegna,-40.420000000000016,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,3,Pop Lockett Drop it,malle_dips_pouches,110.64,123.88,Pop Lockett Drop it,malle_dips_pouches,-13.239999999999995,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,4,Ginger FC,Post Mahomes,110.52,152.36,Ginger FC,Post Mahomes,-41.84000000000002,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,2,Joe Mantegna,Voldemort,109.92,117.26,Joe Mantegna,Voldemort,-7.340000000000003,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,7,Patty Primetimes,Joe Mantegna,109.84,115.46,Patty Primetimes,Joe Mantegna,-5.61999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,5,ThreatLevelMidnight,Malle ❤️ 🐸,109.62,146.62,ThreatLevelMidnight,Malle ❤️ 🐸,-37.0,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,13,Voldemort,The Big Gronkowski,109.06,118.32,Voldemort,The Big Gronkowski,-9.259999999999991,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,5,Pop Lockett Drop it,Malle ❤️ 🐸,109.04,114.86,Pop Lockett Drop it,Malle ❤️ 🐸,-5.819999999999993,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,8,Patty Primetimes,The Big Gronkowski,108.76,118.52,Patty Primetimes,The Big Gronkowski,-9.759999999999991,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,11,Ginger FC,Malle ❤️ 🐸,106.84,113.24,Ginger FC,Malle ❤️ 🐸,-6.3999999999999915,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,13,Ginger FC,Post Mahomes,106.5,124.54,Ginger FC,Post Mahomes,-18.040000000000006,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,14,Malle ❤️ 🐸,Ginger FC,105.98,140.02,Malle ❤️ 🐸,Ginger FC,-34.040000000000006,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,14,The Big Gronkowski,Buttermilk Puuump,105.66,133.32,The Big Gronkowski,Buttermilk Puuump,-27.659999999999997,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,4,malle_dips_pouches,Post Mahomes,105.64,129.72,malle_dips_pouches,Post Mahomes,-24.08,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,3,Ginger FC,Post Mahomes,105.62,125.58,Ginger FC,Post Mahomes,-19.959999999999994,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,5,Patty Primetimes,Malle ❤️ 🐸,105.54,130.52,Patty Primetimes,Malle ❤️ 🐸,-24.980000000000004,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,1,Malle ❤️ 🐸,Uncle Rico,104.82,138.4,Malle ❤️ 🐸,Uncle Rico,-33.58000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,3,Joe Mantegna,The Big Gronkowski,102.96,135.98,Joe Mantegna,The Big Gronkowski,-33.019999999999996,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,7,Patty Primetimes,Ginger FC,102.76,109.46,Patty Primetimes,Ginger FC,-6.699999999999989,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,12,ThreatLevelMidnight,Big Sack Jack,102.6,106.58,ThreatLevelMidnight,Big Sack Jack,-3.980000000000004,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,11,Uncle Rico,Patty Primetimes,101.84,133.78,Uncle Rico,Patty Primetimes,-31.939999999999998,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,6,Uncle Rico,Malle ❤️ 🐸,101.8,139.84,Uncle Rico,Malle ❤️ 🐸,-38.040000000000006,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,11,Uncle Rico,The Big Gronkowski,101.76,156.2,Uncle Rico,The Big Gronkowski,-54.43999999999998,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,7,Joe Mantegna,Dillon Panthers,101.32,104.6,Joe Mantegna,Dillon Panthers,-3.280000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,5,Malle ❤️ 🐸,Dillon Panthers,100.6,108.52,Malle ❤️ 🐸,Dillon Panthers,-7.920000000000002,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,8,Voldemort,Post Mahomes,99.38,100.36,Voldemort,Post Mahomes,-0.980000000000004,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,5,Uncle Rico,Joe Mantegna,99.28,139.52,Uncle Rico,Joe Mantegna,-40.24000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,8,Big Sack Jack,Uncle Rico,98.9,111.24,Big Sack Jack,Uncle Rico,-12.33999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,1,PickUpYourBratsMalle,Post Mahomes,98.66,122.36,ThreatLevelMidnight,Post Mahomes,-23.700000000000003,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,2,Post Mahomes,Pop Lockett Drop it,98.56,101.08,Post Mahomes,Pop Lockett Drop it,-2.519999999999996,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2020,10,malle_dips_pouches,Malle ❤️ 🐸,98.52,145.2,malle_dips_pouches,Malle ❤️ 🐸,-46.67999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,10,Uncle Rico,The Big Gronkowski,98.42,103.92,Uncle Rico,The Big Gronkowski,-5.5,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,4,Voldemort,Ginger FC,98.4,110.56,Voldemort,Ginger FC,-12.159999999999997,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,6,ThreatLevelMidnight,Joe Mantegna,98.14,112.34,ThreatLevelMidnight,Joe Mantegna,-14.200000000000003,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,13,Patty Primetimes,Post Mahomes,97.82,132.04,Patty Primetimes,Post Mahomes,-34.22,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,8,Pop Lockett Drop it,Patty Primetimes,97.72,169.62,Pop Lockett Drop it,Patty Primetimes,-71.9,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,9,Post Mahomes,Voldemort,97.48,98.74,Post Mahomes,Voldemort,-1.259999999999991,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2022,14,Joe Mantegna,The Big Gronkowski,97.38,102.2,Joe Mantegna,The Big Gronkowski,-4.820000000000007,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2017,11,Voldemort,Hello Harvard,97.3,101.56,Voldemort,Hello Harvard,-4.260000000000005,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,2,Uncle Rico,Pop Lockett Drop it,97.24,130.4,Uncle Rico,Pop Lockett Drop it,-33.16000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,12,Malle ❤️ 🐸,The Big Gronkowski,96.18,148.46,Malle ❤️ 🐸,The Big Gronkowski,-52.28,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,6,Voldemort,Dillon Panthers,95.7,106.52,Voldemort,Dillon Panthers,-10.819999999999993,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,11,Pop Lockett Drop it,ThreatLevelMidnight,95.34,156.98,Pop Lockett Drop it,ThreatLevelMidnight,-61.639999999999986,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,8,malle_dips_pouches,Big Sack Jack,94.9,110.26,malle_dips_pouches,Big Sack Jack,-15.36,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2021,9,Post Mahomes,Joe Mantegna,94.0,126.14,Post Mahomes,Joe Mantegna,-32.14,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2025,1,Uncle Rico,Voldemort,93.92,117.12,Uncle Rico,Voldemort,-23.200000000000003,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,10,Malle ❤️ 🐸,Big Sack Jack,92.78,112.42,Malle ❤️ 🐸,Big Sack Jack,-19.64,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2024,10,Malle ❤️ 🐸,ThreatLevelMidnight,92.38,132.44,Malle ❤️ 🐸,ThreatLevelMidnight,-40.06,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2017,13,The Big Gronkowski,Voldemort,92.2,94.12,The Big Gronkowski,Voldemort,-1.9200000000000017,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,9,The Big Gronkowski,Big Sack Jack,91.78,129.3,The Big Gronkowski,Big Sack Jack,-37.52000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2018,13,The Big Gronkowski,Voldemort,91.76,93.0,The Big Gronkowski,Voldemort,-1.2399999999999949,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,1,Pop Lockett Drop it,Patty Primetimes,91.34,121.34,Pop Lockett Drop it,Patty Primetimes,-30.0,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2019,4,The Big Gronkowski,Patty Primetimes,89.2,130.98,The Big Gronkowski,Patty Primetimes,-41.77999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2017,3,Malle ❤️ 🐸,Voldemort,84.34,141.02,Malle ❤️ 🐸,Voldemort,-56.68000000000001,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2017,10,Voldemort,Ginger FC,82.44,95.86,Voldemort,Ginger FC,-13.420000000000002,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2017,2,Little Red Fournette,PickUpYourBratsMalle,81.54,96.02,Post Mahomes,ThreatLevelMidnight,-14.47999999999999,0,1,0,5.0,6.0,0.0,0.45454545454545453,7.0,12.0,0.45454545454545453,0,0,0,0,0
2023,3,ThreatLevelMidnight,malle_dips_pouches,121.06,125.22,ThreatLevelMidnight,malle_dips_pouches,-4.159999999999997,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2025,5,Pop Lockett Drop it,ThreatLevelMidnight,118.46,141.46,Pop Lockett Drop it,ThreatLevelMidnight,-23.000000000000014,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,8,Post Mahomes,Patty Primetimes,114.4,136.68,Post Mahomes,Patty Primetimes,-22.28,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2022,4,Ginger FC,The Big Gronkowski,113.98,130.82,Ginger FC,The Big Gronkowski,-16.83999999999999,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2024,8,Uncle Rico,ThreatLevelMidnight,111.28,120.28,Uncle Rico,ThreatLevelMidnight,-9.0,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
2020,2,Patty Primetimes,Malle ❤️ 🐸,110.96,151.48,Patty Primetimes,Malle ❤️ 🐸,-40.519999999999996,0,1,0,4.0,7.0,0.0,0.36363636363636365,8.0,12.0,0.36363636363636365,0,0,0,0,0
