year,week,fantasy_team,opponent,team_score,opponent_score,actual_win,actual_loss,actual_tie,actual_win_value,margin,all_play_wins,all_play_losses,all_play_ties,expected_win_value,weekly_schedule_luck,weekly_score_rank,top_3_score,bottom_3_score,opponent_weekly_score_rank,opponent_top_3_score,opponent_bottom_3_score,close_game_5,close_game_10,close_game_5_win_value,close_game_10_win_value
2017,4,Ginger FC,Little Red Fournette,100.46,106.42,0.0,1.0,0.0,0.0,-5.960000000000008,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,2,True,False,False,True,,0.0
2017,4,Ur The Best Bellows,Malle ❤️ 🐸,104.78,60.88,1.0,0.0,0.0,1.0,43.9,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,12,False,True,False,False,,
2017,4,Hello Harvard,PickUpYourBratsMalle,73.06,104.88,0.0,1.0,0.0,0.0,-31.819999999999993,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,3,True,False,False,False,,
2017,4,Big Sack Jack,Pop Lockett Drop it,71.88,90.18,0.0,1.0,0.0,0.0,-18.30000000000001,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,8,False,False,False,False,,
2017,4,Dillon Panthers,The Big Gronkowski,71.06,90.24,0.0,1.0,0.0,0.0,-19.179999999999993,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,7,False,False,False,False,,
2017,4,malle_dips_pouches,Voldemort,96.12,107.68,0.0,1.0,0.0,0.0,-11.560000000000002,6,5,0,0.5454545454545454,-0.5454545454545454,6,False,False,1,True,False,False,False,,
2017,5,Ginger FC,malle_dips_pouches,84.12,59.94,1.0,0.0,0.0,1.0,24.180000000000007,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,12,False,True,False,False,,
2017,5,Little Red Fournette,Hello Harvard,115.64,60.76,1.0,0.0,0.0,1.0,54.88,11,0,0,1.0,0.0,1,True,False,11,False,True,False,False,,
2017,5,Malle ❤️ 🐸,Dillon Panthers,100.16,72.54,1.0,0.0,0.0,1.0,27.61999999999999,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,10,False,True,False,False,,
2017,5,PickUpYourBratsMalle,Big Sack Jack,89.64,92.12,0.0,1.0,0.0,0.0,-2.480000000000004,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,3,True,False,True,True,0.0,0.0
2017,5,The Big Gronkowski,Pop Lockett Drop it,80.48,89.9,0.0,1.0,0.0,0.0,-9.420000000000002,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,4,False,False,False,True,,0.0
2017,5,Voldemort,Ur The Best Bellows,89.12,79.76,1.0,0.0,0.0,1.0,9.36,6,5,0,0.5454545454545454,0.4545454545454546,6,False,False,9,False,False,False,True,,1.0
2017,5,malle_dips_pouches,Ginger FC,59.94,84.12,0.0,1.0,0.0,0.0,-24.180000000000007,0,11,0,0.0,0.0,12,False,True,7,False,False,False,False,,
2017,5,Hello Harvard,Little Red Fournette,60.76,115.64,0.0,1.0,0.0,0.0,-54.88,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,1,True,False,False,False,,
2017,5,Dillon Panthers,Malle ❤️ 🐸,72.54,100.16,0.0,1.0,0.0,0.0,-27.61999999999999,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,2,True,False,False,False,,
2017,5,Big Sack Jack,PickUpYourBratsMalle,92.12,89.64,1.0,0.0,0.0,1.0,2.480000000000004,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,5,False,False,True,True,1.0,1.0
2017,5,Pop Lockett Drop it,The Big Gronkowski,89.9,80.48,1.0,0.0,0.0,1.0,9.420000000000002,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,8,False,False,False,True,,1.0
2017,5,Ur The Best Bellows,Voldemort,79.76,89.12,0.0,1.0,0.0,0.0,-9.36,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,6,False,False,False,True,,0.0
2017,6,Ginger FC,Hello Harvard,121.7,88.48,1.0,0.0,0.0,1.0,33.22,11,0,0,1.0,0.0,1,True,False,8,False,False,False,False,,
2017,6,Little Red Fournette,Big Sack Jack,100.64,108.7,0.0,1.0,0.0,0.0,-8.060000000000002,6,5,0,0.5454545454545454,-0.5454545454545454,6,False,False,2,True,False,False,True,,0.0
2017,6,Malle ❤️ 🐸,Pop Lockett Drop it,82.78,89.52,0.0,1.0,0.0,0.0,-6.739999999999995,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,7,False,False,False,True,,0.0
2017,6,The Big Gronkowski,PickUpYourBratsMalle,72.98,105.74,0.0,1.0,0.0,0.0,-32.75999999999999,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,5,False,False,False,False,,
2017,6,Ur The Best Bellows,malle_dips_pouches,75.34,105.84,0.0,1.0,0.0,0.0,-30.5,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,4,False,False,False,False,,
2017,6,Voldemort,Dillon Panthers,107.38,60.32,1.0,0.0,0.0,1.0,47.059999999999995,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,12,False,True,False,False,,
2017,6,Hello Harvard,Ginger FC,88.48,121.7,0.0,1.0,0.0,0.0,-33.22,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,1,True,False,False,False,,
2017,6,Big Sack Jack,Little Red Fournette,108.7,100.64,1.0,0.0,0.0,1.0,8.060000000000002,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,6,False,False,False,True,,1.0
2017,6,Pop Lockett Drop it,Malle ❤️ 🐸,89.52,82.78,1.0,0.0,0.0,1.0,6.739999999999995,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,9,False,False,False,True,,1.0
2017,6,PickUpYourBratsMalle,The Big Gronkowski,105.74,72.98,1.0,0.0,0.0,1.0,32.75999999999999,7,4,0,0.6363636363636364,0.36363636363636365,5,False,False,11,False,True,False,False,,
2017,6,malle_dips_pouches,Ur The Best Bellows,105.84,75.34,1.0,0.0,0.0,1.0,30.5,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,10,False,True,False,False,,
2017,6,Dillon Panthers,Voldemort,60.32,107.38,0.0,1.0,0.0,0.0,-47.059999999999995,0,11,0,0.0,0.0,12,False,True,3,True,False,False,False,,
2017,7,Ginger FC,Big Sack Jack,67.42,132.32,0.0,1.0,0.0,0.0,-64.89999999999999,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,1,True,False,False,False,,
2017,7,Hello Harvard,malle_dips_pouches,81.8,94.48,0.0,1.0,0.0,0.0,-12.680000000000007,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,7,False,False,False,False,,
2017,7,Little Red Fournette,The Big Gronkowski,108.54,98.46,1.0,0.0,0.0,1.0,10.080000000000013,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,5,False,False,False,False,,
2017,7,Malle ❤️ 🐸,PickUpYourBratsMalle,114.42,79.56,1.0,0.0,0.0,1.0,34.86,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,9,False,False,False,False,,
2017,7,Ur The Best Bellows,Dillon Panthers,60.26,77.54,0.0,1.0,0.0,0.0,-17.28000000000001,0,11,0,0.0,0.0,12,False,True,10,False,True,False,False,,
2017,7,Voldemort,Pop Lockett Drop it,98.06,98.72,0.0,1.0,0.0,0.0,-0.6599999999999966,6,5,0,0.5454545454545454,-0.5454545454545454,6,False,False,4,False,False,True,True,0.0,0.0
2017,7,Big Sack Jack,Ginger FC,132.32,67.42,1.0,0.0,0.0,1.0,64.89999999999999,11,0,0,1.0,0.0,1,True,False,11,False,True,False,False,,
2017,7,malle_dips_pouches,Hello Harvard,94.48,81.8,1.0,0.0,0.0,1.0,12.680000000000007,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,8,False,False,False,False,,
2017,7,The Big Gronkowski,Little Red Fournette,98.46,108.54,0.0,1.0,0.0,0.0,-10.080000000000013,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,3,True,False,False,False,,
2017,7,PickUpYourBratsMalle,Malle ❤️ 🐸,79.56,114.42,0.0,1.0,0.0,0.0,-34.86,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,2,True,False,False,False,,
2017,7,Dillon Panthers,Ur The Best Bellows,77.54,60.26,1.0,0.0,0.0,1.0,17.28000000000001,2,9,0,0.18181818181818182,0.8181818181818181,10,False,True,12,False,True,False,False,,
2017,7,Pop Lockett Drop it,Voldemort,98.72,98.06,1.0,0.0,0.0,1.0,0.6599999999999966,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,6,False,False,True,True,1.0,1.0
2017,8,Dillon Panthers,malle_dips_pouches,64.16,76.22,0.0,1.0,0.0,0.0,-12.060000000000002,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,9,False,False,False,False,,
2017,8,Hello Harvard,Big Sack Jack,83.92,62.82,1.0,0.0,0.0,1.0,21.1,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,11,False,True,False,False,,
2017,8,Little Red Fournette,Malle ❤️ 🐸,81.16,96.44,0.0,1.0,0.0,0.0,-15.280000000000001,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,4,False,False,False,False,,
2017,8,The Big Gronkowski,Ginger FC,89.58,125.78,0.0,1.0,0.0,0.0,-36.2,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,2,True,False,False,False,,
2017,8,Ur The Best Bellows,Pop Lockett Drop it,61.9,86.96,0.0,1.0,0.0,0.0,-25.059999999999995,0,11,0,0.0,0.0,12,False,True,6,False,False,False,False,,
2017,8,Voldemort,PickUpYourBratsMalle,126.62,113.12,1.0,0.0,0.0,1.0,13.5,11,0,0,1.0,0.0,1,True,False,3,True,False,False,False,,
2017,8,malle_dips_pouches,Dillon Panthers,76.22,64.16,1.0,0.0,0.0,1.0,12.060000000000002,3,8,0,0.2727272727272727,0.7272727272727273,9,False,False,10,False,True,False,False,,
2017,8,Big Sack Jack,Hello Harvard,62.82,83.92,0.0,1.0,0.0,0.0,-21.1,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,7,False,False,False,False,,
2017,8,Malle ❤️ 🐸,Little Red Fournette,96.44,81.16,1.0,0.0,0.0,1.0,15.280000000000001,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,8,False,False,False,False,,
2017,8,Ginger FC,The Big Gronkowski,125.78,89.58,1.0,0.0,0.0,1.0,36.2,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,5,False,False,False,False,,
2017,8,Pop Lockett Drop it,Ur The Best Bellows,86.96,61.9,1.0,0.0,0.0,1.0,25.059999999999995,6,5,0,0.5454545454545454,0.4545454545454546,6,False,False,12,False,True,False,False,,
2017,8,PickUpYourBratsMalle,Voldemort,113.12,126.62,0.0,1.0,0.0,0.0,-13.5,9,2,0,0.8181818181818182,-0.8181818181818182,3,True,False,1,True,False,False,False,,
2017,9,Big Sack Jack,malle_dips_pouches,73.98,90.3,0.0,1.0,0.0,0.0,-16.319999999999993,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,4,False,False,False,False,,
2017,9,Dillon Panthers,Pop Lockett Drop it,89.58,107.52,0.0,1.0,0.0,0.0,-17.939999999999998,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,1,True,False,False,False,,
2017,9,Little Red Fournette,Voldemort,83.92,98.54,0.0,1.0,0.0,0.0,-14.620000000000005,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,2,True,False,False,False,,
2017,9,Malle ❤️ 🐸,Ginger FC,68.86,85.72,0.0,1.0,0.0,0.0,-16.86,0,11,0,0.0,0.0,12,False,True,7,False,False,False,False,,
2017,9,The Big Gronkowski,Hello Harvard,78.14,87.84,0.0,1.0,0.0,0.0,-9.700000000000003,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,6,False,False,False,True,,0.0
2017,9,Ur The Best Bellows,PickUpYourBratsMalle,95.28,70.96,1.0,0.0,0.0,1.0,24.320000000000007,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,11,False,True,False,False,,
2017,9,malle_dips_pouches,Big Sack Jack,90.3,73.98,1.0,0.0,0.0,1.0,16.319999999999993,8,3,0,0.7272727272727273,0.2727272727272727,4,False,False,10,False,True,False,False,,
2017,9,Pop Lockett Drop it,Dillon Panthers,107.52,89.58,1.0,0.0,0.0,1.0,17.939999999999998,11,0,0,1.0,0.0,1,True,False,5,False,False,False,False,,
2017,9,Voldemort,Little Red Fournette,98.54,83.92,1.0,0.0,0.0,1.0,14.620000000000005,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,8,False,False,False,False,,
2017,9,Ginger FC,Malle ❤️ 🐸,85.72,68.86,1.0,0.0,0.0,1.0,16.86,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,12,False,True,False,False,,
2017,9,Hello Harvard,The Big Gronkowski,87.84,78.14,1.0,0.0,0.0,1.0,9.700000000000003,6,5,0,0.5454545454545454,0.4545454545454546,6,False,False,9,False,False,False,True,,1.0
2017,9,PickUpYourBratsMalle,Ur The Best Bellows,70.96,95.28,0.0,1.0,0.0,0.0,-24.320000000000007,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,3,True,False,False,False,,
2017,10,Dillon Panthers,PickUpYourBratsMalle,110.66,60.34,1.0,0.0,0.0,1.0,50.31999999999999,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,10,False,True,False,False,,
2017,10,Little Red Fournette,Ur The Best Bellows,95.56,60.0,1.0,0.0,0.0,1.0,35.56,6,5,0,0.5454545454545454,0.4545454545454546,6,False,False,11,False,True,False,False,,
2017,10,Malle ❤️ 🐸,Hello Harvard,55.72,119.86,0.0,1.0,0.0,0.0,-64.14,0,11,0,0.0,0.0,12,False,True,1,True,False,False,False,,
2017,10,Pop Lockett Drop it,malle_dips_pouches,66.5,65.74,1.0,0.0,0.0,1.0,0.7600000000000051,4,7,0,0.36363636363636365,0.6363636363636364,8,False,False,9,False,False,True,True,1.0,1.0
2017,10,The Big Gronkowski,Big Sack Jack,110.94,98.78,1.0,0.0,0.0,1.0,12.159999999999997,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,4,False,False,False,False,,
2017,10,Voldemort,Ginger FC,82.44,95.86,0.0,1.0,0.0,0.0,-13.420000000000002,5,6,0,0.45454545454545453,-0.45454545454545453,7,False,False,5,False,False,False,False,,
2017,10,PickUpYourBratsMalle,Dillon Panthers,60.34,110.66,0.0,1.0,0.0,0.0,-50.31999999999999,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,3,True,False,False,False,,
2017,10,Ur The Best Bellows,Little Red Fournette,60.0,95.56,0.0,1.0,0.0,0.0,-35.56,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,6,False,False,False,False,,
2017,10,Hello Harvard,Malle ❤️ 🐸,119.86,55.72,1.0,0.0,0.0,1.0,64.14,11,0,0,1.0,0.0,1,True,False,12,False,True,False,False,,
2017,10,malle_dips_pouches,Pop Lockett Drop it,65.74,66.5,0.0,1.0,0.0,0.0,-0.7600000000000051,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,8,False,False,True,True,0.0,0.0
2017,10,Big Sack Jack,The Big Gronkowski,98.78,110.94,0.0,1.0,0.0,0.0,-12.159999999999997,8,3,0,0.7272727272727273,-0.7272727272727273,4,False,False,2,True,False,False,False,,
2017,10,Ginger FC,Voldemort,95.86,82.44,1.0,0.0,0.0,1.0,13.420000000000002,7,4,0,0.6363636363636364,0.36363636363636365,5,False,False,7,False,False,False,False,,
2017,11,Little Red Fournette,Dillon Panthers,117.9,59.16,1.0,0.0,0.0,1.0,58.74000000000001,9,2,0,0.8181818181818182,0.18181818181818177,3,True,False,11,False,True,False,False,,
2017,11,Malle ❤️ 🐸,Big Sack Jack,94.52,122.68,0.0,1.0,0.0,0.0,-28.16000000000001,3,8,0,0.2727272727272727,-0.2727272727272727,9,False,False,2,True,False,False,False,,
2017,11,Pop Lockett Drop it,PickUpYourBratsMalle,91.6,112.6,0.0,1.0,0.0,0.0,-21.0,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,5,False,False,False,False,,
2017,11,The Big Gronkowski,malle_dips_pouches,126.06,116.38,1.0,0.0,0.0,1.0,9.680000000000007,11,0,0,1.0,0.0,1,True,False,4,False,False,False,True,,1.0
2017,11,Ur The Best Bellows,Ginger FC,43.9,96.94,0.0,1.0,0.0,0.0,-53.04,0,11,0,0.0,0.0,12,False,True,8,False,False,False,False,,
2017,11,Voldemort,Hello Harvard,97.3,101.56,0.0,1.0,0.0,0.0,-4.260000000000005,5,6,0,0.45454545454545453,-0.45454545454545453,7,False,False,6,False,False,True,True,0.0,0.0
2017,11,Dillon Panthers,Little Red Fournette,59.16,117.9,0.0,1.0,0.0,0.0,-58.74000000000001,1,10,0,0.09090909090909091,-0.09090909090909091,11,False,True,3,True,False,False,False,,
2017,11,Big Sack Jack,Malle ❤️ 🐸,122.68,94.52,1.0,0.0,0.0,1.0,28.16000000000001,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,9,False,False,False,False,,
2017,11,PickUpYourBratsMalle,Pop Lockett Drop it,112.6,91.6,1.0,0.0,0.0,1.0,21.0,7,4,0,0.6363636363636364,0.36363636363636365,5,False,False,10,False,True,False,False,,
2017,11,malle_dips_pouches,The Big Gronkowski,116.38,126.06,0.0,1.0,0.0,0.0,-9.680000000000007,8,3,0,0.7272727272727273,-0.7272727272727273,4,False,False,1,True,False,False,True,,0.0
2017,11,Ginger FC,Ur The Best Bellows,96.94,43.9,1.0,0.0,0.0,1.0,53.04,4,7,0,0.36363636363636365,0.6363636363636364,8,False,False,12,False,True,False,False,,
2017,11,Hello Harvard,Voldemort,101.56,97.3,1.0,0.0,0.0,1.0,4.260000000000005,6,5,0,0.5454545454545454,0.4545454545454546,6,False,False,7,False,False,True,True,1.0,1.0
2017,12,Dillon Panthers,Ginger FC,80.8,81.56,0.0,1.0,0.0,0.0,-0.7600000000000051,4,7,0,0.36363636363636365,-0.36363636363636365,8,False,False,7,False,False,True,True,0.0,0.0
2017,12,Little Red Fournette,Pop Lockett Drop it,76.24,88.18,0.0,1.0,0.0,0.0,-11.940000000000012,2,9,0,0.18181818181818182,-0.18181818181818182,10,False,True,6,False,False,False,False,,
2017,12,PickUpYourBratsMalle,malle_dips_pouches,103.76,152.72,0.0,1.0,0.0,0.0,-48.959999999999994,9,2,0,0.8181818181818182,-0.8181818181818182,3,True,False,1,True,False,False,False,,
2017,12,The Big Gronkowski,Malle ❤️ 🐸,122.64,77.92,1.0,0.0,0.0,1.0,44.72,10,1,0,0.9090909090909091,0.09090909090909094,2,True,False,9,False,False,False,False,,
2017,12,Ur The Best Bellows,Hello Harvard,65.0,60.7,1.0,0.0,0.0,1.0,4.299999999999997,1,10,0,0.09090909090909091,0.9090909090909091,11,False,True,12,False,True,True,True,1.0,1.0
2017,12,Voldemort,Big Sack Jack,91.48,99.28,0.0,1.0,0.0,0.0,-7.799999999999997,7,4,0,0.6363636363636364,-0.6363636363636364,5,False,False,4,False,False,False,True,,0.0
2017,12,Ginger FC,Dillon Panthers,81.56,80.8,1.0,0.0,0.0,1.0,0.7600000000000051,5,6,0,0.45454545454545453,0.5454545454545454,7,False,False,8,False,False,True,True,1.0,1.0
