year,date,team,added_player,acquisition_type,dropped_player,raw_text
2017,"Nov 16, 10:48 am",Post Mahomes,Aaron Rodgers,Free Agent,Mohamed Sanu,"

	
Aaron Rodgers Pit - QB
Free Agent
Mohamed Sanu Mia - WR NA
To Waivers
	
Little Red Fournette
Nov 16, 10:48 am"
2017,"Nov 16, 10:04 am",ThreatLevelMidnight,Eagles,Free Agent,,"
	
Eagles Phi - DEF
Free Agent
	
PickUpYourBratsMalle
Nov 16, 10:04 am"
2017,"Nov 15, 7:46 pm",The Big Gronkowski,Samaje Perine,Free Agent,Mike Gillislee,"

	
Samaje Perine Cin - RB
Free Agent
Mike Gillislee NO - RB NA
To Waivers
	
The Big Gronkowski
Nov 15, 7:46 pm"
2017,"Nov 15, 10:06 am",malle_dips_pouches,Blair Walsh,Free Agent,Stephen Hauschka,"

	
Blair Walsh Sea - K NA
Free Agent
Stephen Hauschka Jax - K NA
To Waivers
	
malle_dips_pouches
Nov 15, 10:06 am"
2017,"Nov 15, 9:57 am",malle_dips_pouches,Chargers,Free Agent,Commanders,"

	
Chargers LAC - DEF
Free Agent
Commanders Was - DEF
To Waivers
	
malle_dips_pouches
Nov 15, 9:57 am"
2017,"Nov 15, 7:22 am",ThreatLevelMidnight,,,Panthers,"
	
Panthers Car - DEF
To Waivers
	
PickUpYourBratsMalle
Nov 15, 7:22 am"
2017,"Nov 15, 5:39 am",Voldemort,Jordan Reed,Free Agent,Josh Doctson,"

	
Jordan Reed SF - TE NA
Free Agent
Josh Doctson Ari - WR NA
To Waivers
	
Voldemort
Nov 15, 5:39 am"
2017,"Nov 15, 4:10 am",Post Mahomes,Bengals,Free Agent,Bears,"

	
Bengals Cin - DEF
Free Agent
Bears Chi - DEF
To Waivers
	
Little Red Fournette
Nov 15, 4:10 am"
2017,"Nov 15, 2:36 am",ThreatLevelMidnight,Damien Williams,Waiver,Will Fuller V,"

	
Damien Williams Ari - RB NA
Waiver
Will Fuller V Mia - WR NA
To Waivers
	
PickUpYourBratsMalle
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",Voldemort,Broncos,Waiver,Giants,"

	
Broncos Den - DEF
Waiver
Giants NYG - DEF
To Waivers
	
Voldemort
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",ThreatLevelMidnight,Jared Cook,Waiver,,"
	
Jared Cook LAC - TE NA
Waiver
	
PickUpYourBratsMalle
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",The Big Gronkowski,Harrison Butker,Waiver,Graham Gano,"

	
Harrison Butker KC - K
Waiver
Graham Gano NYG - K NA
To Waivers
	
The Big Gronkowski
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",Dillon Panthers,Blake Bortles,Waiver,Orleans Darkwa,"

	
Blake Bortles GB - QB NA
Waiver
Orleans Darkwa NYG - RB NA
To Waivers
	
Dillon Panthers
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",Malle ❤️ 🐸,Tyler Lockett,Waiver,Willie Snead IV,"

	
Tyler Lockett LV - WR NA
Waiver
Willie Snead IV Mia - WR NA
To Waivers
	
Malle ❤️ 🐸
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",Pop Lockett Drop it,Ryan Succop,Waiver,Patriots,"

	
Ryan Succop TB - K NA
Waiver
Patriots NE - DEF
To Waivers
	
Pop Lockett Drop it
Nov 15, 2:36 am"
2017,"Nov 15, 2:36 am",Voldemort,Jamaal Williams,Waiver,Jack Doyle,"

	
Jamaal Williams NO - RB NA
Waiver
Jack Doyle Ind - TE NA
To Waivers
	
Voldemort
Nov 15, 2:36 am"
2017,"Nov 11, 6:26 pm",Ginger FC,Marlon Mack,Free Agent,Matt Forte,"

	
Marlon Mack Ari - RB NA
Free Agent
Matt Forte NYJ - RB NA
To Waivers
	
Ginger FC
Nov 11, 6:26 pm"
2017,"Nov 11, 9:55 am",ThreatLevelMidnight,Tarik Cohen,Free Agent,,"
	
Tarik Cohen Car - RB NA
Free Agent
	
PickUpYourBratsMalle
Nov 11, 9:55 am"
2017,"Nov 11, 9:53 am",ThreatLevelMidnight,,,Theo Riddick,"
	
Theo Riddick LV - RB NA
To Waivers
	
PickUpYourBratsMalle
Nov 11, 9:53 am"
2017,"Nov 11, 6:23 am",Voldemort,Josh Doctson,Free Agent,,"
	
Josh Doctson Ari - WR NA
Free Agent
	
Voldemort
Nov 11, 6:23 am"
2017,"Nov 11, 2:17 am",Ginger FC,Ed Dickson,Waiver,Ryan Succop,"

	
Ed Dickson Sea - TE NA
Waiver
Ryan Succop TB - K NA
To Waivers
	
Ginger FC
Nov 11, 2:17 am"
2017,"Nov 11, 2:17 am",ThreatLevelMidnight,Ravens,Waiver,Eagles,"

	
Ravens Bal - DEF
Waiver
Eagles Phi - DEF
To Waivers
	
PickUpYourBratsMalle
Nov 11, 2:17 am"
2017,"Nov 11, 2:17 am",Dillon Panthers,,,Kenny Stills,"
	
Kenny Stills NO - WR NA
To Waivers
	
Dillon Panthers
Nov 11, 2:17 am"
2017,"Nov 11, 2:17 am",The Big Gronkowski,,,Damien Williams,"
	
Damien Williams Ari - RB NA
To Waivers
	
The Big Gronkowski
Nov 11, 2:17 am"
2017,"Nov 10, 3:46 pm",ThreatLevelMidnight,Theo Riddick,Free Agent,Martellus Bennett,"

	
Theo Riddick LV - RB NA
Free Agent
Martellus Bennett GB - TE NA
To Waivers
	
PickUpYourBratsMalle
Nov 10, 3:46 pm"
2017,"Nov 9, 6:52 pm",ThreatLevelMidnight,Martellus Bennett,Free Agent,,"
	
Martellus Bennett GB - TE NA
Free Agent
	
PickUpYourBratsMalle
Nov 9, 6:52 pm"
2017,"Nov 9, 6:45 pm",ThreatLevelMidnight,Martavis Bryant,Free Agent,Curtis Samuel,"

	
Martavis Bryant Was - WR NA
Free Agent
Curtis Samuel Buf - WR NA
To Waivers
	
PickUpYourBratsMalle
Nov 9, 6:45 pm"
2017,"Nov 9, 5:46 pm",Malle ❤️ 🐸,Thomas Rawls,Free Agent,Jalen Richard,"

	
Thomas Rawls Cin - RB NA
Free Agent
Jalen Richard LV - RB NA
To Waivers
	
Malle ❤️ 🐸
Nov 9, 5:46 pm"
2017,"Nov 8, 9:08 pm",ThreatLevelMidnight,Curtis Samuel,Free Agent,Tarik Cohen,"

	
Curtis Samuel Buf - WR NA
Free Agent
Tarik Cohen Car - RB NA
To Waivers
	
PickUpYourBratsMalle
Nov 8, 9:08 pm"
2017,"Nov 8, 6:09 pm",malle_dips_pouches,Jermaine Kearse,Free Agent,Tyler Kroft,"

	
Jermaine Kearse Det - WR NA
Free Agent
Tyler Kroft Mia - TE NA
To Waivers
	
malle_dips_pouches
Nov 8, 6:09 pm"
2017,"Nov 8, 6:08 pm",malle_dips_pouches,Stephen Hauschka,Free Agent,Giorgio Tavecchio,"

	
Stephen Hauschka Jax - K NA
Free Agent
Giorgio Tavecchio Atl - K NA
To Waivers
	
malle_dips_pouches
Nov 8, 6:08 pm"
2017,"Nov 8, 6:07 pm",malle_dips_pouches,,,Tyrell Williams,"
	
Tyrell Williams Det - WR NA
To Waivers
	
malle_dips_pouches
Nov 8, 6:07 pm"
2017,"Nov 8, 4:33 pm",Pop Lockett Drop it,Jesse James,Free Agent,Jared Cook,"

	
Jesse James LV - TE NA
Free Agent
Jared Cook LAC - TE NA
To Waivers
	
Pop Lockett Drop it
Nov 8, 4:33 pm"
2017,"Nov 8, 6:14 am",Voldemort,Kai Forbath,Free Agent,Harrison Butker,"

	
Kai Forbath LAR - K NA
Free Agent
Harrison Butker KC - K
To Waivers
	
Voldemort
Nov 8, 6:14 am"
2017,"Nov 8, 6:14 am",Voldemort,Giants,Free Agent,Ravens,"

	
Giants NYG - DEF
Free Agent
Ravens Bal - DEF
To Waivers
	
Voldemort
Nov 8, 6:14 am"
2017,"Nov 8, 5:29 am",Post Mahomes,Bears,Free Agent,Texans,"

	
Bears Chi - DEF
Free Agent
Texans Hou - DEF
To Waivers
	
Little Red Fournette
Nov 8, 5:29 am"
2017,"Nov 8, 2:58 am",Big Sack Jack,Terrance Williams,Waiver,Blair Walsh,"

	
Terrance Williams Dal - WR NA
Waiver
Blair Walsh Sea - K NA
To Waivers
	
Big Sack Jack
Nov 8, 2:58 am"
2017,"Nov 8, 2:58 am",Hello Harvard,Jake Elliott,Waiver,T.J. Yeldon,"

	
Jake Elliott Phi - K
Waiver
T.J. Yeldon Buf - RB NA
To Waivers
	
Hello Harvard
Nov 8, 2:58 am"
2017,"Nov 8, 2:58 am",Ginger FC,Matt Forte,Waiver,,"
	
Matt Forte NYJ - RB NA
Waiver
	
Ginger FC
Nov 8, 2:58 am"
2017,"Nov 8, 2:58 am",ThreatLevelMidnight,Panthers,Waiver,Tyler Lockett,"

	
Panthers Car - DEF
Waiver
Tyler Lockett LV - WR NA
To Waivers
	
PickUpYourBratsMalle
Nov 8, 2:58 am"
2017,"Nov 8, 2:58 am",Big Sack Jack,Robert Woods,Waiver,Ed Dickson,"

	
Robert Woods Pit - WR NA
Waiver
Ed Dickson Sea - TE NA
To Waivers
	
Big Sack Jack
Nov 8, 2:58 am"
2017,"Nov 7, 2:59 pm",Ginger FC,,,Broncos,"
	
Broncos Den - DEF
To Waivers
	
Ginger FC
Nov 7, 2:59 pm"
2017,"Nov 5, 10:43 am",Hello Harvard,T.J. Yeldon,Free Agent,Marlon Mack,"

	
T.J. Yeldon Buf - RB NA
Free Agent
Marlon Mack Ari - RB NA
To Waivers
	
Hello Harvard
Nov 5, 10:43 am"
2017,"Nov 5, 10:27 am",Pop Lockett Drop it,Eddie Lacy,Free Agent,Tyler Eifert,"

	
Eddie Lacy Sea - RB NA
Free Agent
Tyler Eifert Jax - TE NA
To Waivers
	
Pop Lockett Drop it
Nov 5, 10:27 am"
2017,"Nov 4, 7:25 pm",Big Sack Jack,Saints,Free Agent,Jermaine Kearse,"

	
Saints NO - DEF
Free Agent
Jermaine Kearse Det - WR NA
To Waivers
	
Big Sack Jack
Nov 4, 7:25 pm"
2017,"Nov 4, 5:22 pm",Hello Harvard,Marquise Goodwin,Free Agent,Pierre Garcon,"

	
Marquise Goodwin Cle - WR NA
Free Agent
Pierre Garcon SF - WR NA
To Waivers
	
Hello Harvard
Nov 4, 5:22 pm"
2017,"Nov 4, 2:31 am",Hello Harvard,Ted Ginn Jr.,Waiver,Blake Bortles,"

	
Ted Ginn Jr. Chi - WR NA
Waiver
Blake Bortles GB - QB NA
To Waivers
	
Hello Harvard
Nov 4, 2:31 am"
2017,"Nov 3, 7:32 pm",Ginger FC,Eli Manning,Free Agent,,"
	
Eli Manning NYG - QB NA
Free Agent
	
Ginger FC
Nov 3, 7:32 pm"
2017,"Nov 3, 7:31 pm",Ginger FC,,,Deshaun Watson,"
	
Deshaun Watson Cle - QB
To Waivers
	
Ginger FC
Nov 3, 7:31 pm"
2017,"Nov 3, 9:36 am",Voldemort,Frank Gore,Free Agent,Jordan Reed,"

	
Frank Gore NYJ - RB NA
Free Agent
Jordan Reed SF - TE NA
To Waivers
	
Voldemort
Nov 3, 9:36 am"
2017,"Nov 2, 8:32 pm",malle_dips_pouches,Tyler Kroft,Free Agent,Allen Hurns,"

	
Tyler Kroft Mia - TE NA
Free Agent
Allen Hurns Mia - WR NA
To Waivers
	
malle_dips_pouches
Nov 2, 8:32 pm"
2017,"Nov 2, 6:48 pm",Big Sack Jack,Blair Walsh,Free Agent,John Brown,"

	
Blair Walsh Sea - K NA
Free Agent
John Brown Buf - WR NA
To Waivers
	
Big Sack Jack
Nov 2, 6:48 pm"
2017,"Nov 2, 6:45 pm",Big Sack Jack,Ed Dickson,Free Agent,Giovani Bernard,"

	
Ed Dickson Sea - TE NA
Free Agent
Giovani Bernard TB - RB NA
To Waivers
	
Big Sack Jack
Nov 2, 6:45 pm"
2017,"Nov 2, 6:11 pm",Malle ❤️ 🐸,Vernon Davis,Free Agent,Samaje Perine,"

	
Vernon Davis Was - TE NA
Free Agent
Samaje Perine Cin - RB
To Waivers
	
Malle ❤️ 🐸
Nov 2, 6:11 pm"
2017,"Nov 2, 1:17 pm",Hello Harvard,Danny Woodhead,Free Agent,Rob Kelley,"

	
Danny Woodhead Bal - RB NA
Free Agent
Rob Kelley Was - RB NA
To Waivers
	
Hello Harvard
Nov 2, 1:17 pm"
2017,"Nov 1, 10:50 pm",Dillon Panthers,Rams,Free Agent,Saints,"

	
Rams LAR - DEF
Free Agent
Saints NO - DEF
To Waivers
	
Dillon Panthers
Nov 1, 10:50 pm"
2017,"Nov 1, 10:49 pm",Dillon Panthers,Robbie Chosen,Free Agent,Jake Elliott,"

	
Robbie Chosen Was - WR NA
Free Agent
Jake Elliott Phi - K
To Waivers
	
Dillon Panthers
Nov 1, 10:49 pm"
2017,"Nov 1, 7:21 pm",ThreatLevelMidnight,Jeremy Maclin,Free Agent,Terrelle Pryor Sr.,"

	
Jeremy Maclin Bal - WR NA
Free Agent
Terrelle Pryor Sr. NYJ - WR NA
To Waivers
	
PickUpYourBratsMalle
Nov 1, 7:21 pm"
2017,"Nov 1, 6:49 pm",Voldemort,Josh Gordon,Free Agent,Josh Doctson,"

	
Josh Gordon Ten - WR NA
Free Agent
Josh Doctson Ari - WR NA
To Waivers
	
Voldemort
Nov 1, 6:49 pm"
2017,"Nov 1, 7:48 am",Post Mahomes,Texans,Free Agent,Bengals,"

	
Texans Hou - DEF
Free Agent
Bengals Cin - DEF
To Waivers
	
Little Red Fournette
Nov 1, 7:48 am"
2017,"Nov 1, 7:36 am",The Big Gronkowski,Damien Williams,Free Agent,O.J. Howard,"

	
Damien Williams Ari - RB NA
Free Agent
O.J. Howard Hou - TE NA
To Waivers
	
The Big Gronkowski
Nov 1, 7:36 am"
2017,"Nov 1, 6:55 am",The Big Gronkowski,Paul Richardson,Free Agent,Matt Forte,"

	
Paul Richardson Was - WR NA
Free Agent
Matt Forte NYJ - RB NA
To Waivers
	
The Big Gronkowski
Nov 1, 6:55 am"
2017,"Nov 1, 4:04 am",Voldemort,Jack Doyle,Free Agent,Javorius Allen,"

	
Jack Doyle Ind - TE NA
Free Agent
Javorius Allen NYG - RB NA
To Waivers
	
Voldemort
Nov 1, 4:04 am"
2017,"Nov 1, 4:03 am",Voldemort,Jared Goff,Free Agent,Wendell Smallwood,"

	
Jared Goff Det - QB
Free Agent
Wendell Smallwood Jax - RB NA
To Waivers
	
Voldemort
Nov 1, 4:03 am"
2017,"Nov 1, 2:27 am",The Big Gronkowski,Bills,Waiver,Ted Ginn Jr.,"

	
Bills Buf - DEF
Waiver
Ted Ginn Jr. Chi - WR NA
To Waivers
	
The Big Gronkowski
Nov 1, 2:27 am"
2017,"Nov 1, 2:27 am",The Big Gronkowski,Graham Gano,Waiver,Kai Forbath,"

	
Graham Gano NYG - K NA
Waiver
Kai Forbath LAR - K NA
To Waivers
	
The Big Gronkowski
Nov 1, 2:27 am"
2017,"Nov 1, 2:27 am",Ginger FC,Ryan Succop,Waiver,Elijah McGuire,"

	
Ryan Succop TB - K NA
Waiver
Elijah McGuire KC - RB NA
To Waivers
	
Ginger FC
Nov 1, 2:27 am"
2017,"Nov 1, 2:27 am",Post Mahomes,Kenyan Drake,Waiver,Martavis Bryant,"

	
Kenyan Drake Bal - RB NA
Waiver
Martavis Bryant Was - WR NA
To Waivers
	
Little Red Fournette
Nov 1, 2:27 am"
