year,date,team,added_player,acquisition_type,dropped_player,raw_text
2025,"Dec 17, 10:33 am",Post Mahomes,,,Tua Tagovailoa,"
	
Tua Tagovailoa Atl - QB Q
To Waivers
	
Post Mahomes
Dec 17, 10:33 am"
2025,"Dec 17, 5:59 am",Post Mahomes,C.J. Stroud,Free Agent,Kyle Monangai,"

	
C.J. Stroud Hou - QB
Free Agent
Kyle Monangai Chi - RB Q
To Waivers
	
Post Mahomes
Dec 17, 5:59 am"
2025,"Dec 17, 3:36 am",Post Mahomes,Michael Carter,Waiver,Patrick Mahomes,"

	
Michael Carter Ten - RB
Waiver
Patrick Mahomes KC - QB Q
To Waivers
	
Post Mahomes
Dec 17, 3:36 am"
2025,"Dec 14, 6:44 pm",Post Mahomes,Tua Tagovailoa,Free Agent,,"
	
Tua Tagovailoa Atl - QB Q
Free Agent
	
Post Mahomes
Dec 14, 6:44 pm"
2025,"Dec 14, 6:44 pm",Post Mahomes,,,Romeo Doubs,"
	
Romeo Doubs NE - WR
To Waivers
	
Post Mahomes
Dec 14, 6:44 pm"
2025,"Dec 12, 12:56 pm",ThreatLevelMidnight,Brian Robinson,Free Agent,,"
	
Brian Robinson Atl - RB
Free Agent
	
ThreatLevelMidnight
Dec 12, 12:56 pm"
2025,"Dec 12, 11:57 am",Pop Lockett Drop it,Jayden Higgins,Free Agent,Bam Knight,"

	
Jayden Higgins Hou - WR NA
Free Agent
Bam Knight Ari - RB Q
To Waivers
	
Pop Lockett Drop it
Dec 12, 11:57 am"
2025,"Dec 11, 4:05 pm",ThreatLevelMidnight,Harold Fannin Jr.,Free Agent,Alec Pierce,"

	
Harold Fannin Jr. Cle - TE Q
Free Agent
Alec Pierce Ind - WR PUP-P
To Waivers
	
ThreatLevelMidnight
Dec 11, 4:05 pm"
2025,"Dec 10, 6:24 pm",ThreatLevelMidnight,Jaylen Wright,Free Agent,Rhamondre Stevenson,"

	
Jaylen Wright Mia - RB
Free Agent
Rhamondre Stevenson NE - RB Q
To Waivers
	
ThreatLevelMidnight
Dec 10, 6:24 pm"
2025,"Dec 10, 3:39 am",Patty Primetimes,Chimere Dike,Waiver,Sean Tucker,"

	
Chimere Dike Ten - WR
Waiver
Sean Tucker TB - RB
To Waivers
	
Patty Primetimes
Dec 10, 3:39 am"
2025,"Dec 10, 3:39 am",ThreatLevelMidnight,Eagles,Waiver,Buccaneers,"

	
Eagles Phi - DEF
Waiver
Buccaneers TB - DEF
To Waivers
	
ThreatLevelMidnight
Dec 10, 3:39 am"
2025,"Dec 10, 3:39 am",Patty Primetimes,Andrei Iosivas,Waiver,Tyjae Spears,"

	
Andrei Iosivas Cin - WR
Waiver
Tyjae Spears Ten - RB
To Waivers
	
Patty Primetimes
Dec 10, 3:39 am"
2025,"Dec 7, 3:22 pm",malle_dips_pouches,Jayden Reed,Free Agent,Christian Kirk,"

	
Jayden Reed GB - WR
Free Agent
Christian Kirk SF - WR Q
To Waivers
	
malle_dips_pouches
Dec 7, 3:22 pm"
2025,"Dec 7, 12:24 pm",malle_dips_pouches,DJ Moore,Free Agent,Sam LaPorta,"

	
DJ Moore Buf - WR
Free Agent
Sam LaPorta Det - TE Q
To Waivers
	
malle_dips_pouches
Dec 7, 12:24 pm"
2025,"Dec 6, 3:02 am",The Big Gronkowski,Chris Rodriguez Jr.,Waiver,Xavier Legette,"

	
Chris Rodriguez Jr. Jax - RB Q
Waiver
Xavier Legette Car - WR Q
To Waivers
	
The Big Gronkowski
Dec 6, 3:02 am"
2025,"Dec 4, 8:13 pm",Buttermilk Puuump,Titans,Free Agent,49ers,"

	
Titans Ten - DEF
Free Agent
49ers SF - DEF
To Waivers
	
Buttermilk Puuump
Dec 4, 8:13 pm"
2025,"Dec 3, 8:29 am",Uncle Rico,Harrison Mevis,Free Agent,,"
	
Harrison Mevis LAR - K
Free Agent
	
Uncle Rico
Dec 3, 8:29 am"
2025,"Dec 3, 8:16 am",Ginger FC,,,Evan McPherson,"
	
Evan McPherson Cin - K
To Waivers
	
Ginger FC
Dec 3, 8:16 am"
2025,"Dec 3, 8:15 am",Ginger FC,Jayden Daniels,Free Agent,,"
	
Jayden Daniels Was - QB Q
Free Agent
	
Ginger FC
Dec 3, 8:15 am"
2025,"Dec 3, 6:41 am",Post Mahomes,Adonai Mitchell,Free Agent,Oronde Gadsden,"

	
Adonai Mitchell NYJ - WR
Free Agent
Oronde Gadsden LAC - TE
To Waivers
	
Post Mahomes
Dec 3, 6:41 am"
2025,"Dec 3, 4:06 am",ThreatLevelMidnight,Buccaneers,Waiver,Falcons,"

	
Buccaneers TB - DEF
Waiver
Falcons Atl - DEF
To Waivers
	
ThreatLevelMidnight
Dec 3, 4:06 am"
2025,"Dec 3, 4:06 am",Post Mahomes,Blake Corum,Waiver,Chris Rodriguez Jr.,"

	
Blake Corum LAR - RB
Waiver
Chris Rodriguez Jr. Jax - RB Q
To Waivers
	
Post Mahomes
Dec 3, 4:06 am"
2025,"Dec 3, 4:06 am",ThreatLevelMidnight,Alec Pierce,Waiver,DJ Moore,"

	
Alec Pierce Ind - WR PUP-P
Waiver
DJ Moore Buf - WR
To Waivers
	
ThreatLevelMidnight
Dec 3, 4:06 am"
2025,"Dec 3, 4:06 am",Uncle Rico,Dyami Brown,Waiver,,"
	
Dyami Brown Was - WR
Waiver
	
Uncle Rico
Dec 3, 4:06 am"
2025,"Dec 2, 10:26 am",Uncle Rico,,,Matt Gay,"
	
Matt Gay LV - K
To Waivers
	
Uncle Rico
Dec 2, 10:26 am"
2025,"Dec 2, 10:24 am",Uncle Rico,,,Brashard Smith,"
	
Brashard Smith KC - RB
To Waivers
	
Uncle Rico
Dec 2, 10:24 am"
2025,"Nov 26, 10:18 am",Patty Primetimes,Tank Bigsby,Free Agent,Cam Little,"

	
Tank Bigsby Phi - RB
Free Agent
Cam Little Jax - K
To Waivers
	
Patty Primetimes
Nov 26, 10:18 am"
2025,"Nov 26, 9:56 am",ThreatLevelMidnight,Riley Patterson,Free Agent,,"
	
Riley Patterson Mia - K
Free Agent
	
ThreatLevelMidnight
Nov 26, 9:56 am"
2025,"Nov 26, 9:54 am",ThreatLevelMidnight,,,Theo Johnson,"
	
Theo Johnson NYG - TE Q
To Waivers
	
ThreatLevelMidnight
Nov 26, 9:54 am"
2025,"Nov 26, 9:48 am",ThreatLevelMidnight,,,Jake Elliott,"
	
Jake Elliott Phi - K
To Waivers
	
ThreatLevelMidnight
Nov 26, 9:48 am"
2025,"Nov 26, 3:41 am",Pop Lockett Drop it,Devin Neal,Waiver,Alec Pierce,"

	
Devin Neal NO - RB Q
Waiver
Alec Pierce Ind - WR PUP-P
To Waivers
	
Pop Lockett Drop it
Nov 26, 3:41 am"
2025,"Nov 26, 3:41 am",Post Mahomes,Kyle Monangai,Waiver,,"
	
Kyle Monangai Chi - RB Q
Waiver
	
Post Mahomes
Nov 26, 3:41 am"
2025,"Nov 25, 5:21 pm",Ginger FC,,,Joe Flacco,"
	
Joe Flacco Cin - QB
To Waivers
	
Ginger FC
Nov 25, 5:21 pm"
2025,"Nov 25, 8:49 am",Post Mahomes,,,Lions,"
	
Lions Det - DEF
To Waivers
	
Post Mahomes
Nov 25, 8:49 am"
2025,"Nov 24, 9:19 am",Post Mahomes,Chris Rodriguez Jr.,Free Agent,,"
	
Chris Rodriguez Jr. Jax - RB Q
Free Agent
	
Post Mahomes
Nov 24, 9:19 am"
2025,"Nov 24, 9:19 am",Post Mahomes,,,Kayshon Boutte,"
	
Kayshon Boutte NE - WR
To Waivers
	
Post Mahomes
Nov 24, 9:19 am"
2025,"Nov 23, 11:20 am",malle_dips_pouches,Colston Loveland,Free Agent,Calvin Ridley,"

	
Colston Loveland Chi - TE Q
Free Agent
Calvin Ridley Ten - WR Q
To Waivers
	
malle_dips_pouches
Nov 23, 11:20 am"
2025,"Nov 23, 7:08 am",ThreatLevelMidnight,Falcons,Free Agent,Patriots,"

	
Falcons Atl - DEF
Free Agent
Patriots NE - DEF
To Waivers
	
ThreatLevelMidnight
Nov 23, 7:08 am"
2025,"Nov 22, 1:15 pm",Malle ❤️ 🐸,Trevor Lawrence,Free Agent,Jayden Daniels,"

	
Trevor Lawrence Jax - QB
Free Agent
Jayden Daniels Was - QB Q
To Waivers
	
Malle ❤️ 🐸
Nov 22, 1:15 pm"
2025,"Nov 22, 2:53 am",Joe Mantegna,Tony Pollard,Waiver,Cairo Santos,"

	
Tony Pollard Ten - RB
Waiver
Cairo Santos Chi - K
To Waivers
	
Joe Mantegna
Nov 22, 2:53 am"
2025,"Nov 20, 6:29 pm",Uncle Rico,Matt Gay,Free Agent,,"
	
Matt Gay LV - K
Free Agent
	
Uncle Rico
Nov 20, 6:29 pm"
2025,"Nov 19, 6:20 pm",Joe Mantegna,Bills,Free Agent,Steelers,"

	
Bills Buf - DEF
Free Agent
Steelers Pit - DEF
To Waivers
	
Joe Mantegna
Nov 19, 6:20 pm"
2025,"Nov 19, 6:19 pm",Joe Mantegna,Brock Purdy,Free Agent,Cooper Kupp,"

	
Brock Purdy SF - QB
Free Agent
Cooper Kupp Sea - WR
To Waivers
	
Joe Mantegna
Nov 19, 6:19 pm"
2025,"Nov 19, 6:17 pm",Joe Mantegna,Devin Singletary,Free Agent,Mason Taylor,"

	
Devin Singletary NYG - RB
Free Agent
Mason Taylor NYJ - TE Q
To Waivers
	
Joe Mantegna
Nov 19, 6:17 pm"
2025,"Nov 19, 11:32 am",ThreatLevelMidnight,Jacoby Brissett,Free Agent,,"
	
Jacoby Brissett Ari - QB
Free Agent
	
ThreatLevelMidnight
Nov 19, 11:32 am"
2025,"Nov 19, 10:34 am",Post Mahomes,Kayshon Boutte,Free Agent,,"
	
Kayshon Boutte NE - WR
Free Agent
	
Post Mahomes
Nov 19, 10:34 am"
2025,"Nov 19, 10:20 am",Pop Lockett Drop it,Bam Knight,Free Agent,Jaxson Dart,"

	
Bam Knight Ari - RB Q
Free Agent
Jaxson Dart NYG - QB
To Waivers
	
Pop Lockett Drop it
Nov 19, 10:20 am"
2025,"Nov 19, 7:03 am",ThreatLevelMidnight,Jake Elliott,Free Agent,Tony Pollard,"

	
Jake Elliott Phi - K
Free Agent
Tony Pollard Ten - RB
To Waivers
	
ThreatLevelMidnight
Nov 19, 7:03 am"
2025,"Nov 19, 7:03 am",ThreatLevelMidnight,Tyler Allgeier,Free Agent,,"
	
Tyler Allgeier Ari - RB
Free Agent
	
ThreatLevelMidnight
Nov 19, 7:03 am"
2025,"Nov 19, 7:03 am",ThreatLevelMidnight,,,Kyle Monangai,"
	
Kyle Monangai Chi - RB Q
To Waivers
	
ThreatLevelMidnight
Nov 19, 7:03 am"
2025,"Nov 19, 5:48 am",Patty Primetimes,Cam Little,Free Agent,Colston Loveland,"

	
Cam Little Jax - K
Free Agent
Colston Loveland Chi - TE Q
To Waivers
	
Patty Primetimes
Nov 19, 5:48 am"
2025,"Nov 19, 3:47 am",Patty Primetimes,Parker Washington,Waiver,Tank Bigsby,"

	
Parker Washington Jax - WR
Waiver
Tank Bigsby Phi - RB
To Waivers
	
Patty Primetimes
Nov 19, 3:47 am"
2025,"Nov 19, 3:47 am",Patty Primetimes,Sean Tucker,Waiver,Keon Coleman,"

	
Sean Tucker TB - RB
Waiver
Keon Coleman Buf - WR
To Waivers
	
Patty Primetimes
Nov 19, 3:47 am"
2025,"Nov 19, 3:47 am",Pop Lockett Drop it,Seahawks,Waiver,Chargers,"

	
Seahawks Sea - DEF
Waiver
Chargers LAC - DEF
To Waivers
	
Pop Lockett Drop it
Nov 19, 3:47 am"
2025,"Nov 19, 3:47 am",Patty Primetimes,Emanuel Wilson,Waiver,,"
	
Emanuel Wilson Sea - RB
Waiver
	
Patty Primetimes
Nov 19, 3:47 am"
2025,"Nov 19, 3:47 am",Ginger FC,Joe Flacco,Waiver,,"
	
Joe Flacco Cin - QB
Waiver
	
Ginger FC
Nov 19, 3:47 am"
2025,"Nov 19, 3:21 am",Post Mahomes,Lions,Free Agent,Blake Corum,"

	
Lions Det - DEF
Free Agent
Blake Corum LAR - RB
To Waivers
	
Post Mahomes
Nov 19, 3:21 am"
2025,"Nov 18, 8:30 am",ThreatLevelMidnight,,,Eddy Pineiro,"
	
Eddy Pineiro SF - K
To Waivers
	
ThreatLevelMidnight
Nov 18, 8:30 am"
2025,"Nov 18, 5:42 am",Uncle Rico,,,Wil Lutz,"
	
Wil Lutz Den - K
To Waivers
	
Uncle Rico
Nov 18, 5:42 am"
2025,"Nov 18, 5:42 am",Uncle Rico,,,Tua Tagovailoa,"
	
Tua Tagovailoa Atl - QB Q
To Waivers
	
Uncle Rico
Nov 18, 5:42 am"
2025,"Nov 17, 9:42 am",Post Mahomes,,,Tez Johnson,"
	
Tez Johnson TB - WR
To Waivers
	
Post Mahomes
Nov 17, 9:42 am"
2025,"Nov 16, 10:58 am",Malle ❤️ 🐸,Harrison Butker,Free Agent,Joshua Karty,"

	
Harrison Butker KC - K
Free Agent
Joshua Karty Ari - K NA
To Waivers
	
Malle ❤️ 🐸
Nov 16, 10:58 am"
2025,"Nov 15, 8:50 pm",Pop Lockett Drop it,Chargers,Free Agent,Bills,"

	
Chargers LAC - DEF
Free Agent
Bills Buf - DEF
To Waivers
	
Pop Lockett Drop it
Nov 15, 8:50 pm"
2025,"Nov 13, 10:44 am",Uncle Rico,Tua Tagovailoa,Free Agent,Kayshon Boutte,"

	
Tua Tagovailoa Atl - QB Q
Free Agent
Kayshon Boutte NE - WR
To Waivers
	
Uncle Rico
Nov 13, 10:44 am"
2025,"Nov 12, 11:37 am",ThreatLevelMidnight,Michael Wilson,Free Agent,,"
	
Michael Wilson Ari - WR
Free Agent
	
ThreatLevelMidnight
Nov 12, 11:37 am"
2025,"Nov 12, 11:22 am",Joe Mantegna,Steelers,Free Agent,Seahawks,"

	
Steelers Pit - DEF
Free Agent
Seahawks Sea - DEF
To Waivers
	
Joe Mantegna
Nov 12, 11:22 am"
2025,"Nov 12, 11:21 am",Joe Mantegna,Mason Taylor,Free Agent,Bam Knight,"

	
Mason Taylor NYJ - TE Q
Free Agent
Bam Knight Ari - RB Q
To Waivers
	
Joe Mantegna
Nov 12, 11:21 am"
2025,"Nov 12, 10:31 am",Pop Lockett Drop it,Tyler Loop,Free Agent,Michael Badgley,"

	
Tyler Loop Bal - K
Free Agent
Michael Badgley Ind - K NA
To Waivers
	
Pop Lockett Drop it
Nov 12, 10:31 am"
2025,"Nov 12, 7:04 am",Post Mahomes,Blake Corum,Free Agent,,"
	
Blake Corum LAR - RB
Free Agent
	
Post Mahomes
Nov 12, 7:04 am"
2025,"Nov 12, 7:04 am",Post Mahomes,,,Harrison Butker,"
	
Harrison Butker KC - K
To Waivers
	
Post Mahomes
Nov 12, 7:04 am"
2025,"Nov 12, 3:40 am",ThreatLevelMidnight,Patriots,Waiver,,"
	
Patriots NE - DEF
Waiver
	
ThreatLevelMidnight
Nov 12, 3:40 am"
2025,"Nov 12, 3:40 am",Post Mahomes,Tez Johnson,Waiver,,"
	
Tez Johnson TB - WR
Waiver
	
Post Mahomes
Nov 12, 3:40 am"
2025,"Nov 11, 10:16 am",ThreatLevelMidnight,,,Lions,"
	
Lions Det - DEF
To Waivers
	
ThreatLevelMidnight
Nov 11, 10:16 am"
2025,"Nov 11, 10:16 am",ThreatLevelMidnight,,,Parker Washington,"
	
Parker Washington Jax - WR
To Waivers
	
ThreatLevelMidnight
Nov 11, 10:16 am"
2025,"Nov 11, 9:34 am",Post Mahomes,,,J.J. McCarthy,"
	
J.J. McCarthy Min - QB Q
To Waivers
	
Post Mahomes
Nov 11, 9:34 am"
2025,"Nov 9, 9:16 am",The Big Gronkowski,Browns,Free Agent,Patriots,"

	
Browns Cle - DEF
Free Agent
Patriots NE - DEF
To Waivers
	
The Big Gronkowski
Nov 9, 9:16 am"
2025,"Nov 9, 9:15 am",The Big Gronkowski,Matt Prater,Free Agent,Jayden Higgins,"

	
Matt Prater Buf - K NA
Free Agent
Jayden Higgins Hou - WR NA
To Waivers
	
The Big Gronkowski
Nov 9, 9:15 am"
2025,"Nov 9, 8:31 am",Malle ❤️ 🐸,Marcus Mariota,Free Agent,Brock Purdy,"

	
Marcus Mariota Was - QB Q
Free Agent
Brock Purdy SF - QB
To Waivers
	
Malle ❤️ 🐸
Nov 9, 8:31 am"
2025,"Nov 9, 6:50 am",Voldemort,David Njoku,Free Agent,Jonnu Smith,"

	
David Njoku LAC - TE Q
Free Agent
Jonnu Smith Pit - TE NA
To Waivers
	
Voldemort
Nov 9, 6:50 am"
2025,"Nov 9, 6:49 am",Voldemort,Sam Darnold,Free Agent,,"
	
Sam Darnold Sea - QB
Free Agent
	
Voldemort
Nov 9, 6:49 am"
2025,"Nov 7, 3:06 pm",ThreatLevelMidnight,Parker Washington,Free Agent,,"
	
Parker Washington Jax - WR
Free Agent
	
ThreatLevelMidnight
Nov 7, 3:06 pm"
2025,"Nov 6, 6:29 pm",Malle ❤️ 🐸,Brock Purdy,Free Agent,Samaje Perine,"

	
Brock Purdy SF - QB
Free Agent
Samaje Perine Cin - RB
To Waivers
	
Malle ❤️ 🐸
Nov 6, 6:29 pm"
2025,"Nov 6, 6:28 pm",Malle ❤️ 🐸,,,Chris Rodriguez Jr.,"
	
Chris Rodriguez Jr. Jax - RB Q
To Waivers
	
Malle ❤️ 🐸
Nov 6, 6:28 pm"
2025,"Nov 6, 5:16 pm",malle_dips_pouches,Christian Watson,Free Agent,Bryce Young,"

	
Christian Watson GB - WR
Free Agent
Bryce Young Car - QB
To Waivers
	
malle_dips_pouches
Nov 6, 5:16 pm"
2025,"Nov 6, 3:28 pm",ThreatLevelMidnight,Theo Johnson,Free Agent,Harold Fannin Jr.,"

	
Theo Johnson NYG - TE Q
Free Agent
Harold Fannin Jr. Cle - TE Q
To Waivers
	
ThreatLevelMidnight
Nov 6, 3:28 pm"
2025,"Nov 6, 6:28 am",Joe Mantegna,Seahawks,Free Agent,Chiefs,"

	
Seahawks Sea - DEF
Free Agent
Chiefs KC - DEF
To Waivers
	
Joe Mantegna
Nov 6, 6:28 am"
2025,"Nov 6, 6:28 am",Joe Mantegna,Cairo Santos,Free Agent,Tucker Kraft,"

	
Cairo Santos Chi - K
Free Agent
Tucker Kraft GB - TE Q
To Waivers
	
Joe Mantegna
Nov 6, 6:28 am"
2025,"Nov 5, 8:03 am",Pop Lockett Drop it,Alec Pierce,Free Agent,Mason Taylor,"

	
Alec Pierce Ind - WR PUP-P
Free Agent
Mason Taylor NYJ - TE Q
To Waivers
	
Pop Lockett Drop it
Nov 5, 8:03 am"
2025,"Nov 5, 4:42 am",Post Mahomes,J.J. McCarthy,Free Agent,Browns,"

	
J.J. McCarthy Min - QB Q
Free Agent
Browns Cle - DEF
To Waivers
	
Post Mahomes
Nov 5, 4:42 am"
2025,"Nov 5, 3:31 am",Buttermilk Puuump,Darius Slayton,Waiver,Tyler Loop,"

	
Darius Slayton NYG - WR Q
Waiver
Tyler Loop Bal - K
To Waivers
	
Buttermilk Puuump
Nov 5, 3:31 am"
2025,"Nov 5, 3:31 am",Pop Lockett Drop it,Bills,Waiver,Chargers,"

	
Bills Buf - DEF
Waiver
Chargers LAC - DEF
To Waivers
	
Pop Lockett Drop it
Nov 5, 3:31 am"
2025,"Nov 5, 3:31 am",Patty Primetimes,Colston Loveland,Waiver,Cowboys,"

	
Colston Loveland Chi - TE Q
Waiver
Cowboys Dal - DEF
To Waivers
	
Patty Primetimes
Nov 5, 3:31 am"
2025,"Nov 5, 3:31 am",ThreatLevelMidnight,Harold Fannin Jr.,Waiver,Sam Darnold,"

	
Harold Fannin Jr. Cle - TE Q
Waiver
Sam Darnold Sea - QB
To Waivers
	
ThreatLevelMidnight
Nov 5, 3:31 am"
2025,"Nov 5, 3:31 am",Ginger FC,Chase McLaughlin,Waiver,,"
	
Chase McLaughlin TB - K
Waiver
	
Ginger FC
Nov 5, 3:31 am"
2025,"Nov 5, 3:31 am",Buttermilk Puuump,Matthew Golden,Waiver,Travis Hunter,"

	
Matthew Golden GB - WR
Waiver
Travis Hunter Jax - WR Q
To Waivers
	
Buttermilk Puuump
Nov 5, 3:31 am"
2025,"Nov 4, 10:47 am",Ginger FC,,,Tyreek Hill,"
	
Tyreek Hill Mia - WR NA
To Waivers
	
Ginger FC
Nov 4, 10:47 am"
2025,"Nov 3, 12:59 pm",Post Mahomes,Browns,Free Agent,,"
	
Browns Cle - DEF
Free Agent
	
Post Mahomes
Nov 3, 12:59 pm"
2025,"Nov 3, 12:58 pm",Post Mahomes,,,C.J. Stroud,"
	
C.J. Stroud Hou - QB
To Waivers
	
Post Mahomes
Nov 3, 12:58 pm"
2025,"Nov 2, 11:59 am",Malle ❤️ 🐸,Bhayshul Tuten,Free Agent,Marcus Mariota,"

	
Bhayshul Tuten Jax - RB
Free Agent
Marcus Mariota Was - QB Q
To Waivers
	
Malle ❤️ 🐸
Nov 2, 11:59 am"
2025,"Nov 2, 11:58 am",Malle ❤️ 🐸,Samaje Perine,Free Agent,,"

	
Samaje Perine Cin - RB
Free Agent
Michael Carter Ten - RB
To Free Agent
	
Malle ❤️ 🐸
Nov 2, 11:58 am"
2025,"Nov 2, 11:57 am",Malle ❤️ 🐸,Michael Carter,Free Agent,,"
	
Michael Carter Ten - RB
Free Agent
	
Malle ❤️ 🐸
Nov 2, 11:57 am"
2025,"Oct 31, 3:07 pm",ThreatLevelMidnight,Kyle Monangai,Free Agent,Tyler Allgeier,"

	
Kyle Monangai Chi - RB Q
Free Agent
Tyler Allgeier Ari - RB
To Waivers
	
ThreatLevelMidnight
Oct 31, 3:07 pm"
2025,"Oct 30, 6:49 pm",Uncle Rico,Brashard Smith,Free Agent,Bhayshul Tuten,"

	
Brashard Smith KC - RB
Free Agent
Bhayshul Tuten Jax - RB
To Waivers
	
Uncle Rico
Oct 30, 6:49 pm"
2025,"Oct 30, 6:25 pm",malle_dips_pouches,Bryce Young,Free Agent,Jake Elliott,"

	
Bryce Young Car - QB
Free Agent
Jake Elliott Phi - K
To Waivers
	
malle_dips_pouches
Oct 30, 6:25 pm"
2025,"Oct 30, 6:24 pm",malle_dips_pouches,Jason Myers,Free Agent,,"
	
Jason Myers Sea - K
Free Agent
	
malle_dips_pouches
Oct 30, 6:24 pm"
2025,"Oct 30, 11:17 am",Voldemort,,,Michael Carter,"
	
Michael Carter Ten - RB
To Waivers
	
Voldemort
Oct 30, 11:17 am"
2025,"Oct 30, 8:27 am",ThreatLevelMidnight,Eddy Pineiro,Free Agent,Chase McLaughlin,"

	
Eddy Pineiro SF - K
Free Agent
Chase McLaughlin TB - K
To Waivers
	
ThreatLevelMidnight
Oct 30, 8:27 am"
2025,"Oct 29, 11:14 pm",Malle ❤️ 🐸,Joshua Karty,Free Agent,Matt Gay,"

	
Joshua Karty Ari - K NA
Free Agent
Matt Gay LV - K
To Waivers
	
Malle ❤️ 🐸
Oct 29, 11:14 pm"
2025,"Oct 29, 11:12 pm",Malle ❤️ 🐸,Jaguars,Free Agent,Eagles,"

	
Jaguars Jax - DEF
Free Agent
Eagles Phi - DEF
To Waivers
	
Malle ❤️ 🐸
Oct 29, 11:12 pm"
2025,"Oct 29, 9:42 am",Post Mahomes,Jake Bates,Free Agent,Tez Johnson,"

	
Jake Bates Det - K
Free Agent
Tez Johnson TB - WR
To Waivers
	
Post Mahomes
Oct 29, 9:42 am"
2025,"Oct 29, 9:42 am",Post Mahomes,C.J. Stroud,Free Agent,,"
	
C.J. Stroud Hou - QB
Free Agent
	
Post Mahomes
Oct 29, 9:42 am"
2025,"Oct 29, 7:54 am",Uncle Rico,Rams,Free Agent,Browns,"

	
Rams LAR - DEF
Free Agent
Browns Cle - DEF
To Waivers
	
Uncle Rico
Oct 29, 7:54 am"
2025,"Oct 29, 7:02 am",ThreatLevelMidnight,Lions,Free Agent,Falcons,"

	
Lions Det - DEF
Free Agent
Falcons Atl - DEF
To Waivers
	
ThreatLevelMidnight
Oct 29, 7:02 am"
2025,"Oct 29, 3:27 am",Pop Lockett Drop it,Chargers,Waiver,Vikings,"

	
Chargers LAC - DEF
Waiver
Vikings Min - DEF
To Waivers
	
Pop Lockett Drop it
Oct 29, 3:27 am"
2025,"Oct 29, 3:27 am",Patty Primetimes,Tyjae Spears,Waiver,Hassan Haskins,"

	
Tyjae Spears Ten - RB
Waiver
Hassan Haskins NE - RB
To Waivers
	
Patty Primetimes
Oct 29, 3:27 am"
2025,"Oct 29, 3:27 am",Uncle Rico,Kayshon Boutte,Waiver,Matthew Golden,"

	
Kayshon Boutte NE - WR
Waiver
Matthew Golden GB - WR
To Waivers
	
Uncle Rico
Oct 29, 3:27 am"
2025,"Oct 29, 3:27 am",ThreatLevelMidnight,Sam Darnold,Waiver,Alec Pierce,"

	
Sam Darnold Sea - QB
Waiver
Alec Pierce Ind - WR PUP-P
To Waivers
	
ThreatLevelMidnight
Oct 29, 3:27 am"
2025,"Oct 28, 12:30 pm",Post Mahomes,,,Colts,"
	
Colts Ind - DEF
To Waivers
	
Post Mahomes
Oct 28, 12:30 pm"
2025,"Oct 26, 7:50 am",The Big Gronkowski,Jayden Higgins,Free Agent,Hollywood Brown,"

	
Jayden Higgins Hou - WR NA
Free Agent
Hollywood Brown Phi - WR
To Waivers
	
The Big Gronkowski
Oct 26, 7:50 am"
