year,week,target_team_1,target_team_1_score,target_team_2,target_team_2_score,yahoo_team_id,source_url,table_index,row_index,lineup_slot,player,fantasy_points_best_effort,is_starter,is_bench,is_ir,raw_row_text
2022,14,Uncle Rico,135.58,Patty Primetimes,95.9,11,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=11,2,1,BN,Cole Kmet Bye,0.0,False,True,False,Cole Kmet Bye | 0.00 | – | BN | BN | BN | – | 0.00 | Terry McLaurin Bye
2022,14,Uncle Rico,135.58,Patty Primetimes,95.9,11,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=11,2,3,BN,Cordarrelle Patterson Final L 14-16 vs Bal,21.75,False,True,False,"Cordarrelle Patterson Final L 14-16 vs Bal | 0.00 | 0.00 | BN | BN | BN | 19.34 | 21.75 | Deshaun Watson Final L 10-23 @ Cin | 276 Pass Yds, 1 Pass TD, 33 Rush Yds"
2022,14,Uncle Rico,135.58,Patty Primetimes,95.9,11,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=11,2,4,BN,Jakobi Meyers Final W 36-22 @ Ten,0.0,False,True,False,Jakobi Meyers Final W 36-22 @ Ten | 0.00 | 0.00 | BN | BN | BN | 0.00 | 0.00 | Darren Waller Final W 30-24 @ Sea
2022,14,Uncle Rico,135.58,Patty Primetimes,95.9,11,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=11,2,7,IR,(Empty),0.0,False,False,True,(Empty) | 0.00 | – | IR | IR | IR | – | 0.00 | Michael Thomas Bye
