year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2020,14,1,0,left,The Big Gronkowski,Uncle Rico,2020-W14-M01,Lamar Jackson,QB,QB,True,False,False,24.84,36.92,,Lamar Jackson ,QB,"["""", ""Lamar Jackson "", ""24.84"", ""36.92"", ""QB"", ""QB"", ""QB"", ""12.26"", ""22.99"", ""Matt Ryan"", """"]",1,1,152.22,99.56
2020,14,1,0,right,Uncle Rico,The Big Gronkowski,2020-W14-M01,Matt Ryan,QB,QB,True,False,False,22.99,12.26,,Matt Ryan,QB,"["""", ""Lamar Jackson "", ""24.84"", ""36.92"", ""QB"", ""QB"", ""QB"", ""12.26"", ""22.99"", ""Matt Ryan"", """"]",1,1,99.56,152.22
2020,14,1,1,left,The Big Gronkowski,Uncle Rico,2020-W14-M01,Michael Thomas,WR,WR,True,False,False,14.27,12.4,,Michael Thomas,WR,"["""", ""Michael Thomas"", ""14.27"", ""12.40"", ""WR"", ""WR"", ""WR"", ""11.80"", ""12.71"", ""Cooper Kupp"", """"]",1,1,152.22,99.56
2020,14,1,1,right,Uncle Rico,The Big Gronkowski,2020-W14-M01,Cooper Kupp,WR,WR,True,False,False,12.71,11.8,,Cooper Kupp,WR,"["""", ""Michael Thomas"", ""14.27"", ""12.40"", ""WR"", ""WR"", ""WR"", ""11.80"", ""12.71"", ""Cooper Kupp"", """"]",1,1,99.56,152.22
2020,14,1,2,left,The Big Gronkowski,Uncle Rico,2020-W14-M01,Chris Godwin Jr.,WR,WR,True,False,False,13.16,3.5,,Chris Godwin Jr.,WR,"["""", ""Chris Godwin Jr."", ""13.16"", ""3.50"", ""WR"", ""WR"", ""WR"", ""22.80"", ""13.70"", ""Allen Robinson"", """"]",1,1,152.22,99.56
2020,14,1,2,right,Uncle Rico,The Big Gronkowski,2020-W14-M01,Allen Robinson,WR,WR,True,False,False,13.7,22.8,,Allen Robinson,WR,"["""", ""Chris Godwin Jr."", ""13.16"", ""3.50"", ""WR"", ""WR"", ""WR"", ""22.80"", ""13.70"", ""Allen Robinson"", """"]",1,1,99.56,152.22
2020,14,1,3,left,The Big Gronkowski,Uncle Rico,2020-W14-M01,Derrick Henry,RB,RB,True,False,False,18.68,35.2,,Derrick Henry ,RB,"["""", ""Derrick Henry "", ""18.68"", ""35.20"", ""RB"", ""RB"", ""RB"", ""18.00"", ""17.91"", ""Dalvin Cook"", """"]",1,1,152.22,99.56
2020,14,1,3,right,Uncle Rico,The Big Gronkowski,2020-W14-M01,Dalvin Cook,RB,RB,True,False,False,17.91,18.0,,Dalvin Cook,RB,"["""", ""Derrick Henry "", ""18.68"", ""35.20"", ""RB"", ""RB"", ""RB"", ""18.00"", ""17.91"", ""Dalvin Cook"", """"]",1,1,99.56,152.22
2020,14,1,4,left,The Big Gronkowski,Uncle Rico,2020-W14-M01,Austin Ekeler,RB,RB,True,False,False,16.67,19.1,,Austin Ekeler,RB,"["""", ""Austin Ekeler"", ""16.67"", ""19.10"", ""RB"", ""RB"", ""RB"", ""14.90"", ""12.54"", ""Ronald Jones"", """"]",1,1,152.22,99.56
2020,14,1,4,right,Uncle Rico,The Big Gronkowski,2020-W14-M01,Ronald Jones,RB,RB,True,False,False,12.54,14.9,,Ronald Jones,RB,"["""", ""Austin Ekeler"", ""16.67"", ""19.10"", ""RB"", ""RB"", ""RB"", ""14.90"", ""12.54"", ""Ronald Jones"", """"]",1,1,99.56,152.22
