year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2018,3,1,0,left,Joe Mantegna,The Big Gronkowski,2018-W03-M01,Philip Rivers,QB,QB,True,False,False,21.53,21.04,,Philip Rivers,QB,"["""", ""Philip Rivers"", ""21.53"", ""21.04"", ""QB"", ""QB"", ""QB"", ""31.26"", ""25.78"", ""Patrick Mahomes"", """"]",1,1,87.74,108.16
2018,3,1,0,right,The Big Gronkowski,Joe Mantegna,2018-W03-M01,Patrick Mahomes,QB,QB,True,False,False,25.78,31.26,,Patrick Mahomes,QB,"["""", ""Philip Rivers"", ""21.53"", ""21.04"", ""QB"", ""QB"", ""QB"", ""31.26"", ""25.78"", ""Patrick Mahomes"", """"]",1,1,108.16,87.74
2018,3,1,1,left,Joe Mantegna,The Big Gronkowski,2018-W03-M01,JuJu Smith-Schuster,WR,WR,True,False,False,10.17,11.6,,JuJu Smith-Schuster,WR,"["""", ""JuJu Smith-Schuster"", ""10.17"", ""11.60"", ""WR"", ""WR"", ""WR"", ""9.60"", ""12.34"", ""Julio Jones"", """"]",1,1,87.74,108.16
2018,3,1,1,right,The Big Gronkowski,Joe Mantegna,2018-W03-M01,Julio Jones,WR,WR,True,False,False,12.34,9.6,,Julio Jones,WR,"["""", ""JuJu Smith-Schuster"", ""10.17"", ""11.60"", ""WR"", ""WR"", ""WR"", ""9.60"", ""12.34"", ""Julio Jones"", """"]",1,1,108.16,87.74
2018,3,1,2,left,Joe Mantegna,The Big Gronkowski,2018-W03-M01,Brandin Cooks,WR,WR,True,False,False,9.56,9.0,,Brandin Cooks,WR,"["""", ""Brandin Cooks"", ""9.56"", ""9.00"", ""WR"", ""WR"", ""WR"", ""4.00"", ""8.08"", ""Keelan Cole Sr."", """"]",1,1,87.74,108.16
2018,3,1,2,right,The Big Gronkowski,Joe Mantegna,2018-W03-M01,Keelan Cole Sr.,WR,WR,True,False,False,8.08,4.0,,Keelan Cole Sr.,WR,"["""", ""Brandin Cooks"", ""9.56"", ""9.00"", ""WR"", ""WR"", ""WR"", ""4.00"", ""8.08"", ""Keelan Cole Sr."", """"]",1,1,108.16,87.74
2018,3,1,3,left,Joe Mantegna,The Big Gronkowski,2018-W03-M01,Christian McCaffrey,RB,RB,True,False,False,14.65,19.4,,Christian McCaffrey,RB,"["""", ""Christian McCaffrey"", ""14.65"", ""19.40"", ""RB"", ""RB"", ""RB"", ""17.70"", ""14.97"", ""Saquon Barkley"", """"]",1,1,87.74,108.16
2018,3,1,3,right,The Big Gronkowski,Joe Mantegna,2018-W03-M01,Saquon Barkley,RB,RB,True,False,False,14.97,17.7,,Saquon Barkley,RB,"["""", ""Christian McCaffrey"", ""14.65"", ""19.40"", ""RB"", ""RB"", ""RB"", ""17.70"", ""14.97"", ""Saquon Barkley"", """"]",1,1,108.16,87.74
2018,3,1,4,left,Joe Mantegna,The Big Gronkowski,2018-W03-M01,Rex Burkhead,RB,RB,True,False,False,9.33,2.6,,Rex Burkhead,RB,"["""", ""Rex Burkhead"", ""9.33"", ""2.60"", ""RB"", ""RB"", ""RB"", ""14.60"", ""13.24"", ""Giovani Bernard"", """"]",1,1,87.74,108.16
2018,3,1,4,right,The Big Gronkowski,Joe Mantegna,2018-W03-M01,Giovani Bernard,RB,RB,True,False,False,13.24,14.6,,Giovani Bernard,RB,"["""", ""Rex Burkhead"", ""9.33"", ""2.60"", ""RB"", ""RB"", ""RB"", ""14.60"", ""13.24"", ""Giovani Bernard"", """"]",1,1,108.16,87.74
