year,week,matchup_id,matchup_number,yahoo_team_id_used,left_team,right_team,left_score,right_score,player_records,roster_tables,url
2024,5,2024-W05-M04,4,4,Joe Mantegna,Ginger FC,102.18,76.86,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=5&mid1=4
2024,5,2024-W05-M05,5,5,malle_dips_pouches,ThreatLevelMidnight,160.9,127.76,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=5&mid1=5
2024,5,2024-W05-M06,6,7,Post Mahomes,Uncle Rico,93.64,173.32,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=5&mid1=7
2024,6,2024-W06-M01,1,1,Malle ❤️ 🐸,The Big Gronkowski,62.22,98.36,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=1
2024,6,2024-W06-M02,2,3,Voldemort,Uncle Rico,127.98,108.6,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=3
2024,6,2024-W06-M03,3,4,Joe Mantegna,Buttermilk Puuump,103.32,110.6,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=4
2024,6,2024-W06-M04,4,5,ThreatLevelMidnight,Ginger FC,77.46,103.52,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=5
2024,6,2024-W06-M05,5,6,malle_dips_pouches,Pop Lockett Drop it,134.58,160.44,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=6
2024,6,2024-W06-M06,6,7,Patty Primetimes,Post Mahomes,107.62,101.56,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=6&mid1=7
2024,7,2024-W07-M01,1,1,The Big Gronkowski,Pop Lockett Drop it,112.34,79.54,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=1
2024,7,2024-W07-M02,2,2,Malle ❤️ 🐸,Post Mahomes,104.66,156.64,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=2
2024,7,2024-W07-M03,3,3,Patty Primetimes,Voldemort,89.92,94.04,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=3
2024,7,2024-W07-M04,4,4,Joe Mantegna,Uncle Rico,86.86,102.56,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=4
2024,7,2024-W07-M05,5,5,Buttermilk Puuump,ThreatLevelMidnight,139.9,94.6,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=5
2024,7,2024-W07-M06,6,8,malle_dips_pouches,Ginger FC,113.3,112.46,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=7&mid1=8
2024,8,2024-W08-M01,1,1,malle_dips_pouches,The Big Gronkowski,82.36,110.34,30,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=1
2024,8,2024-W08-M02,2,2,Malle ❤️ 🐸,Voldemort,122.74,103.92,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=2
2024,8,2024-W08-M03,3,4,Patty Primetimes,Joe Mantegna,118.16,134.04,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=4
2024,8,2024-W08-M04,4,5,ThreatLevelMidnight,Uncle Rico,111.28,120.28,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=5
2024,8,2024-W08-M05,5,6,Pop Lockett Drop it,Post Mahomes,108.82,125.36,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=6
2024,8,2024-W08-M06,6,8,Buttermilk Puuump,Ginger FC,126.74,113.3,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=8&mid1=8
2024,9,2024-W09-M01,1,1,The Big Gronkowski,Post Mahomes,128.82,113.4,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=9&mid1=1
2024,9,2024-W09-M02,2,2,Joe Mantegna,Malle ❤️ 🐸,124.4,99.72,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=9&mid1=2
2024,9,2024-W09-M03,3,3,Pop Lockett Drop it,Voldemort,102.5,119.54,32,2,https://football.fantasysports.yahoo.com/2024/f1/673480/matchup?week=9&mid1=3
