year,week,matchup_id,matchup_number,yahoo_team_id_used,left_team,right_team,left_score,right_score,player_records,roster_tables,url
2017,5,2017-W05-M03,3,3,Voldemort,Ur The Best Bellows,89.12,79.76,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=5&mid1=3
2017,5,2017-W05-M04,4,7,PickUpYourBratsMalle,Big Sack Jack,89.64,92.12,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=5&mid1=7
2017,5,2017-W05-M05,5,8,Little Red Fournette,Hello Harvard,115.64,60.76,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=5&mid1=8
2017,5,2017-W05-M06,6,9,Ginger FC,malle_dips_pouches,84.12,59.94,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=5&mid1=9
2017,6,2017-W06-M01,1,1,The Big Gronkowski,PickUpYourBratsMalle,72.98,105.74,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=1
2017,6,2017-W06-M02,2,2,Malle ❤️ 🐸,Pop Lockett Drop it,82.78,89.52,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=2
2017,6,2017-W06-M03,3,3,Voldemort,Dillon Panthers,107.38,60.32,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=3
2017,6,2017-W06-M04,4,4,Ur The Best Bellows,malle_dips_pouches,75.34,105.84,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=4
2017,6,2017-W06-M05,5,8,Little Red Fournette,Big Sack Jack,100.64,108.7,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=8
2017,6,2017-W06-M06,6,9,Ginger FC,Hello Harvard,121.7,88.48,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=6&mid1=9
2017,7,2017-W07-M01,1,1,Little Red Fournette,The Big Gronkowski,108.54,98.46,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=1
2017,7,2017-W07-M02,2,2,Malle ❤️ 🐸,PickUpYourBratsMalle,114.42,79.56,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=2
2017,7,2017-W07-M03,3,3,Voldemort,Pop Lockett Drop it,98.06,98.72,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=3
2017,7,2017-W07-M04,4,4,Ur The Best Bellows,Dillon Panthers,60.26,77.54,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=4
2017,7,2017-W07-M05,5,9,Ginger FC,Big Sack Jack,67.42,132.32,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=9
2017,7,2017-W07-M06,6,10,Hello Harvard,malle_dips_pouches,81.8,94.48,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=7&mid1=10
2017,8,2017-W08-M01,1,1,The Big Gronkowski,Ginger FC,89.58,125.78,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=1
2017,8,2017-W08-M02,2,2,Little Red Fournette,Malle ❤️ 🐸,81.16,96.44,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=2
2017,8,2017-W08-M03,3,3,Voldemort,PickUpYourBratsMalle,126.62,113.12,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=3
2017,8,2017-W08-M04,4,4,Ur The Best Bellows,Pop Lockett Drop it,61.9,86.96,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=4
2017,8,2017-W08-M05,5,5,Dillon Panthers,malle_dips_pouches,64.16,76.22,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=5
2017,8,2017-W08-M06,6,10,Hello Harvard,Big Sack Jack,83.92,62.82,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=8&mid1=10
2017,9,2017-W09-M01,1,1,The Big Gronkowski,Hello Harvard,78.14,87.84,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=1
2017,9,2017-W09-M02,2,2,Malle ❤️ 🐸,Ginger FC,68.86,85.72,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=2
2017,9,2017-W09-M03,3,3,Little Red Fournette,Voldemort,83.92,98.54,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=3
2017,9,2017-W09-M04,4,4,Ur The Best Bellows,PickUpYourBratsMalle,95.28,70.96,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=4
2017,9,2017-W09-M05,5,5,Dillon Panthers,Pop Lockett Drop it,89.58,107.52,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=5
2017,9,2017-W09-M06,6,11,Big Sack Jack,malle_dips_pouches,73.98,90.3,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=9&mid1=11
2017,10,2017-W10-M01,1,1,The Big Gronkowski,Big Sack Jack,110.94,98.78,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=1
2017,10,2017-W10-M02,2,2,Malle ❤️ 🐸,Hello Harvard,55.72,119.86,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=2
2017,10,2017-W10-M03,3,3,Voldemort,Ginger FC,82.44,95.86,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=3
2017,10,2017-W10-M04,4,4,Little Red Fournette,Ur The Best Bellows,95.56,60.0,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=4
2017,10,2017-W10-M05,5,5,Dillon Panthers,PickUpYourBratsMalle,110.66,60.34,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=5
2017,10,2017-W10-M06,6,6,Pop Lockett Drop it,malle_dips_pouches,66.5,65.74,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=10&mid1=6
2017,11,2017-W11-M01,1,1,The Big Gronkowski,malle_dips_pouches,126.06,116.38,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=1
2017,11,2017-W11-M02,2,2,Malle ❤️ 🐸,Big Sack Jack,94.52,122.68,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=2
2017,11,2017-W11-M03,3,3,Voldemort,Hello Harvard,97.3,101.56,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=3
2017,11,2017-W11-M04,4,4,Ur The Best Bellows,Ginger FC,43.9,96.94,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=4
2017,11,2017-W11-M05,5,5,Little Red Fournette,Dillon Panthers,117.9,59.16,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=5
2017,11,2017-W11-M06,6,6,Pop Lockett Drop it,PickUpYourBratsMalle,91.6,112.6,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=11&mid1=6
2017,12,2017-W12-M01,1,1,The Big Gronkowski,Malle ❤️ 🐸,122.64,77.92,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=1
2017,12,2017-W12-M02,2,3,Voldemort,Big Sack Jack,91.48,99.28,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=3
2017,12,2017-W12-M03,3,4,Ur The Best Bellows,Hello Harvard,65.0,60.7,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=4
2017,12,2017-W12-M04,4,5,Dillon Panthers,Ginger FC,80.8,81.56,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=5
2017,12,2017-W12-M05,5,6,Little Red Fournette,Pop Lockett Drop it,76.24,88.18,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=6
2017,12,2017-W12-M06,6,7,PickUpYourBratsMalle,malle_dips_pouches,103.76,152.72,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=12&mid1=7
2017,13,2017-W13-M01,1,1,The Big Gronkowski,Voldemort,92.2,94.12,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=1
2017,13,2017-W13-M02,2,2,Malle ❤️ 🐸,malle_dips_pouches,67.98,87.58,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=2
2017,13,2017-W13-M03,3,4,Ur The Best Bellows,Big Sack Jack,69.7,102.56,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=4
2017,13,2017-W13-M04,4,5,Dillon Panthers,Hello Harvard,130.86,69.48,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=5
2017,13,2017-W13-M05,5,6,Pop Lockett Drop it,Ginger FC,85.92,103.18,30,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=6
2017,13,2017-W13-M06,6,7,Little Red Fournette,PickUpYourBratsMalle,100.96,97.58,32,2,https://football.fantasysports.yahoo.com/2017/f1/1121308/matchup?week=13&mid1=7
