year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2017,1,1,0,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Ben Roethlisberger,QB,QB,True,False,False,22.76,20.72,,Ben Roethlisberger,QB,"["""", ""Ben Roethlisberger"", ""22.76"", ""20.72"", ""QB"", ""QB"", ""QB"", ""8.32"", ""22.34"", ""Russell Wilson"", """"]",1,1,108.02,78.62
2017,1,1,0,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Russell Wilson,QB,QB,True,False,False,22.34,8.32,,Russell Wilson,QB,"["""", ""Ben Roethlisberger"", ""22.76"", ""20.72"", ""QB"", ""QB"", ""QB"", ""8.32"", ""22.34"", ""Russell Wilson"", """"]",1,1,78.62,108.02
2017,1,1,1,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,A.J. Green,WR,WR,True,False,False,12.87,7.4,,A.J. Green,WR,"["""", ""A.J. Green"", ""12.87"", ""7.40"", ""WR"", ""WR"", ""WR"", ""12.20"", ""12.02"", ""Amari Cooper"", """"]",1,1,108.02,78.62
2017,1,1,1,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Amari Cooper,WR,WR,True,False,False,12.02,12.2,,Amari Cooper,WR,"["""", ""A.J. Green"", ""12.87"", ""7.40"", ""WR"", ""WR"", ""WR"", ""12.20"", ""12.02"", ""Amari Cooper"", """"]",1,1,78.62,108.02
2017,1,1,2,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Davante Adams,WR,WR,True,False,False,9.76,4.7,,Davante Adams,WR,"["""", ""Davante Adams"", ""9.76"", ""4.70"", ""WR"", ""WR"", ""WR"", ""1.00"", ""8.24"", ""Eric Decker"", """"]",1,1,108.02,78.62
2017,1,1,2,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Eric Decker,WR,WR,True,False,False,8.24,1.0,,Eric Decker,WR,"["""", ""Davante Adams"", ""9.76"", ""4.70"", ""WR"", ""WR"", ""WR"", ""1.00"", ""8.24"", ""Eric Decker"", """"]",1,1,78.62,108.02
2017,1,1,3,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Marshawn Lynch,RB,RB,True,False,False,10.59,9.2,,Marshawn Lynch,RB,"["""", ""Marshawn Lynch"", ""10.59"", ""9.20"", ""RB"", ""RB"", ""RB"", ""15.90"", ""12.96"", ""LeSean McCoy"", """"]",1,1,108.02,78.62
2017,1,1,3,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,LeSean McCoy,RB,RB,True,False,False,12.96,15.9,,LeSean McCoy,RB,"["""", ""Marshawn Lynch"", ""10.59"", ""9.20"", ""RB"", ""RB"", ""RB"", ""15.90"", ""12.96"", ""LeSean McCoy"", """"]",1,1,78.62,108.02
2017,1,1,4,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Ezekiel Elliott,RB,RB,True,False,False,14.79,14.0,,Ezekiel Elliott,RB,"["""", ""Ezekiel Elliott"", ""14.79"", ""14.00"", ""RB"", ""RB"", ""RB"", ""13.70"", ""9.44"", ""Dalvin Cook"", """"]",1,1,108.02,78.62
2017,1,1,4,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Dalvin Cook,RB,RB,True,False,False,9.44,13.7,,Dalvin Cook,RB,"["""", ""Ezekiel Elliott"", ""14.79"", ""14.00"", ""RB"", ""RB"", ""RB"", ""13.70"", ""9.44"", ""Dalvin Cook"", """"]",1,1,78.62,108.02
2017,1,1,5,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Delanie Walker,TE,TE,True,False,False,8.67,7.6,,Delanie Walker,TE,"["""", ""Delanie Walker"", ""8.67"", ""7.60"", ""TE"", ""TE"", ""TE"", ""8.60"", ""7.63"", ""Kyle Rudolph"", """"]",1,1,108.02,78.62
2017,1,1,5,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Kyle Rudolph,TE,TE,True,False,False,7.63,8.6,,Kyle Rudolph,TE,"["""", ""Delanie Walker"", ""8.67"", ""7.60"", ""TE"", ""TE"", ""TE"", ""8.60"", ""7.63"", ""Kyle Rudolph"", """"]",1,1,78.62,108.02
2017,1,1,6,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Golden Tate,,W/R/T,True,False,False,9.79,11.4,,Golden Tate,W/R/T,"["""", ""Golden Tate"", ""9.79"", ""11.40"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""6.90"", ""7.30"", ""Corey Davis"", """"]",1,1,108.02,78.62
2017,1,1,6,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Corey Davis,,W/R/T,True,False,False,7.3,6.9,,Corey Davis,W/R/T,"["""", ""Golden Tate"", ""9.79"", ""11.40"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""6.90"", ""7.30"", ""Corey Davis"", """"]",1,1,78.62,108.02
2017,1,1,7,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Dan Bailey,K,K,True,False,False,10.28,15.0,,Dan Bailey,K,"["""", ""Dan Bailey"", ""10.28"", ""15.00"", ""K"", ""K"", ""K"", ""3.00"", ""8.84"", ""Adam Vinatieri"", """"]",1,1,108.02,78.62
2017,1,1,7,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Adam Vinatieri,K,K,True,False,False,8.84,3.0,,Adam Vinatieri,K,"["""", ""Dan Bailey"", ""10.28"", ""15.00"", ""K"", ""K"", ""K"", ""3.00"", ""8.84"", ""Adam Vinatieri"", """"]",1,1,78.62,108.02
2017,1,1,8,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Steelers - DEF,DEF,DEF,True,False,False,8.26,18.0,,Steelers - DEF,DEF,"["""", ""Steelers - DEF"", ""8.26"", ""18.00"", ""DEF"", ""DEF"", ""DEF"", ""9.00"", ""6.23"", ""Packers - DEF"", """"]",1,1,108.02,78.62
2017,1,1,8,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Packers - DEF,DEF,DEF,True,False,False,6.23,9.0,,Packers - DEF,DEF,"["""", ""Steelers - DEF"", ""8.26"", ""18.00"", ""DEF"", ""DEF"", ""DEF"", ""9.00"", ""6.23"", ""Packers - DEF"", """"]",1,1,78.62,108.02
2017,1,2,0,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Mike Gillislee,,BN,False,True,False,8.89,22.5,,Mike Gillislee,BN,"["""", ""Mike Gillislee"", ""8.89"", ""22.50"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Willie Snead IV"", """"]",1,1,108.02,78.62
2017,1,2,0,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Willie Snead IV,,BN,False,True,False,0.0,0.0,,Willie Snead IV,BN,"["""", ""Mike Gillislee"", ""8.89"", ""22.50"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Willie Snead IV"", """"]",1,1,78.62,108.02
2017,1,2,1,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Andy Dalton,,BN,False,True,False,20.96,1.0,,Andy Dalton,BN,"["""", ""Andy Dalton"", ""20.96"", ""1.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""DeSean Jackson"", """"]",1,1,108.02,78.62
2017,1,2,1,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,DeSean Jackson,,BN,False,True,False,0.0,0.0,,DeSean Jackson,BN,"["""", ""Andy Dalton"", ""20.96"", ""1.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""DeSean Jackson"", """"]",1,1,78.62,108.02
2017,1,2,2,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Ted Ginn Jr.,,BN,False,True,False,8.46,5.8,,Ted Ginn Jr.,BN,"["""", ""Ted Ginn Jr."", ""8.46"", ""5.80"", ""BN"", ""BN"", ""BN"", ""14.00"", ""8.91"", ""Terrance West"", """"]",1,1,108.02,78.62
2017,1,2,2,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Terrance West,,BN,False,True,False,8.91,14.0,,Terrance West,BN,"["""", ""Ted Ginn Jr."", ""8.46"", ""5.80"", ""BN"", ""BN"", ""BN"", ""14.00"", ""8.91"", ""Terrance West"", """"]",1,1,78.62,108.02
2017,1,2,3,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,O.J. Howard,,BN,False,True,False,0.0,0.0,,O.J. Howard,BN,"["""", ""O.J. Howard"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""23.88"", ""18.33"", ""Carson Wentz"", """"]",1,1,108.02,78.62
2017,1,2,3,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Carson Wentz,,BN,False,True,False,18.33,23.88,,Carson Wentz,BN,"["""", ""O.J. Howard"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""23.88"", ""18.33"", ""Carson Wentz"", """"]",1,1,78.62,108.02
2017,1,2,4,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Kenny Stills,,BN,False,True,False,0.0,0.0,,Kenny Stills,BN,"["""", ""Kenny Stills"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""1.70"", ""5.29"", ""Antonio Gates"", """"]",1,1,108.02,78.62
2017,1,2,4,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Antonio Gates,,BN,False,True,False,5.29,1.7,,Antonio Gates,BN,"["""", ""Kenny Stills"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""1.70"", ""5.29"", ""Antonio Gates"", """"]",1,1,78.62,108.02
2017,1,2,5,left,The Big Gronkowski,Malle ❤️ 🐸,2017-W01-M01,Robert Turbin,,BN,False,True,False,6.02,0.3,,Robert Turbin,BN,"["""", ""Robert Turbin"", ""6.02"", ""0.30"", ""BN"", ""BN"", ""BN"", ""3.00"", ""4.84"", ""Chiefs - DEF"", """"]",1,1,108.02,78.62
2017,1,2,5,right,Malle ❤️ 🐸,The Big Gronkowski,2017-W01-M01,Chiefs - DEF,,BN,False,True,False,4.84,3.0,,Chiefs - DEF,BN,"["""", ""Robert Turbin"", ""6.02"", ""0.30"", ""BN"", ""BN"", ""BN"", ""3.00"", ""4.84"", ""Chiefs - DEF"", """"]",1,1,78.62,108.02
