year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2019,11,1,0,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Josh Allen,QB,QB,True,False,False,23.11,39.84,,Josh Allen,QB,"["""", ""Josh Allen"", ""23.11"", ""39.84"", ""QB"", ""QB"", ""QB"", ""18.12"", ""22.10"", ""Philip Rivers"", """"]",1,1,91.74,109.92
2019,11,1,0,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Philip Rivers,QB,QB,True,False,False,22.1,18.12,,Philip Rivers,QB,"["""", ""Josh Allen"", ""23.11"", ""39.84"", ""QB"", ""QB"", ""QB"", ""18.12"", ""22.10"", ""Philip Rivers"", """"]",1,1,109.92,91.74
2019,11,1,1,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Christian Kirk,WR,WR,True,False,False,8.35,4.2,,Christian Kirk,WR,"["""", ""Christian Kirk"", ""8.35"", ""4.20"", ""WR"", ""WR"", ""WR"", ""2.10"", ""8.92"", ""JuJu Smith-Schuster"", """"]",1,1,91.74,109.92
2019,11,1,1,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,JuJu Smith-Schuster,WR,WR,True,False,False,8.92,2.1,,JuJu Smith-Schuster,WR,"["""", ""Christian Kirk"", ""8.35"", ""4.20"", ""WR"", ""WR"", ""WR"", ""2.10"", ""8.92"", ""JuJu Smith-Schuster"", """"]",1,1,109.92,91.74
2019,11,1,2,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Julio Jones,WR,WR,True,False,False,12.67,8.7,,Julio Jones,WR,"["""", ""Julio Jones"", ""12.67"", ""8.70"", ""WR"", ""WR"", ""WR"", ""22.40"", ""9.92"", ""DJ Chark"", """"]",1,1,91.74,109.92
2019,11,1,2,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,DJ Chark,WR,WR,True,False,False,9.92,22.4,,DJ Chark,WR,"["""", ""Julio Jones"", ""12.67"", ""8.70"", ""WR"", ""WR"", ""WR"", ""22.40"", ""9.92"", ""DJ Chark"", """"]",1,1,109.92,91.74
2019,11,1,3,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Damien Williams,RB,RB,True,False,False,10.67,1.3,,Damien Williams,RB,"["""", ""Damien Williams"", ""10.67"", ""1.30"", ""RB"", ""RB"", ""RB"", ""20.50"", ""10.63"", ""Mark Ingram II"", """"]",1,1,91.74,109.92
2019,11,1,3,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Mark Ingram II,RB,RB,True,False,False,10.63,20.5,,Mark Ingram II,RB,"["""", ""Damien Williams"", ""10.67"", ""1.30"", ""RB"", ""RB"", ""RB"", ""20.50"", ""10.63"", ""Mark Ingram II"", """"]",1,1,109.92,91.74
2019,11,1,4,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Frank Gore,RB,RB,True,False,False,5.6,4.5,,Frank Gore,RB,"["""", ""Frank Gore"", ""5.60"", ""4.50"", ""RB"", ""RB"", ""RB"", ""12.20"", ""14.12"", ""Alvin Kamara"", """"]",1,1,91.74,109.92
2019,11,1,4,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Alvin Kamara,RB,RB,True,False,False,14.12,12.2,,Alvin Kamara,RB,"["""", ""Frank Gore"", ""5.60"", ""4.50"", ""RB"", ""RB"", ""RB"", ""12.20"", ""14.12"", ""Alvin Kamara"", """"]",1,1,109.92,91.74
2019,11,1,5,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Greg Olsen,TE,TE,True,False,False,5.62,5.7,,Greg Olsen,TE,"["""", ""Greg Olsen"", ""5.62"", ""5.70"", ""TE"", ""TE"", ""TE"", ""3.30"", ""5.69"", ""Vance McDonald"", """"]",1,1,91.74,109.92
2019,11,1,5,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Vance McDonald,TE,TE,True,False,False,5.69,3.3,,Vance McDonald,TE,"["""", ""Greg Olsen"", ""5.62"", ""5.70"", ""TE"", ""TE"", ""TE"", ""3.30"", ""5.69"", ""Vance McDonald"", """"]",1,1,109.92,91.74
2019,11,1,6,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,DJ Moore,,W/R/T,True,False,False,9.04,9.5,,DJ Moore,W/R/T,"["""", ""DJ Moore"", ""9.04"", ""9.50"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""10.30"", ""8.56"", ""Jarvis Landry"", """"]",1,1,91.74,109.92
2019,11,1,6,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Jarvis Landry,,W/R/T,True,False,False,8.56,10.3,,Jarvis Landry,W/R/T,"["""", ""DJ Moore"", ""9.04"", ""9.50"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""10.30"", ""8.56"", ""Jarvis Landry"", """"]",1,1,109.92,91.74
2019,11,1,7,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Daniel Carlson,K,K,True,False,False,8.71,5.0,,Daniel Carlson,K,"["""", ""Daniel Carlson"", ""8.71"", ""5.00"", ""K"", ""K"", ""K"", ""5.00"", ""8.73"", ""Greg Zuerlein"", """"]",1,1,91.74,109.92
2019,11,1,7,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Greg Zuerlein,K,K,True,False,False,8.73,5.0,,Greg Zuerlein,K,"["""", ""Daniel Carlson"", ""8.71"", ""5.00"", ""K"", ""K"", ""K"", ""5.00"", ""8.73"", ""Greg Zuerlein"", """"]",1,1,109.92,91.74
2019,11,1,8,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Raiders - DEF,DEF,DEF,True,False,False,8.61,13.0,,Raiders - DEF,DEF,"["""", ""Raiders - DEF"", ""8.61"", ""13.00"", ""DEF"", ""DEF"", ""DEF"", ""16.00"", ""8.25"", ""Browns - DEF"", """"]",1,1,91.74,109.92
2019,11,1,8,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Browns - DEF,DEF,DEF,True,False,False,8.25,16.0,,Browns - DEF,DEF,"["""", ""Raiders - DEF"", ""8.61"", ""13.00"", ""DEF"", ""DEF"", ""DEF"", ""16.00"", ""8.25"", ""Browns - DEF"", """"]",1,1,109.92,91.74
2019,11,2,0,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Matt Breida,,BN,False,True,False,0.0,0.0,,Matt Breida,BN,"["""", ""Matt Breida"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""39.66"", ""21.82"", ""Jimmy Garoppolo"", """"]",1,1,91.74,109.92
2019,11,2,0,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Jimmy Garoppolo,,BN,False,True,False,21.82,39.66,,Jimmy Garoppolo,BN,"["""", ""Matt Breida"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""39.66"", ""21.82"", ""Jimmy Garoppolo"", """"]",1,1,109.92,91.74
2019,11,2,1,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,LeSean McCoy,,BN,False,True,False,5.45,11.7,,LeSean McCoy,BN,"["""", ""LeSean McCoy"", ""5.45"", ""11.70"", ""BN"", ""BN"", ""BN"", ""13.60"", ""7.29"", ""Jamison Crowder"", """"]",1,1,91.74,109.92
2019,11,2,1,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Jamison Crowder,,BN,False,True,False,7.29,13.6,,Jamison Crowder,BN,"["""", ""LeSean McCoy"", ""5.45"", ""11.70"", ""BN"", ""BN"", ""BN"", ""13.60"", ""7.29"", ""Jamison Crowder"", """"]",1,1,109.92,91.74
2019,11,2,2,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Davante Adams,,BN,False,True,False,0.0,0.0,,Davante Adams,BN,"["""", ""Davante Adams"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""–"", ""0.00"", ""Golden Tate"", """"]",1,1,91.74,109.92
2019,11,2,2,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Golden Tate,,BN,False,True,False,0.0,,,Golden Tate,BN,"["""", ""Davante Adams"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""–"", ""0.00"", ""Golden Tate"", """"]",1,1,109.92,91.74
2019,11,2,3,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Derrick Henry,,BN,False,True,False,0.0,0.0,,Derrick Henry,BN,"["""", ""Derrick Henry"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""5.60"", ""8.00"", ""James White"", """"]",1,1,91.74,109.92
2019,11,2,3,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,James White,,BN,False,True,False,8.0,5.6,,James White,BN,"["""", ""Derrick Henry"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""5.60"", ""8.00"", ""James White"", """"]",1,1,109.92,91.74
2019,11,2,4,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Evan Engram,,BN,False,True,False,0.0,0.0,,Evan Engram,BN,"["""", ""Evan Engram"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Antonio Brown"", """"]",1,1,91.74,109.92
2019,11,2,4,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Antonio Brown,,BN,False,True,False,0.0,0.0,,Antonio Brown,BN,"["""", ""Evan Engram"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Antonio Brown"", """"]",1,1,109.92,91.74
2019,11,2,5,left,The Big Gronkowski,Uncle Rico,2019-W11-M01,Robbie Chosen,,BN,False,True,False,6.04,6.6,,Robbie Chosen,BN,"["""", ""Robbie Chosen"", ""6.04"", ""6.60"", ""BN"", ""BN"", ""BN"", ""6.00"", ""6.37"", ""Jaguars - DEF"", """"]",1,1,91.74,109.92
2019,11,2,5,right,Uncle Rico,The Big Gronkowski,2019-W11-M01,Jaguars - DEF,,BN,False,True,False,6.37,6.0,,Jaguars - DEF,BN,"["""", ""Robbie Chosen"", ""6.04"", ""6.60"", ""BN"", ""BN"", ""BN"", ""6.00"", ""6.37"", ""Jaguars - DEF"", """"]",1,1,109.92,91.74
2019,11,1,0,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Dak Prescott,QB,QB,True,False,False,25.31,37.56,,Dak Prescott,QB,"["""", ""Dak Prescott"", ""25.31"", ""37.56"", ""QB"", ""QB"", ""QB"", ""18.12"", ""19.85"", ""Jacoby Brissett"", """"]",2,2,74.56,89.82
2019,11,1,0,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Jacoby Brissett,QB,QB,True,False,False,19.85,18.12,,Jacoby Brissett,QB,"["""", ""Dak Prescott"", ""25.31"", ""37.56"", ""QB"", ""QB"", ""QB"", ""18.12"", ""19.85"", ""Jacoby Brissett"", """"]",2,2,89.82,74.56
2019,11,1,1,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Allen Robinson,WR,WR,True,False,False,8.71,1.5,,Allen Robinson,WR,"["""", ""Allen Robinson"", ""8.71"", ""1.50"", ""WR"", ""WR"", ""WR"", ""1.00"", ""8.02"", ""Tyler Boyd"", """"]",2,2,74.56,89.82
2019,11,1,1,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Tyler Boyd,WR,WR,True,False,False,8.02,1.0,,Tyler Boyd,WR,"["""", ""Allen Robinson"", ""8.71"", ""1.50"", ""WR"", ""WR"", ""WR"", ""1.00"", ""8.02"", ""Tyler Boyd"", """"]",2,2,89.82,74.56
2019,11,1,2,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Amari Cooper,WR,WR,True,False,False,12.2,3.8,,Amari Cooper,WR,"["""", ""Amari Cooper"", ""12.20"", ""3.80"", ""WR"", ""WR"", ""WR"", ""11.90"", ""10.91"", ""Julian Edelman"", """"]",2,2,74.56,89.82
2019,11,1,2,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Julian Edelman,WR,WR,True,False,False,10.91,11.9,,Julian Edelman,WR,"["""", ""Amari Cooper"", ""12.20"", ""3.80"", ""WR"", ""WR"", ""WR"", ""11.90"", ""10.91"", ""Julian Edelman"", """"]",2,2,89.82,74.56
2019,11,1,3,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,James Conner,RB,RB,True,False,False,10.43,1.6,,James Conner,RB,"["""", ""James Conner"", ""10.43"", ""1.60"", ""RB"", ""RB"", ""RB"", ""17.30"", ""16.88"", ""Ezekiel Elliott"", """"]",2,2,74.56,89.82
2019,11,1,3,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Ezekiel Elliott,RB,RB,True,False,False,16.88,17.3,,Ezekiel Elliott,RB,"["""", ""James Conner"", ""10.43"", ""1.60"", ""RB"", ""RB"", ""RB"", ""17.30"", ""16.88"", ""Ezekiel Elliott"", """"]",2,2,89.82,74.56
2019,11,1,4,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Kareem Hunt,RB,RB,True,False,False,6.52,5.8,,Kareem Hunt,RB,"["""", ""Kareem Hunt"", ""6.52"", ""5.80"", ""RB"", ""RB"", ""RB"", ""12.50"", ""8.79"", ""Carlos Hyde"", """"]",2,2,74.56,89.82
2019,11,1,4,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Carlos Hyde,RB,RB,True,False,False,8.79,12.5,,Carlos Hyde,RB,"["""", ""Kareem Hunt"", ""6.52"", ""5.80"", ""RB"", ""RB"", ""RB"", ""12.50"", ""8.79"", ""Carlos Hyde"", """"]",2,2,89.82,74.56
2019,11,1,5,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,T.J. Hockenson,TE,TE,True,False,False,4.34,0.6,,T.J. Hockenson,TE,"["""", ""T.J. Hockenson"", ""4.34"", ""0.60"", ""TE"", ""TE"", ""TE"", ""2.70"", ""7.85"", ""Eric Ebron"", """"]",2,2,74.56,89.82
2019,11,1,5,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Eric Ebron,TE,TE,True,False,False,7.85,2.7,,Eric Ebron,TE,"["""", ""T.J. Hockenson"", ""4.34"", ""0.60"", ""TE"", ""TE"", ""TE"", ""2.70"", ""7.85"", ""Eric Ebron"", """"]",2,2,89.82,74.56
2019,11,1,6,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Larry Fitzgerald,,W/R/T,True,False,False,5.88,7.7,,Larry Fitzgerald,W/R/T,"["""", ""Larry Fitzgerald"", ""5.88"", ""7.70"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""16.30"", ""8.52"", ""Joe Mixon"", """"]",2,2,74.56,89.82
2019,11,1,6,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Joe Mixon,,W/R/T,True,False,False,8.52,16.3,,Joe Mixon,W/R/T,"["""", ""Larry Fitzgerald"", ""5.88"", ""7.70"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""16.30"", ""8.52"", ""Joe Mixon"", """"]",2,2,89.82,74.56
2019,11,1,7,left,malle_dips_pouches,Malle ❤️ 🐸,2019-W11-M02,Wil Lutz,K,K,True,False,False,8.83,11.0,,Wil Lutz,K,"["""", ""Wil Lutz"", ""8.83"", ""11.00"", ""K"", ""K"", ""K"", ""7.00"", ""7.45"", ""Adam Vinatieri"", """"]",2,2,74.56,89.82
2019,11,1,7,right,Malle ❤️ 🐸,malle_dips_pouches,2019-W11-M02,Adam Vinatieri,K,K,True,False,False,7.45,7.0,,Adam Vinatieri,K,"["""", ""Wil Lutz"", ""8.83"", ""11.00"", ""K"", ""K"", ""K"", ""7.00"", ""7.45"", ""Adam Vinatieri"", """"]",2,2,89.82,74.56
