year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2017,3,1,0,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Ben Roethlisberger,QB,QB,True,False,False,22.15,14.0,,Ben Roethlisberger,QB,"["""", ""Ben Roethlisberger"", ""22.15"", ""14.00"", ""QB"", ""QB"", ""QB"", ""22.52"", ""19.61"", ""Jameis Winston"", """"]",1,1,71.3,105.22
2017,3,1,0,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Jameis Winston,QB,QB,True,False,False,19.61,22.52,,Jameis Winston,QB,"["""", ""Ben Roethlisberger"", ""22.15"", ""14.00"", ""QB"", ""QB"", ""QB"", ""22.52"", ""19.61"", ""Jameis Winston"", """"]",1,1,105.22,71.3
2017,3,1,1,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,A.J. Green,WR,WR,True,False,False,13.3,17.1,,A.J. Green,WR,"["""", ""A.J. Green"", ""13.30"", ""17.10"", ""WR"", ""WR"", ""WR"", ""19.90"", ""11.51"", ""Odell Beckham Jr."", """"]",1,1,71.3,105.22
2017,3,1,1,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Odell Beckham Jr.,WR,WR,True,False,False,11.51,19.9,,Odell Beckham Jr.,WR,"["""", ""A.J. Green"", ""13.30"", ""17.10"", ""WR"", ""WR"", ""WR"", ""19.90"", ""11.51"", ""Odell Beckham Jr."", """"]",1,1,105.22,71.3
2017,3,1,2,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Davante Adams,WR,WR,True,False,False,10.59,6.0,,Davante Adams,WR,"["""", ""Davante Adams"", ""10.59"", ""6.00"", ""WR"", ""WR"", ""WR"", ""0.80"", ""10.45"", ""Kelvin Benjamin"", """"]",1,1,71.3,105.22
2017,3,1,2,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Kelvin Benjamin,WR,WR,True,False,False,10.45,0.8,,Kelvin Benjamin,WR,"["""", ""Davante Adams"", ""10.59"", ""6.00"", ""WR"", ""WR"", ""WR"", ""0.80"", ""10.45"", ""Kelvin Benjamin"", """"]",1,1,105.22,71.3
2017,3,1,3,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Marshawn Lynch,RB,RB,True,False,False,12.01,2.6,,Marshawn Lynch,RB,"["""", ""Marshawn Lynch"", ""12.01"", ""2.60"", ""RB"", ""RB"", ""RB"", ""11.70"", ""10.57"", ""Christian McCaffrey"", """"]",1,1,71.3,105.22
2017,3,1,3,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Christian McCaffrey,RB,RB,True,False,False,10.57,11.7,,Christian McCaffrey,RB,"["""", ""Marshawn Lynch"", ""12.01"", ""2.60"", ""RB"", ""RB"", ""RB"", ""11.70"", ""10.57"", ""Christian McCaffrey"", """"]",1,1,105.22,71.3
2017,3,1,4,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Ezekiel Elliott,RB,RB,True,False,False,13.95,15.4,,Ezekiel Elliott,RB,"["""", ""Ezekiel Elliott"", ""13.95"", ""15.40"", ""RB"", ""RB"", ""RB"", ""8.60"", ""8.72"", ""Ameer Abdullah"", """"]",1,1,71.3,105.22
2017,3,1,4,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Ameer Abdullah,RB,RB,True,False,False,8.72,8.6,,Ameer Abdullah,RB,"["""", ""Ezekiel Elliott"", ""13.95"", ""15.40"", ""RB"", ""RB"", ""RB"", ""8.60"", ""8.72"", ""Ameer Abdullah"", """"]",1,1,105.22,71.3
2017,3,1,5,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Delanie Walker,TE,TE,True,False,False,8.93,3.1,,Delanie Walker,TE,"["""", ""Delanie Walker"", ""8.93"", ""3.10"", ""TE"", ""TE"", ""TE"", ""0.10"", ""10.93"", ""Travis Kelce"", """"]",1,1,71.3,105.22
2017,3,1,5,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Travis Kelce,TE,TE,True,False,False,10.93,0.1,,Travis Kelce,TE,"["""", ""Delanie Walker"", ""8.93"", ""3.10"", ""TE"", ""TE"", ""TE"", ""0.10"", ""10.93"", ""Travis Kelce"", """"]",1,1,105.22,71.3
2017,3,1,6,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Mike Gillislee,,W/R/T,True,False,False,11.47,3.1,,Mike Gillislee,W/R/T,"["""", ""Mike Gillislee"", ""11.47"", ""3.10"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""22.60"", ""8.63"", ""Sammy Watkins"", """"]",1,1,71.3,105.22
2017,3,1,6,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Sammy Watkins,,W/R/T,True,False,False,8.63,22.6,,Sammy Watkins,W/R/T,"["""", ""Mike Gillislee"", ""11.47"", ""3.10"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""22.60"", ""8.63"", ""Sammy Watkins"", """"]",1,1,105.22,71.3
2017,3,1,7,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Dan Bailey,K,K,True,False,False,8.74,4.0,,Dan Bailey,K,"["""", ""Dan Bailey"", ""8.74"", ""4.00"", ""K"", ""K"", ""K"", ""19.00"", ""8.91"", ""Matt Prater"", """"]",1,1,71.3,105.22
2017,3,1,7,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Matt Prater,K,K,True,False,False,8.91,19.0,,Matt Prater,K,"["""", ""Dan Bailey"", ""8.74"", ""4.00"", ""K"", ""K"", ""K"", ""19.00"", ""8.91"", ""Matt Prater"", """"]",1,1,105.22,71.3
2017,3,1,8,left,The Big Gronkowski,Ur The Best Bellows,2017-W03-M01,Steelers - DEF,DEF,DEF,True,False,False,8.67,6.0,,Steelers - DEF,DEF,"["""", ""Steelers - DEF"", ""8.67"", ""6.00"", ""DEF"", ""DEF"", ""DEF"", ""0.00"", ""7.23"", ""Cardinals - DEF"", """"]",1,1,71.3,105.22
2017,3,1,8,right,Ur The Best Bellows,The Big Gronkowski,2017-W03-M01,Cardinals - DEF,DEF,DEF,True,False,False,7.23,0.0,,Cardinals - DEF,DEF,"["""", ""Steelers - DEF"", ""8.67"", ""6.00"", ""DEF"", ""DEF"", ""DEF"", ""0.00"", ""7.23"", ""Cardinals - DEF"", """"]",1,1,105.22,71.3
