year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2017,2,1,0,left,The Big Gronkowski,Voldemort,2017-W02-M01,Ben Roethlisberger,QB,QB,True,False,False,22.87,21.52,,Ben Roethlisberger,QB,"["""", ""Ben Roethlisberger"", ""22.87"", ""21.52"", ""QB"", ""QB"", ""QB"", ""36.78"", ""29.98"", ""Tom Brady"", """"]",1,1,97.32,110.38
2017,2,1,0,right,Voldemort,The Big Gronkowski,2017-W02-M01,Tom Brady,QB,QB,True,False,False,29.98,36.78,,Tom Brady,QB,"["""", ""Ben Roethlisberger"", ""22.87"", ""21.52"", ""QB"", ""QB"", ""QB"", ""36.78"", ""29.98"", ""Tom Brady"", """"]",1,1,110.38,97.32
2017,2,1,1,left,The Big Gronkowski,Voldemort,2017-W02-M01,A.J. Green,WR,WR,True,False,False,11.65,6.7,,A.J. Green,WR,"["""", ""A.J. Green"", ""11.65"", ""6.70"", ""WR"", ""WR"", ""WR"", ""0.00"", ""12.34"", ""Jordy Nelson"", """"]",1,1,97.32,110.38
2017,2,1,1,right,Voldemort,The Big Gronkowski,2017-W02-M01,Jordy Nelson,WR,WR,True,False,False,12.34,0.0,,Jordy Nelson,WR,"["""", ""A.J. Green"", ""11.65"", ""6.70"", ""WR"", ""WR"", ""WR"", ""0.00"", ""12.34"", ""Jordy Nelson"", """"]",1,1,110.38,97.32
2017,2,1,2,left,The Big Gronkowski,Voldemort,2017-W02-M01,Davante Adams,WR,WR,True,False,False,8.91,15.9,,Davante Adams,WR,"["""", ""Davante Adams"", ""8.91"", ""15.90"", ""WR"", ""WR"", ""WR"", ""3.30"", ""7.99"", ""Cooper Kupp"", """"]",1,1,97.32,110.38
2017,2,1,2,right,Voldemort,The Big Gronkowski,2017-W02-M01,Cooper Kupp,WR,WR,True,False,False,7.99,3.3,,Cooper Kupp,WR,"["""", ""Davante Adams"", ""8.91"", ""15.90"", ""WR"", ""WR"", ""WR"", ""3.30"", ""7.99"", ""Cooper Kupp"", """"]",1,1,110.38,97.32
2017,2,1,3,left,The Big Gronkowski,Voldemort,2017-W02-M01,Marshawn Lynch,RB,RB,True,False,False,11.77,10.9,,Marshawn Lynch,RB,"["""", ""Marshawn Lynch"", ""11.77"", ""10.90"", ""RB"", ""RB"", ""RB"", ""13.80"", ""13.13"", ""Melvin Gordon III"", """"]",1,1,97.32,110.38
2017,2,1,3,right,Voldemort,The Big Gronkowski,2017-W02-M01,Melvin Gordon III,RB,RB,True,False,False,13.13,13.8,,Melvin Gordon III,RB,"["""", ""Marshawn Lynch"", ""11.77"", ""10.90"", ""RB"", ""RB"", ""RB"", ""13.80"", ""13.13"", ""Melvin Gordon III"", """"]",1,1,110.38,97.32
2017,2,1,4,left,The Big Gronkowski,Voldemort,2017-W02-M01,Ezekiel Elliott,RB,RB,True,False,False,16.11,2.2,,Ezekiel Elliott,RB,"["""", ""Ezekiel Elliott"", ""16.11"", ""2.20"", ""RB"", ""RB"", ""RB"", ""22.90"", ""12.88"", ""Kareem Hunt"", """"]",1,1,97.32,110.38
2017,2,1,4,right,Voldemort,The Big Gronkowski,2017-W02-M01,Kareem Hunt,RB,RB,True,False,False,12.88,22.9,,Kareem Hunt,RB,"["""", ""Ezekiel Elliott"", ""16.11"", ""2.20"", ""RB"", ""RB"", ""RB"", ""22.90"", ""12.88"", ""Kareem Hunt"", """"]",1,1,110.38,97.32
