year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2019,9,1,0,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,Jimmy Garoppolo,QB,QB,True,False,False,22.13,36.88,,Jimmy Garoppolo,QB,"["""", ""Jimmy Garoppolo"", ""22.13"", ""36.88"", ""QB"", ""QB"", ""QB"", ""16.40"", ""22.90"", ""Tom Brady"", """"]",1,1,91.78,129.3
2019,9,1,0,right,The Big Gronkowski,Week 9 Recap (Lost),2019-W09-M01,Tom Brady,QB,QB,True,False,False,22.9,16.4,,Tom Brady,QB,"["""", ""Jimmy Garoppolo"", ""22.13"", ""36.88"", ""QB"", ""QB"", ""QB"", ""16.40"", ""22.90"", ""Tom Brady"", """"]",1,1,129.3,91.78
2019,9,1,1,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,Robbie Chosen,WR,WR,True,False,False,7.5,3.3,,Robbie Chosen,WR,"["""", ""Robbie Chosen"", ""7.50"", ""3.30"", ""WR"", ""WR"", ""WR"", ""20.50"", ""9.80"", ""Tyreek Hill"", """"]",1,1,91.78,129.3
2019,9,1,1,right,The Big Gronkowski,Week 9 Recap (Lost),2019-W09-M01,Tyreek Hill,WR,WR,True,False,False,9.8,20.5,,Tyreek Hill,WR,"["""", ""Robbie Chosen"", ""7.50"", ""3.30"", ""WR"", ""WR"", ""WR"", ""20.50"", ""9.80"", ""Tyreek Hill"", """"]",1,1,129.3,91.78
2019,9,1,2,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,JuJu Smith-Schuster,WR,WR,True,False,False,10.23,1.6,,JuJu Smith-Schuster,WR,"["""", ""JuJu Smith-Schuster"", ""10.23"", ""1.60"", ""WR"", ""WR"", ""WR"", ""6.90"", ""13.26"", ""Chris Godwin Jr."", """"]",1,1,91.78,129.3
2019,9,1,2,right,The Big Gronkowski,Week 9 Recap (Lost),2019-W09-M01,Chris Godwin Jr.,WR,WR,True,False,False,13.26,6.9,,Chris Godwin Jr.,WR,"["""", ""JuJu Smith-Schuster"", ""10.23"", ""1.60"", ""WR"", ""WR"", ""WR"", ""6.90"", ""13.26"", ""Chris Godwin Jr."", """"]",1,1,129.3,91.78
2019,9,1,3,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,James White,RB,RB,True,False,False,7.72,14.4,,James White,RB,"["""", ""James White"", ""7.72"", ""14.40"", ""RB"", ""RB"", ""RB"", ""3.00"", ""7.83"", ""Sony Michel"", """"]",1,1,91.78,129.3
2019,9,1,3,right,The Big Gronkowski,Week 9 Recap (Lost),2019-W09-M01,Sony Michel,RB,RB,True,False,False,7.83,3.0,,Sony Michel,RB,"["""", ""James White"", ""7.72"", ""14.40"", ""RB"", ""RB"", ""RB"", ""3.00"", ""7.83"", ""Sony Michel"", """"]",1,1,129.3,91.78
2019,9,1,4,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,Mark Ingram II,RB,RB,True,False,False,10.78,12.4,,Mark Ingram II,RB,"["""", ""Mark Ingram II"", ""10.78"", ""12.40"", ""RB"", ""RB"", ""RB"", ""14.30"", ""10.01"", ""Jordan Howard"", """"]",1,1,91.78,129.3
2019,9,1,4,right,The Big Gronkowski,Week 9 Recap (Lost),2019-W09-M01,Jordan Howard,RB,RB,True,False,False,10.01,14.3,,Jordan Howard,RB,"["""", ""Mark Ingram II"", ""10.78"", ""12.40"", ""RB"", ""RB"", ""RB"", ""14.30"", ""10.01"", ""Jordan Howard"", """"]",1,1,129.3,91.78
2019,9,1,5,left,Week 9 Recap (Lost),The Big Gronkowski,2019-W09-M01,Vance McDonald,TE,TE,True,False,False,4.19,9.0,,Vance McDonald,TE,"["""", ""Vance McDonald"", ""4.19"", ""9.00"", ""TE"", ""TE"", ""TE"", ""16.30"", ""6.70"", ""Zach Ertz"", """"]",1,1,91.78,129.3
