year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,matchup_number,team_score,opponent_score,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,player_key,player_id,nfl_team,source
2021,1,,11,api,Big Sack Jack,ThreatLevelMidnight,2021-W01-04,4,129.38,138.26,Sterling Shepard,WR,BN,False,True,False,,20.8,,Sterling Shepard,WR,,406.p.29274,29274,NYJ,yahoo_fantasy_api
2021,1,,12,api,Big Sack Jack,ThreatLevelMidnight,2021-W01-04,4,129.38,138.26,Zach Wilson,QB,BN,False,True,False,,23.32,,Zach Wilson,QB,,406.p.33390,33390,NO,yahoo_fantasy_api
2021,1,,13,api,Big Sack Jack,ThreatLevelMidnight,2021-W01-04,4,129.38,138.26,Tevin Coleman,RB,BN,False,True,False,,2.4,,Tevin Coleman,RB,,406.p.28461,28461,SF,yahoo_fantasy_api
2021,1,,14,api,Big Sack Jack,ThreatLevelMidnight,2021-W01-04,4,129.38,138.26,Greg Zuerlein,K,K,True,False,False,,12.0,,Greg Zuerlein,K,,406.p.25881,25881,NYJ,yahoo_fantasy_api
2021,1,,15,api,Big Sack Jack,ThreatLevelMidnight,2021-W01-04,4,129.38,138.26,Steelers,DEF,DEF,True,False,False,,14.0,,Steelers,DEF,,406.p.100023,100023,Pit,yahoo_fantasy_api
2021,1,,1,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Aaron Rodgers,QB,QB,True,False,False,,3.32,,Aaron Rodgers,QB,,406.p.7200,7200,Pit,yahoo_fantasy_api
2021,1,,2,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,DeAndre Hopkins,WR,WR,True,False,False,,23.3,,DeAndre Hopkins,WR,,406.p.26650,26650,Bal,yahoo_fantasy_api
2021,1,,3,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Amari Cooper,WR,WR,True,False,False,,32.4,,Amari Cooper,WR,,406.p.28392,28392,Buf,yahoo_fantasy_api
2021,1,,4,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Ezekiel Elliott,RB,RB,True,False,False,,4.9,,Ezekiel Elliott,RB,,406.p.29238,29238,Dal,yahoo_fantasy_api
2021,1,,5,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Leonard Fournette,RB,RB,True,False,False,,8.4,,Leonard Fournette,RB,,406.p.30117,30117,Buf,yahoo_fantasy_api
2021,1,,6,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Rob Gronkowski,TE,TE,True,False,False,,25.0,,Rob Gronkowski,TE,,406.p.24017,24017,TB,yahoo_fantasy_api
2021,1,,7,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,DK Metcalf,WR,W/R/T,True,False,False,,14.0,,DK Metcalf,WR,,406.p.31896,31896,Pit,yahoo_fantasy_api
2021,1,,8,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Javonte Williams,RB,BN,False,True,False,,4.6,,Javonte Williams,RB,,406.p.33423,33423,Dal,yahoo_fantasy_api
2021,1,,9,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Devin Singletary,RB,BN,False,True,False,,9.5,,Devin Singletary,RB,,406.p.31906,31906,NYG,yahoo_fantasy_api
2021,1,,10,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Laviska Shenault Jr.,WR,BN,False,True,False,,9.4,,Laviska Shenault Jr.,WR,,406.p.32712,32712,Buf,yahoo_fantasy_api
2021,1,,11,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Jarvis Landry,WR,BN,False,True,False,,16.9,,Jarvis Landry,WR,,406.p.27591,27591,NO,yahoo_fantasy_api
2021,1,,12,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Tyrell Williams,WR,BN,False,True,False,,2.4,,Tyrell Williams,WR,,406.p.28691,28691,Det,yahoo_fantasy_api
2021,1,,13,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Jameis Winston,QB,BN,False,True,False,,39.62,,Jameis Winston,QB,,406.p.28389,28389,NYG,yahoo_fantasy_api
2021,1,,14,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Ryan Succop,K,K,True,False,False,,7.0,,Ryan Succop,K,,406.p.9520,9520,TB,yahoo_fantasy_api
2021,1,,15,api,Ginger FC 🏆🏆,Pop Lockett Drop it,2021-W01-05,5,120.32,103.44,Buccaneers,DEF,DEF,True,False,False,,2.0,,Buccaneers,DEF,,406.p.100027,100027,TB,yahoo_fantasy_api
2021,1,,1,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Justin Herbert,QB,QB,True,False,False,,16.38,,Justin Herbert,QB,,406.p.32676,32676,LAC,yahoo_fantasy_api
2021,1,,2,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Terry McLaurin,WR,WR,True,False,False,,8.2,,Terry McLaurin,WR,,406.p.31908,31908,Was,yahoo_fantasy_api
2021,1,,3,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Diontae Johnson,WR,WR,True,False,False,,12.1,,Diontae Johnson,WR,,406.p.31898,31898,Cle,yahoo_fantasy_api
2021,1,,4,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Dalvin Cook,RB,RB,True,False,False,,17.4,,Dalvin Cook,RB,,406.p.30154,30154,Dal,yahoo_fantasy_api
2021,1,,5,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Myles Gaskin,RB,RB,True,False,False,,10.1,,Myles Gaskin,RB,,406.p.32066,32066,Sea,yahoo_fantasy_api
2021,1,,6,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,George Kittle,TE,TE,True,False,False,,9.8,,George Kittle,TE,,406.p.30259,30259,SF,yahoo_fantasy_api
2021,1,,7,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Miles Sanders,RB,W/R/T,True,False,False,,15.3,,Miles Sanders,RB,,406.p.31885,31885,Dal,yahoo_fantasy_api
2021,1,,8,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Ronald Jones,RB,BN,False,True,False,,-0.6,,Ronald Jones,RB,,406.p.31008,31008,Dal,yahoo_fantasy_api
2021,1,,9,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Will Fuller V,WR,BN,False,True,False,,0.0,,Will Fuller V,WR,,406.p.29255,29255,Mia,yahoo_fantasy_api
2021,1,,10,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Kirk Cousins,QB,BN,False,True,False,,26.04,,Kirk Cousins,QB,,406.p.25812,25812,LV,yahoo_fantasy_api
2021,1,,11,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Rashaad Penny,RB,BN,False,True,False,,0.8,,Rashaad Penny,RB,,406.p.30997,30997,Phi,yahoo_fantasy_api
2021,1,,12,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Harrison Butker,K,K,True,False,False,,10.0,,Harrison Butker,K,,406.p.30346,30346,KC,yahoo_fantasy_api
2021,1,,13,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Broncos,DEF,DEF,True,False,False,,8.0,,Broncos,DEF,,406.p.100007,100007,Den,yahoo_fantasy_api
2021,1,,14,api,Joe Mantegna,malle_dips_pouches,2021-W01-03,3,107.28,98.48,Commanders,DEF,BN,False,True,False,,7.0,,Commanders,DEF,,406.p.100028,100028,Was,yahoo_fantasy_api
2021,1,,1,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Tom Brady,QB,QB,True,False,False,,37.16,,Tom Brady,QB,,406.p.5228,5228,TB,yahoo_fantasy_api
2021,1,,2,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Tyreek Hill,WR,WR,True,False,False,,31.6,,Tyreek Hill,WR,,406.p.29399,29399,Mia,yahoo_fantasy_api
2021,1,,3,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Keenan Allen,WR,WR,True,False,False,,14.5,,Keenan Allen,WR,,406.p.26699,26699,Ind,yahoo_fantasy_api
2021,1,,4,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Raheem Mostert,RB,RB,True,False,False,,2.0,,Raheem Mostert,RB,,406.p.28654,28654,LV,yahoo_fantasy_api
2021,1,,5,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Damien Harris,RB,RB,True,False,False,,10.7,,Damien Harris,RB,,406.p.31919,31919,Buf,yahoo_fantasy_api
2021,1,,6,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,T.J. Hockenson,TE,TE,True,False,False,,21.7,,T.J. Hockenson,TE,,406.p.31840,31840,Min,yahoo_fantasy_api
2021,1,,7,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Mike Evans,WR,W/R/T,True,False,False,,3.9,,Mike Evans,WR,,406.p.27535,27535,SF,yahoo_fantasy_api
2021,1,,8,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Phillip Lindsay,RB,BN,False,True,False,,8.5,,Phillip Lindsay,RB,,406.p.31379,31379,Ind,yahoo_fantasy_api
2021,1,,9,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Adam Thielen,WR,BN,False,True,False,,25.7,,Adam Thielen,WR,,406.p.27277,27277,Pit,yahoo_fantasy_api
2021,1,,10,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Jalen Hurts,QB,BN,False,True,False,,34.76,,Jalen Hurts,QB,,406.p.32723,32723,Phi,yahoo_fantasy_api
2021,1,,11,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Jonnu Smith,TE,BN,False,True,False,,7.3,,Jonnu Smith,TE,,406.p.30213,30213,GB,yahoo_fantasy_api
2021,1,,12,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Alexander Mattison,RB,BN,False,True,False,,1.1,,Alexander Mattison,RB,,406.p.31934,31934,Mia,yahoo_fantasy_api
2021,1,,13,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Ryan Fitzpatrick,QB,BN,False,True,False,,0.72,,Ryan Fitzpatrick,QB,,406.p.7426,7426,Was,yahoo_fantasy_api
2021,1,,14,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Justin Tucker,K,K,True,False,False,,11.0,,Justin Tucker,K,,406.p.26534,26534,Bal,yahoo_fantasy_api
2021,1,,15,api,Malle ❤️ 🐸,The Big Gronkowski,2021-W01-01,1,140.56,139.34,Rams,DEF,DEF,True,False,False,,8.0,,Rams,DEF,,406.p.100014,100014,LAR,yahoo_fantasy_api
2021,1,,1,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Josh Allen,QB,QB,True,False,False,,19.2,,Josh Allen,QB,,406.p.30977,30977,Buf,yahoo_fantasy_api
2021,1,,2,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Julio Jones,WR,WR,True,False,False,,4.4,,Julio Jones,WR,,406.p.24793,24793,Phi,yahoo_fantasy_api
2021,1,,3,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Tee Higgins,WR,WR,True,False,False,,13.8,,Tee Higgins,WR,,406.p.32703,32703,Cin,yahoo_fantasy_api
2021,1,,4,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Alvin Kamara,RB,RB,True,False,False,,16.6,,Alvin Kamara,RB,,406.p.30180,30180,NO,yahoo_fantasy_api
2021,1,,5,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Clyde Edwards-Helaire,RB,RB,True,False,False,,8.7,,Clyde Edwards-Helaire,RB,,406.p.32702,32702,KC,yahoo_fantasy_api
2021,1,,6,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Dallas Goedert,TE,TE,True,False,False,,12.2,,Dallas Goedert,TE,,406.p.31019,31019,Phi,yahoo_fantasy_api
2021,1,,7,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Chris Carson,RB,W/R/T,True,False,False,,11.2,,Chris Carson,RB,,406.p.30362,30362,Sea,yahoo_fantasy_api
2021,1,,8,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,DeVonta Smith,WR,BN,False,True,False,,16.1,,DeVonta Smith,WR,,406.p.33398,33398,Phi,yahoo_fantasy_api
2021,1,,9,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Kenyan Drake,RB,BN,False,True,False,,9.5,,Kenyan Drake,RB,,406.p.29307,29307,Bal,yahoo_fantasy_api
2021,1,,10,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Matt Ryan,QB,BN,False,True,False,,7.36,,Matt Ryan,QB,,406.p.8780,8780,Ind,yahoo_fantasy_api
2021,1,,11,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Mike Gesicki,TE,BN,False,True,False,,0.0,,Mike Gesicki,TE,,406.p.31012,31012,Cin,yahoo_fantasy_api
2021,1,,12,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Darnell Mooney,WR,BN,False,True,False,,5.1,,Darnell Mooney,WR,,406.p.32843,32843,NYG,yahoo_fantasy_api
2021,1,,13,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Nelson Agholor,WR,BN,False,True,False,,15.7,,Nelson Agholor,WR,,406.p.28408,28408,Bal,yahoo_fantasy_api
2021,1,,14,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Travis Etienne Jr.,RB,IR,False,False,True,,0.0,,Travis Etienne Jr.,RB,,406.p.33413,33413,NO,yahoo_fantasy_api
2021,1,,15,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Matt Gay,K,K,True,False,False,,12.0,,Matt Gay,K,,406.p.31977,31977,LV,yahoo_fantasy_api
2021,1,,16,api,Patty Primetimes,Post Mahomes,2021-W01-06,6,103.1,109.06,Patriots,DEF,DEF,True,False,False,,5.0,,Patriots,DEF,,406.p.100017,100017,NE,yahoo_fantasy_api
2021,1,,1,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Baker Mayfield,QB,QB,True,False,False,,13.64,,Baker Mayfield,QB,,406.p.30971,30971,TB,yahoo_fantasy_api
2021,1,,2,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Robbie Chosen,WR,WR,True,False,False,,12.2,,Robbie Chosen,WR,,406.p.29785,29785,Was,yahoo_fantasy_api
2021,1,,3,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Stefon Diggs,WR,WR,True,False,False,,11.4,,Stefon Diggs,WR,,406.p.28534,28534,Was,yahoo_fantasy_api
2021,1,,4,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Austin Ekeler,RB,RB,True,False,False,,11.7,,Austin Ekeler,RB,,406.p.30423,30423,Was,yahoo_fantasy_api
2021,1,,5,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Jamaal Williams,RB,RB,True,False,False,,21.0,,Jamaal Williams,RB,,406.p.30247,30247,NO,yahoo_fantasy_api
2021,1,,6,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Travis Kelce,TE,TE,True,False,False,,22.6,,Travis Kelce,TE,,406.p.26686,26686,KC,yahoo_fantasy_api
2021,1,,7,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Courtland Sutton,WR,W/R/T,True,False,False,,1.9,,Courtland Sutton,WR,,406.p.31010,31010,Den,yahoo_fantasy_api
2021,1,,8,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,David Johnson,RB,BN,False,True,False,,10.3,,David Johnson,RB,,406.p.28474,28474,NO,yahoo_fantasy_api
2021,1,,9,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Michael Gallup,WR,BN,False,True,False,,5.6,,Michael Gallup,WR,,406.p.31051,31051,Was,yahoo_fantasy_api
2021,1,,10,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Sony Michel,RB,BN,False,True,False,,0.2,,Sony Michel,RB,,406.p.31001,31001,LAC,yahoo_fantasy_api
2021,1,,11,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Henry Ruggs III,WR,BN,False,True,False,,5.6,,Henry Ruggs III,WR,,406.p.32682,32682,LV,yahoo_fantasy_api
2021,1,,12,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Hollywood Brown,WR,BN,False,True,False,,16.4,,Hollywood Brown,WR,,406.p.31857,31857,Phi,yahoo_fantasy_api
2021,1,,13,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Le'Veon Bell,RB,BN,False,True,False,,0.0,,Le'Veon Bell,RB,,406.p.26671,26671,TB,yahoo_fantasy_api
2021,1,,14,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Rodrigo Blankenship,K,K,True,False,False,,4.0,,Rodrigo Blankenship,K,,406.p.33211,33211,Ind,yahoo_fantasy_api
2021,1,,15,api,Pop Lockett Drop it,Ginger FC 🏆🏆,2021-W01-05,5,103.44,120.32,Vikings,DEF,DEF,True,False,False,,5.0,,Vikings,DEF,,406.p.100016,100016,Min,yahoo_fantasy_api
2021,1,,1,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Kyler Murray,QB,QB,True,False,False,,42.56,,Kyler Murray,QB,,406.p.31833,31833,Min,yahoo_fantasy_api
2021,1,,2,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,CeeDee Lamb,WR,WR,True,False,False,,19.9,,CeeDee Lamb,WR,,406.p.32687,32687,Dal,yahoo_fantasy_api
2021,1,,3,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Brandon Aiyuk,WR,WR,True,False,False,,0.0,,Brandon Aiyuk,WR,,406.p.32695,32695,SF,yahoo_fantasy_api
2021,1,,4,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Jonathan Taylor,RB,RB,True,False,False,,14.6,,Jonathan Taylor,RB,,406.p.32711,32711,Ind,yahoo_fantasy_api
2021,1,,5,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Saquon Barkley,RB,RB,True,False,False,,3.2,,Saquon Barkley,RB,,406.p.30972,30972,Phi,yahoo_fantasy_api
2021,1,,6,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Kyle Pitts Sr.,TE,TE,True,False,False,,5.1,,Kyle Pitts Sr.,TE,,406.p.33392,33392,Atl,yahoo_fantasy_api
2021,1,,7,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Brandin Cooks,WR,W/R/T,True,False,False,,15.7,,Brandin Cooks,WR,,406.p.27548,27548,SF,yahoo_fantasy_api
2021,1,,8,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Kenny Golladay,WR,BN,False,True,False,,8.4,,Kenny Golladay,WR,,406.p.30209,30209,NYG,yahoo_fantasy_api
2021,1,,9,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Tony Pollard,RB,BN,False,True,False,,6.3,,Tony Pollard,RB,,406.p.31960,31960,Ten,yahoo_fantasy_api
2021,1,,10,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,J.D. McKissic,RB,BN,False,True,False,,0.8,,J.D. McKissic,RB,,406.p.29650,29650,Was,yahoo_fantasy_api
2021,1,,11,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Curtis Samuel,WR,BN,False,True,False,,0.0,,Curtis Samuel,WR,,406.p.30153,30153,Buf,yahoo_fantasy_api
2021,1,,12,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Devontae Booker,RB,BN,False,True,False,,1.8,,Devontae Booker,RB,,406.p.29370,29370,NYG,yahoo_fantasy_api
2021,1,,13,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Latavius Murray,RB,BN,False,True,False,,8.8,,Latavius Murray,RB,,406.p.26804,26804,Buf,yahoo_fantasy_api
2021,1,,14,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Gus Edwards,RB,IR,False,False,True,,0.0,,Gus Edwards,RB,,406.p.31424,31424,LAC,yahoo_fantasy_api
2021,1,,15,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Matt Prater,K,K,True,False,False,,8.0,,Matt Prater,K,,406.p.8565,8565,Buf,yahoo_fantasy_api
2021,1,,16,api,Post Mahomes,Patty Primetimes,2021-W01-06,6,109.06,103.1,Ravens,DEF,BN,False,True,False,,4.0,,Ravens,DEF,,406.p.100033,100033,Bal,yahoo_fantasy_api
2021,1,,1,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Matthew Stafford,QB,QB,True,False,False,,30.34,,Matthew Stafford,QB,,406.p.9265,9265,LAR,yahoo_fantasy_api
2021,1,,2,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Cooper Kupp,WR,WR,True,False,False,,20.3,,Cooper Kupp,WR,,406.p.30182,30182,Sea,yahoo_fantasy_api
2021,1,,3,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Tyler Lockett,WR,WR,True,False,False,,24.0,,Tyler Lockett,WR,,406.p.28457,28457,LV,yahoo_fantasy_api
2021,1,,4,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Antonio Gibson,RB,RB,True,False,False,,10.3,,Antonio Gibson,RB,,406.p.32736,32736,NE,yahoo_fantasy_api
2021,1,,5,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Najee Harris,RB,RB,True,False,False,,5.4,,Najee Harris,RB,,406.p.33412,33412,NYG,yahoo_fantasy_api
2021,1,,6,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Darren Waller,TE,TE,True,False,False,,21.5,,Darren Waller,TE,,406.p.28592,28592,Car,yahoo_fantasy_api
2021,1,,7,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Chase Claypool,WR,W/R/T,True,False,False,,8.5,,Chase Claypool,WR,,406.p.32719,32719,Buf,yahoo_fantasy_api
2021,1,,8,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,AJ Dillon,RB,BN,False,True,False,,3.1,,AJ Dillon,RB,,406.p.32732,32732,Car,yahoo_fantasy_api
2021,1,,9,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Michael Pittman Jr.,WR,BN,False,True,False,,4.4,,Michael Pittman Jr.,WR,,406.p.32704,32704,Pit,yahoo_fantasy_api
2021,1,,10,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Nyheim Miller-Hines,RB,BN,False,True,False,,11.2,,Nyheim Miller-Hines,RB,,406.p.31074,31074,LAC,yahoo_fantasy_api
2021,1,,11,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Gerald Everett,TE,BN,False,True,False,,9.0,,Gerald Everett,TE,,406.p.30157,30157,Chi,yahoo_fantasy_api
2021,1,,12,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Joe Burrow,QB,BN,False,True,False,,22.64,,Joe Burrow,QB,,406.p.32671,32671,Cin,yahoo_fantasy_api
2021,1,,13,api,The Big Gronkowski,Malle ❤️ 🐸,2021-W01-01,1,139.34,140.56,Cole Beasley,WR,BN,False,True,False,,10.0,,Cole Beasley,WR,,406.p.26060,26060,NYG,yahoo_fantasy_api
