year,week,matchup_id,matchup_number,yahoo_team_id_used,left_team,right_team,left_score,right_score,player_records,roster_tables,url
2020,1,2020-W01-M01,1,4,Joe Mantegna,malle_dips_pouches,124.72,115.36,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=4
2020,1,2020-W01-M02,2,6,Pop Lockett Drop it,Ginger FC,149.56,137.88,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=6
2020,1,2020-W01-M03,3,7,Post Mahomes,Patty Primetimes,100.4,105.7,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=7
2020,1,2020-W01-M04,4,1,The Big Gronkowski,Malle ❤️ 🐸,85.4,147.86,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=1
2020,1,2020-W01-M05,5,5,ThreatLevelMidnight,Big Sack Jack,135.8,115.44,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=5
2020,1,2020-W01-M06,6,3,Uncle Rico,Voldemort,91.28,91.14,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=1&mid1=3
2020,2,2020-W02-M01,1,2,Malle ❤️ 🐸,Patty Primetimes,151.48,110.96,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=2
2020,2,2020-W02-M02,2,6,Pop Lockett Drop it,Big Sack Jack,89.9,131.38,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=6
2020,2,2020-W02-M03,3,7,Post Mahomes,Ginger FC,126.44,145.92,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=7
2020,2,2020-W02-M04,4,1,The Big Gronkowski,Voldemort,96.88,144.0,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=1
2020,2,2020-W02-M05,5,5,ThreatLevelMidnight,malle_dips_pouches,97.02,151.46,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=5
2020,2,2020-W02-M06,6,4,Uncle Rico,Joe Mantegna,112.2,94.7,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=2&mid1=4
2020,3,2020-W03-M01,1,8,Ginger FC,Patty Primetimes,122.0,147.48,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=8
2020,3,2020-W03-M02,2,2,Malle ❤️ 🐸,Voldemort,133.28,123.38,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=2
2020,3,2020-W03-M03,3,6,Pop Lockett Drop it,malle_dips_pouches,122.12,109.24,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=6
2020,3,2020-W03-M04,4,7,Post Mahomes,Big Sack Jack,113.4,121.8,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=7
2020,3,2020-W03-M05,5,1,The Big Gronkowski,Joe Mantegna,160.22,112.36,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=1
2020,3,2020-W03-M06,6,5,Uncle Rico,ThreatLevelMidnight,130.04,119.62,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=3&mid1=5
2020,4,2020-W04-M01,1,8,Ginger FC,Big Sack Jack,108.4,97.8,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=8
2020,4,2020-W04-M02,2,2,Malle ❤️ 🐸,Joe Mantegna,126.66,140.78,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=2
2020,4,2020-W04-M03,3,7,Post Mahomes,malle_dips_pouches,102.72,115.84,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=7
2020,4,2020-W04-M04,4,1,The Big Gronkowski,ThreatLevelMidnight,150.1,119.1,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=1
2020,4,2020-W04-M05,5,6,Uncle Rico,Pop Lockett Drop it,105.22,120.48,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=6
2020,4,2020-W04-M06,6,3,Voldemort,Patty Primetimes,105.78,80.72,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=4&mid1=3
2020,5,2020-W05-M01,1,9,Big Sack Jack,Patty Primetimes,155.5,77.3,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=9
2020,5,2020-W05-M02,2,8,Ginger FC,malle_dips_pouches,125.78,104.98,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=8
2020,5,2020-W05-M03,3,2,Malle ❤️ 🐸,ThreatLevelMidnight,146.62,109.62,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=2
2020,5,2020-W05-M04,4,1,The Big Gronkowski,Pop Lockett Drop it,113.62,121.74,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=1
2020,5,2020-W05-M05,5,7,Uncle Rico,Post Mahomes,65.12,102.1,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=7
2020,5,2020-W05-M06,6,3,Voldemort,Joe Mantegna,83.94,113.56,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=5&mid1=3
2020,6,2020-W06-M01,1,9,Big Sack Jack,malle_dips_pouches,79.82,108.42,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=9
2020,6,2020-W06-M02,2,4,Joe Mantegna,Patty Primetimes,121.3,87.94,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=4
2020,6,2020-W06-M03,3,2,Malle ❤️ 🐸,Pop Lockett Drop it,112.44,119.3,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=2
2020,6,2020-W06-M04,4,1,The Big Gronkowski,Post Mahomes,89.42,107.82,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=1
2020,6,2020-W06-M05,5,8,Uncle Rico,Ginger FC,103.08,71.94,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=8
2020,6,2020-W06-M06,6,3,Voldemort,ThreatLevelMidnight,137.16,85.34,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=6&mid1=3
2020,7,2020-W07-M01,1,4,Joe Mantegna,ThreatLevelMidnight,116.72,137.46,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=4
2020,7,2020-W07-M02,2,2,Malle ❤️ 🐸,Post Mahomes,135.56,127.1,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=2
2020,7,2020-W07-M03,3,1,The Big Gronkowski,Ginger FC,103.5,101.02,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=1
2020,7,2020-W07-M04,4,9,Uncle Rico,Big Sack Jack,110.18,63.9,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=9
2020,7,2020-W07-M05,5,3,Voldemort,Pop Lockett Drop it,121.88,97.62,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=3
2020,7,2020-W07-M06,6,10,malle_dips_pouches,Patty Primetimes,106.74,149.3,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=7&mid1=10
2020,8,2020-W08-M01,1,4,Joe Mantegna,Pop Lockett Drop it,64.36,102.84,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=4
2020,8,2020-W08-M02,2,2,Malle ❤️ 🐸,Ginger FC,96.56,162.94,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=2
2020,8,2020-W08-M03,3,1,The Big Gronkowski,Big Sack Jack,133.3,113.74,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=1
2020,8,2020-W08-M04,4,5,ThreatLevelMidnight,Patty Primetimes,107.22,88.16,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=5
2020,8,2020-W08-M05,5,,Uncle Rico,malle_dips_pouches,79.02,86.36,,,
2020,8,2020-W08-M06,6,3,Voldemort,Post Mahomes,89.52,74.84,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=8&mid1=3
2020,9,2020-W09-M01,1,4,Joe Mantegna,Post Mahomes,118.34,96.92,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=9&mid1=4
2020,9,2020-W09-M02,2,2,Malle ❤️ 🐸,Big Sack Jack,81.76,113.68,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=9&mid1=2
2020,9,2020-W09-M03,3,1,The Big Gronkowski,malle_dips_pouches,116.08,71.7,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=9&mid1=1
2020,9,2020-W09-M04,4,5,ThreatLevelMidnight,Pop Lockett Drop it,125.96,155.3,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=9&mid1=5
2020,9,2020-W09-M05,5,,Uncle Rico,Patty Primetimes,73.4,51.94,,,
2020,9,2020-W09-M06,6,3,Voldemort,Ginger FC,136.74,119.2,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=9&mid1=3
2020,10,2020-W10-M01,1,4,Joe Mantegna,Ginger FC,90.62,76.12,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=4
2020,10,2020-W10-M02,2,2,Malle ❤️ 🐸,malle_dips_pouches,145.2,98.52,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=2
2020,10,2020-W10-M03,3,6,Pop Lockett Drop it,Patty Primetimes,121.5,118.36,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=6
2020,10,2020-W10-M04,4,5,ThreatLevelMidnight,Post Mahomes,76.82,138.2,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=5
2020,10,2020-W10-M05,5,1,Uncle Rico,The Big Gronkowski,118.66,88.24,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=1
2020,10,2020-W10-M06,6,3,Voldemort,Big Sack Jack,102.68,64.62,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=10&mid1=3
2020,11,2020-W11-M01,1,4,Joe Mantegna,Big Sack Jack,81.36,126.32,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=4
2020,11,2020-W11-M02,2,6,Pop Lockett Drop it,Post Mahomes,89.94,121.16,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=6
2020,11,2020-W11-M03,3,1,The Big Gronkowski,Patty Primetimes,115.6,75.52,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=1
2020,11,2020-W11-M04,4,5,ThreatLevelMidnight,Ginger FC,102.48,105.38,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=5
2020,11,2020-W11-M05,5,2,Uncle Rico,Malle ❤️ 🐸,130.84,134.34,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=2
2020,11,2020-W11-M06,6,3,Voldemort,malle_dips_pouches,137.44,94.62,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=11&mid1=3
2020,12,2020-W12-M01,1,4,Joe Mantegna,malle_dips_pouches,121.34,96.48,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=4
2020,12,2020-W12-M02,2,6,Pop Lockett Drop it,Ginger FC,118.94,112.7,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=6
2020,12,2020-W12-M03,3,7,Post Mahomes,Patty Primetimes,87.02,81.08,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=7
2020,12,2020-W12-M04,4,1,The Big Gronkowski,Malle ❤️ 🐸,85.82,82.04,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=1
2020,12,2020-W12-M05,5,5,ThreatLevelMidnight,Big Sack Jack,102.6,106.58,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=5
2020,12,2020-W12-M06,6,3,Uncle Rico,Voldemort,171.52,176.74,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=3
2020,13,2020-W13-M01,1,2,Malle ❤️ 🐸,Patty Primetimes,120.0,89.9,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=2
2020,13,2020-W13-M02,2,6,Pop Lockett Drop it,Big Sack Jack,115.6,80.12,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=6
2020,13,2020-W13-M03,3,7,Post Mahomes,Ginger FC,139.62,68.52,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=7
2020,13,2020-W13-M04,4,1,The Big Gronkowski,Voldemort,118.32,109.06,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=1
