year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2020,6,1,0,left,The Big Gronkowski,Post Mahomes,2020-W06-M01,Jared Goff,QB,QB,True,False,False,22.11,19.92,,Jared Goff,QB,"["""", ""Jared Goff"", ""22.11"", ""19.92"", ""QB"", ""QB"", ""QB"", ""32.92"", ""27.34"", ""Kyler Murray "", """"]",1,1,89.42,107.82
2020,6,1,0,right,Post Mahomes,The Big Gronkowski,2020-W06-M01,Kyler Murray,QB,QB,True,False,False,27.34,32.92,,Kyler Murray ,QB,"["""", ""Jared Goff"", ""22.11"", ""19.92"", ""QB"", ""QB"", ""QB"", ""32.92"", ""27.34"", ""Kyler Murray "", """"]",1,1,107.82,89.42
2020,6,1,1,left,The Big Gronkowski,Post Mahomes,2020-W06-M01,Allen Robinson,WR,WR,True,False,False,14.7,7.8,,Allen Robinson,WR,"["""", ""Allen Robinson"", ""14.70"", ""7.80"", ""WR"", ""WR"", ""WR"", ""11.80"", ""12.40"", ""DJ Moore"", """"]",1,1,89.42,107.82
2020,6,1,1,right,Post Mahomes,The Big Gronkowski,2020-W06-M01,DJ Moore,WR,WR,True,False,False,12.4,11.8,,DJ Moore,WR,"["""", ""Allen Robinson"", ""14.70"", ""7.80"", ""WR"", ""WR"", ""WR"", ""11.80"", ""12.40"", ""DJ Moore"", """"]",1,1,107.82,89.42
2020,6,1,2,left,The Big Gronkowski,Post Mahomes,2020-W06-M01,Cooper Kupp,WR,WR,True,False,False,12.87,2.6,,Cooper Kupp,WR,"["""", ""Cooper Kupp"", ""12.87"", ""2.60"", ""WR"", ""WR"", ""WR"", ""12.50"", ""13.93"", ""Kenny Golladay"", """"]",1,1,89.42,107.82
2020,6,1,2,right,Post Mahomes,The Big Gronkowski,2020-W06-M01,Kenny Golladay,WR,WR,True,False,False,13.93,12.5,,Kenny Golladay,WR,"["""", ""Cooper Kupp"", ""12.87"", ""2.60"", ""WR"", ""WR"", ""WR"", ""12.50"", ""13.93"", ""Kenny Golladay"", """"]",1,1,107.82,89.42
2020,6,1,3,left,The Big Gronkowski,Post Mahomes,2020-W06-M01,James Conner,RB,RB,True,False,False,15.13,16.7,,James Conner,RB,"["""", ""James Conner"", ""15.13"", ""16.70"", ""RB"", ""RB"", ""RB"", ""11.70"", ""15.16"", ""David Montgomery"", """"]",1,1,89.42,107.82
2020,6,1,3,right,Post Mahomes,The Big Gronkowski,2020-W06-M01,David Montgomery,RB,RB,True,False,False,15.16,11.7,,David Montgomery,RB,"["""", ""James Conner"", ""15.13"", ""16.70"", ""RB"", ""RB"", ""RB"", ""11.70"", ""15.16"", ""David Montgomery"", """"]",1,1,107.82,89.42
2020,6,1,4,left,The Big Gronkowski,Post Mahomes,2020-W06-M01,Ronald Jones,RB,RB,True,False,False,15.07,25.1,,Ronald Jones,RB,"["""", ""Ronald Jones"", ""15.07"", ""25.10"", ""RB"", ""RB"", ""RB"", ""6.20"", ""10.69"", ""Devonta Freeman"", """"]",1,1,89.42,107.82
2020,6,1,4,right,Post Mahomes,The Big Gronkowski,2020-W06-M01,Devonta Freeman,RB,RB,True,False,False,10.69,6.2,,Devonta Freeman,RB,"["""", ""Ronald Jones"", ""15.07"", ""25.10"", ""RB"", ""RB"", ""RB"", ""6.20"", ""10.69"", ""Devonta Freeman"", """"]",1,1,107.82,89.42
