year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,matchup_number,team_score,opponent_score,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,player_key,player_id,nfl_team,source
2018,1,,12,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,DeVante Parker,WR,BN,False,True,False,,0.0,,DeVante Parker,WR,,380.p.28402,28402,NE,yahoo_fantasy_api
2018,1,,13,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Vance McDonald,TE,BN,False,True,False,,0.0,,Vance McDonald,TE,,380.p.26678,26678,Pit,yahoo_fantasy_api
2018,1,,15,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Steelers,DEF,DEF,True,False,False,,11.0,,Steelers,DEF,,380.p.100023,100023,Pit,yahoo_fantasy_api
2018,1,,14,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Greg Zuerlein,K,K,True,False,False,,17.0,,Greg Zuerlein,K,,380.p.25881,25881,NYJ,yahoo_fantasy_api
2018,1,,1,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Russell Wilson,QB,QB,True,False,False,,28.42,,Russell Wilson,QB,,380.p.25785,25785,NYG,yahoo_fantasy_api
2018,1,,4,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Jay Ajayi,RB,RB,True,False,False,,20.2,,Jay Ajayi,RB,,380.p.28537,28537,Phi,yahoo_fantasy_api
2018,1,,5,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Jamaal Williams,RB,RB,True,False,False,,4.7,,Jamaal Williams,RB,,380.p.30247,30247,NO,yahoo_fantasy_api
2018,1,,6,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Rob Gronkowski,TE,TE,True,False,False,,16.3,,Rob Gronkowski,TE,,380.p.24017,24017,TB,yahoo_fantasy_api
2018,1,,7,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,Chris Thompson,RB,W/R/T,True,False,False,,18.8,,Chris Thompson,RB,,380.p.26777,26777,SF,yahoo_fantasy_api
2018,1,,2,api,Ginger FC 🏆🏆,Dillon Panthers,2018-W01-04,4,127.62,122.46,DeAndre Hopkins,WR,WR,True,False,False,,7.1,,DeAndre Hopkins,WR,,380.p.26650,26650,Bal,yahoo_fantasy_api
