year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2021,10,1,0,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Lamar Jackson,QB,QB,True,False,False,29.61,18.42,,Lamar Jackson,QB,"["""", ""Lamar Jackson"", ""29.61"", ""18.42"", ""QB"", ""QB"", ""QB"", ""13.82"", ""24.84"", ""Matthew Stafford"", """"]",1,1,98.42,103.92
2021,10,1,0,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Matthew Stafford,QB,QB,True,False,False,24.84,13.82,,Matthew Stafford,QB,"["""", ""Lamar Jackson"", ""29.61"", ""18.42"", ""QB"", ""QB"", ""QB"", ""13.82"", ""24.84"", ""Matthew Stafford"", """"]",1,1,103.92,98.42
2021,10,1,1,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Bryan Edwards,WR,WR,True,False,False,8.78,16.3,,Bryan Edwards,WR,"["""", ""Bryan Edwards"", ""8.78"", ""16.30"", ""WR"", ""WR"", ""WR"", ""17.70"", ""18.80"", ""Cooper Kupp"", """"]",1,1,98.42,103.92
2021,10,1,1,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Cooper Kupp,WR,WR,True,False,False,18.8,17.7,,Cooper Kupp,WR,"["""", ""Bryan Edwards"", ""8.78"", ""16.30"", ""WR"", ""WR"", ""WR"", ""17.70"", ""18.80"", ""Cooper Kupp"", """"]",1,1,103.92,98.42
2021,10,1,2,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Van Jefferson,WR,WR,True,False,False,10.45,6.9,,Van Jefferson,WR,"["""", ""Van Jefferson"", ""10.45"", ""6.90"", ""WR"", ""WR"", ""WR"", ""3.30"", ""12.69"", ""Tyler Lockett"", """"]",1,1,98.42,103.92
2021,10,1,2,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Tyler Lockett,WR,WR,True,False,False,12.69,3.3,,Tyler Lockett,WR,"["""", ""Van Jefferson"", ""10.45"", ""6.90"", ""WR"", ""WR"", ""WR"", ""3.30"", ""12.69"", ""Tyler Lockett"", """"]",1,1,103.92,98.42
2021,10,1,3,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Christian McCaffrey,RB,RB,True,False,False,20.04,21.1,,Christian McCaffrey,RB,"["""", ""Christian McCaffrey"", ""20.04"", ""21.10"", ""RB"", ""RB"", ""RB"", ""15.30"", ""19.53"", ""Najee Harris"", """"]",1,1,98.42,103.92
2021,10,1,3,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Najee Harris,RB,RB,True,False,False,19.53,15.3,,Najee Harris,RB,"["""", ""Christian McCaffrey"", ""20.04"", ""21.10"", ""RB"", ""RB"", ""RB"", ""15.30"", ""19.53"", ""Najee Harris"", """"]",1,1,103.92,98.42
2021,10,1,4,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Brandon Bolden,RB,RB,True,False,False,9.44,8.5,,Brandon Bolden,RB,"["""", ""Brandon Bolden"", ""9.44"", ""8.50"", ""RB"", ""RB"", ""RB"", ""20.80"", ""10.52"", ""Antonio Gibson"", """"]",1,1,98.42,103.92
2021,10,1,4,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Antonio Gibson,RB,RB,True,False,False,10.52,20.8,,Antonio Gibson,RB,"["""", ""Brandon Bolden"", ""9.44"", ""8.50"", ""RB"", ""RB"", ""RB"", ""20.80"", ""10.52"", ""Antonio Gibson"", """"]",1,1,103.92,98.42
2021,10,1,5,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Mark Andrews,TE,TE,True,False,False,12.16,15.3,,Mark Andrews,TE,"["""", ""Mark Andrews"", ""12.16"", ""15.30"", ""TE"", ""TE"", ""TE"", ""4.40"", ""13.86"", ""Darren Waller "", """"]",1,1,98.42,103.92
2021,10,1,5,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Darren Waller,TE,TE,True,False,False,13.86,4.4,,Darren Waller ,TE,"["""", ""Mark Andrews"", ""12.16"", ""15.30"", ""TE"", ""TE"", ""TE"", ""4.40"", ""13.86"", ""Darren Waller "", """"]",1,1,103.92,98.42
2021,10,1,6,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Tim Patrick,,W/R/T,True,False,False,7.96,2.9,,Tim Patrick,W/R/T,"["""", ""Tim Patrick"", ""7.96"", ""2.90"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""9.60"", ""13.34"", ""Michael Pittman Jr."", """"]",1,1,98.42,103.92
2021,10,1,6,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Michael Pittman Jr.,,W/R/T,True,False,False,13.34,9.6,,Michael Pittman Jr.,W/R/T,"["""", ""Tim Patrick"", ""7.96"", ""2.90"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""9.60"", ""13.34"", ""Michael Pittman Jr."", """"]",1,1,103.92,98.42
2021,10,1,7,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Michael Badgley,K,K,True,False,False,9.64,11.0,,Michael Badgley,K,"["""", ""Michael Badgley"", ""9.64"", ""11.00"", ""K"", ""K"", ""K"", ""7.00"", ""8.47"", ""Brandon McManus"", """"]",1,1,98.42,103.92
2021,10,1,7,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Brandon McManus,K,K,True,False,False,8.47,7.0,,Brandon McManus,K,"["""", ""Michael Badgley"", ""9.64"", ""11.00"", ""K"", ""K"", ""K"", ""7.00"", ""8.47"", ""Brandon McManus"", """"]",1,1,103.92,98.42
2021,10,1,8,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Raiders - DEF,DEF,DEF,True,False,False,4.51,-2.0,,Raiders - DEF,DEF,"["""", ""Raiders - DEF"", ""4.51"", ""-2.00"", ""DEF"", ""DEF"", ""DEF"", ""12.00"", ""4.36"", ""Panthers - DEF"", """"]",1,1,98.42,103.92
2021,10,1,8,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Panthers - DEF,DEF,DEF,True,False,False,4.36,12.0,,Panthers - DEF,DEF,"["""", ""Raiders - DEF"", ""4.51"", ""-2.00"", ""DEF"", ""DEF"", ""DEF"", ""12.00"", ""4.36"", ""Panthers - DEF"", """"]",1,1,103.92,98.42
2021,10,2,0,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Antonio Brown,,BN,False,True,False,0.0,0.0,,Antonio Brown,BN,"["""", ""Antonio Brown"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Chase Claypool"", """"]",1,1,98.42,103.92
2021,10,2,0,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Chase Claypool,,BN,False,True,False,0.0,0.0,,Chase Claypool,BN,"["""", ""Antonio Brown"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""0.00"", ""Chase Claypool"", """"]",1,1,103.92,98.42
2021,10,2,1,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Ja'Marr Chase,,BN,False,True,False,0.0,,,Ja'Marr Chase,BN,"["""", ""Ja'Marr Chase"", ""0.00"", ""–"", ""BN"", ""BN"", ""BN"", ""25.80"", ""7.38"", ""AJ Dillon"", """"]",1,1,98.42,103.92
2021,10,2,1,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,AJ Dillon,,BN,False,True,False,7.38,25.8,,AJ Dillon,BN,"["""", ""Ja'Marr Chase"", ""0.00"", ""–"", ""BN"", ""BN"", ""BN"", ""25.80"", ""7.38"", ""AJ Dillon"", """"]",1,1,103.92,98.42
2021,10,2,2,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Allen Robinson,,BN,False,True,False,0.0,0.0,,Allen Robinson,BN,"["""", ""Allen Robinson"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""3.90"", ""9.54"", ""Nyheim Miller-Hines"", """"]",1,1,98.42,103.92
2021,10,2,2,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Nyheim Miller-Hines,,BN,False,True,False,9.54,3.9,,Nyheim Miller-Hines,BN,"["""", ""Allen Robinson"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""3.90"", ""9.54"", ""Nyheim Miller-Hines"", """"]",1,1,103.92,98.42
2021,10,2,3,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Randall Cobb,,BN,False,True,False,4.61,3.6,,Randall Cobb,BN,"["""", ""Randall Cobb"", ""4.61"", ""3.60"", ""BN"", ""BN"", ""BN"", ""14.60"", ""6.86"", ""Tyler Conklin"", """"]",1,1,98.42,103.92
2021,10,2,3,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Tyler Conklin,,BN,False,True,False,6.86,14.6,,Tyler Conklin,BN,"["""", ""Randall Cobb"", ""4.61"", ""3.60"", ""BN"", ""BN"", ""BN"", ""14.60"", ""6.86"", ""Tyler Conklin"", """"]",1,1,103.92,98.42
2021,10,2,4,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Latavius Murray,,BN,False,True,False,0.0,0.0,,Latavius Murray,BN,"["""", ""Latavius Murray"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""2.50"", ""10.32"", ""Cole Beasley"", """"]",1,1,98.42,103.92
2021,10,2,4,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Cole Beasley,,BN,False,True,False,10.32,2.5,,Cole Beasley,BN,"["""", ""Latavius Murray"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""2.50"", ""10.32"", ""Cole Beasley"", """"]",1,1,103.92,98.42
2021,10,2,5,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Jordan Howard,,BN,False,True,False,6.49,8.3,,Jordan Howard,BN,"["""", ""Jordan Howard"", ""6.49"", ""8.30"", ""BN"", ""BN"", ""BN"", ""–"", ""0.00"", ""Joe Burrow"", """"]",1,1,98.42,103.92
2021,10,2,5,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Joe Burrow,,BN,False,True,False,0.0,,,Joe Burrow,BN,"["""", ""Jordan Howard"", ""6.49"", ""8.30"", ""BN"", ""BN"", ""BN"", ""–"", ""0.00"", ""Joe Burrow"", """"]",1,1,103.92,98.42
2021,10,2,6,left,The Big Gronkowski,Uncle Rico,2021-W10-M01,Derrick Henry,,IR,False,False,True,0.0,0.0,,Derrick Henry ,IR,"["""", ""Derrick Henry "", ""0.00"", ""0.00"", ""IR"", ""IR"", ""IR"", ""9.00"", ""7.81"", ""Robbie Gould"", """"]",1,1,98.42,103.92
2021,10,2,6,right,Uncle Rico,The Big Gronkowski,2021-W10-M01,Robbie Gould,,IR,False,False,True,7.81,9.0,,Robbie Gould,IR,"["""", ""Derrick Henry "", ""0.00"", ""0.00"", ""IR"", ""IR"", ""IR"", ""9.00"", ""7.81"", ""Robbie Gould"", """"]",1,1,103.92,98.42
2021,10,1,0,left,malle_dips_pouches,Malle ❤️ 🐸,2021-W10-M02,Tom Brady,QB,QB,True,False,False,27.32,19.0,,Tom Brady,QB,"["""", ""Tom Brady"", ""27.32"", ""19.00"", ""QB"", ""QB"", ""QB"", ""20.62"", ""23.97"", ""Ryan Tannehill"", """"]",2,2,95.6,91.32
2021,10,1,0,right,Malle ❤️ 🐸,malle_dips_pouches,2021-W10-M02,Ryan Tannehill,QB,QB,True,False,False,23.97,20.62,,Ryan Tannehill,QB,"["""", ""Tom Brady"", ""27.32"", ""19.00"", ""QB"", ""QB"", ""QB"", ""20.62"", ""23.97"", ""Ryan Tannehill"", """"]",2,2,91.32,95.6
2021,10,1,1,left,malle_dips_pouches,Malle ❤️ 🐸,2021-W10-M02,Tyreek Hill,WR,WR,True,False,False,16.81,24.0,,Tyreek Hill,WR,"["""", ""Tyreek Hill"", ""16.81"", ""24.00"", ""WR"", ""WR"", ""WR"", ""2.80"", ""15.75"", ""A.J. Brown"", """"]",2,2,95.6,91.32
2021,10,1,1,right,Malle ❤️ 🐸,malle_dips_pouches,2021-W10-M02,A.J. Brown,WR,WR,True,False,False,15.75,2.8,,A.J. Brown,WR,"["""", ""Tyreek Hill"", ""16.81"", ""24.00"", ""WR"", ""WR"", ""WR"", ""2.80"", ""15.75"", ""A.J. Brown"", """"]",2,2,91.32,95.6
2021,10,1,2,left,malle_dips_pouches,Malle ❤️ 🐸,2021-W10-M02,Keenan Allen,WR,WR,True,False,False,14.79,13.8,,Keenan Allen,WR,"["""", ""Keenan Allen"", ""14.79"", ""13.80"", ""WR"", ""WR"", ""WR"", ""5.30"", ""13.09"", ""Mike Williams"", """"]",2,2,95.6,91.32
2021,10,1,2,right,Malle ❤️ 🐸,malle_dips_pouches,2021-W10-M02,Mike Williams,WR,WR,True,False,False,13.09,5.3,,Mike Williams,WR,"["""", ""Keenan Allen"", ""14.79"", ""13.80"", ""WR"", ""WR"", ""WR"", ""5.30"", ""13.09"", ""Mike Williams"", """"]",2,2,91.32,95.6
2021,10,1,3,left,malle_dips_pouches,Malle ❤️ 🐸,2021-W10-M02,Mike Davis,RB,RB,True,False,False,8.66,1.8,,Mike Davis ,RB,"["""", ""Mike Davis "", ""8.66"", ""1.80"", ""RB"", ""RB"", ""RB"", ""10.60"", ""17.91"", ""Aaron Jones Sr."", """"]",2,2,95.6,91.32
2021,10,1,3,right,Malle ❤️ 🐸,malle_dips_pouches,2021-W10-M02,Aaron Jones Sr.,RB,RB,True,False,False,17.91,10.6,,Aaron Jones Sr.,RB,"["""", ""Mike Davis "", ""8.66"", ""1.80"", ""RB"", ""RB"", ""RB"", ""10.60"", ""17.91"", ""Aaron Jones Sr."", """"]",2,2,91.32,95.6
