year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2021,2,1,0,left,The Big Gronkowski,Voldemort,2021-W02-M01,Matthew Stafford,QB,QB,True,False,False,24.73,22.22,,Matthew Stafford,QB,"["""", ""Matthew Stafford"", ""24.73"", ""22.22"", ""QB"", ""QB"", ""QB"", ""8.48"", ""28.49"", ""Dak Prescott"", """"]",1,1,137.42,92.88
2021,2,1,0,right,Voldemort,The Big Gronkowski,2021-W02-M01,Dak Prescott,QB,QB,True,False,False,28.49,8.48,,Dak Prescott,QB,"["""", ""Matthew Stafford"", ""24.73"", ""22.22"", ""QB"", ""QB"", ""QB"", ""8.48"", ""28.49"", ""Dak Prescott"", """"]",1,1,92.88,137.42
2021,2,1,1,left,The Big Gronkowski,Voldemort,2021-W02-M01,Cooper Kupp,WR,WR,True,False,False,13.42,32.3,,Cooper Kupp,WR,"["""", ""Cooper Kupp"", ""13.42"", ""32.30"", ""WR"", ""WR"", ""WR"", ""15.80"", ""14.72"", ""Calvin Ridley"", """"]",1,1,137.42,92.88
2021,2,1,1,right,Voldemort,The Big Gronkowski,2021-W02-M01,Calvin Ridley,WR,WR,True,False,False,14.72,15.8,,Calvin Ridley,WR,"["""", ""Cooper Kupp"", ""13.42"", ""32.30"", ""WR"", ""WR"", ""WR"", ""15.80"", ""14.72"", ""Calvin Ridley"", """"]",1,1,92.88,137.42
2021,2,1,2,left,The Big Gronkowski,Voldemort,2021-W02-M01,Tyler Lockett,WR,WR,True,False,False,14.53,27.8,,Tyler Lockett,WR,"["""", ""Tyler Lockett"", ""14.53"", ""27.80"", ""WR"", ""WR"", ""WR"", ""13.10"", ""12.22"", ""Deebo Samuel Sr."", """"]",1,1,137.42,92.88
2021,2,1,2,right,Voldemort,The Big Gronkowski,2021-W02-M01,Deebo Samuel Sr.,WR,WR,True,False,False,12.22,13.1,,Deebo Samuel Sr.,WR,"["""", ""Tyler Lockett"", ""14.53"", ""27.80"", ""WR"", ""WR"", ""WR"", ""13.10"", ""12.22"", ""Deebo Samuel Sr."", """"]",1,1,92.88,137.42
2021,2,1,3,left,The Big Gronkowski,Voldemort,2021-W02-M01,Antonio Gibson,RB,RB,True,False,False,15.06,8.3,,Antonio Gibson,RB,"["""", ""Antonio Gibson"", ""15.06"", ""8.30"", ""RB"", ""RB"", ""RB"", ""16.30"", ""17.59"", ""Nick Chubb"", """"]",1,1,137.42,92.88
2021,2,1,3,right,Voldemort,The Big Gronkowski,2021-W02-M01,Nick Chubb,RB,RB,True,False,False,17.59,16.3,,Nick Chubb,RB,"["""", ""Antonio Gibson"", ""15.06"", ""8.30"", ""RB"", ""RB"", ""RB"", ""16.30"", ""17.59"", ""Nick Chubb"", """"]",1,1,92.88,137.42
2021,2,1,4,left,The Big Gronkowski,Voldemort,2021-W02-M01,Najee Harris,RB,RB,True,False,False,15.81,16.6,,Najee Harris,RB,"["""", ""Najee Harris"", ""15.81"", ""16.60"", ""RB"", ""RB"", ""RB"", ""9.40"", ""13.42"", ""David Montgomery"", """"]",1,1,137.42,92.88
2021,2,1,4,right,Voldemort,The Big Gronkowski,2021-W02-M01,David Montgomery,RB,RB,True,False,False,13.42,9.4,,David Montgomery,RB,"["""", ""Najee Harris"", ""15.81"", ""16.60"", ""RB"", ""RB"", ""RB"", ""9.40"", ""13.42"", ""David Montgomery"", """"]",1,1,92.88,137.42
2021,2,1,5,left,The Big Gronkowski,Voldemort,2021-W02-M01,Darren Waller,TE,TE,True,False,False,13.27,9.0,,Darren Waller ,TE,"["""", ""Darren Waller "", ""13.27"", ""9.00"", ""TE"", ""TE"", ""TE"", ""1.30"", ""9.82"", ""Tyler Higbee"", """"]",1,1,137.42,92.88
2021,2,1,5,right,Voldemort,The Big Gronkowski,2021-W02-M01,Tyler Higbee,TE,TE,True,False,False,9.82,1.3,,Tyler Higbee,TE,"["""", ""Darren Waller "", ""13.27"", ""9.00"", ""TE"", ""TE"", ""TE"", ""1.30"", ""9.82"", ""Tyler Higbee"", """"]",1,1,92.88,137.42
2021,2,1,6,left,The Big Gronkowski,Voldemort,2021-W02-M01,Chase Claypool,,W/R/T,True,False,False,11.88,8.2,,Chase Claypool,W/R/T,"["""", ""Chase Claypool"", ""11.88"", ""8.20"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""15.50"", ""14.39"", ""Justin Jefferson "", """"]",1,1,137.42,92.88
2021,2,1,6,right,Voldemort,The Big Gronkowski,2021-W02-M01,Justin Jefferson,,W/R/T,True,False,False,14.39,15.5,,Justin Jefferson ,W/R/T,"["""", ""Chase Claypool"", ""11.88"", ""8.20"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""15.50"", ""14.39"", ""Justin Jefferson "", """"]",1,1,92.88,137.42
2021,2,1,7,left,The Big Gronkowski,Voldemort,2021-W02-M01,Robbie Gould,K,K,True,False,False,8.71,6.0,,Robbie Gould,K,"["""", ""Robbie Gould"", ""8.71"", ""6.00"", ""K"", ""K"", ""K"", ""5.00"", ""8.06"", ""Younghoe Koo"", """"]",1,1,137.42,92.88
2021,2,1,7,right,Voldemort,The Big Gronkowski,2021-W02-M01,Younghoe Koo,K,K,True,False,False,8.06,5.0,,Younghoe Koo,K,"["""", ""Robbie Gould"", ""8.71"", ""6.00"", ""K"", ""K"", ""K"", ""5.00"", ""8.06"", ""Younghoe Koo"", """"]",1,1,92.88,137.42
2021,2,1,8,left,The Big Gronkowski,Voldemort,2021-W02-M01,Chiefs - DEF,DEF,DEF,True,False,False,6.21,7.0,,Chiefs - DEF,DEF,"["""", ""Chiefs - DEF"", ""6.21"", ""7.00"", ""DEF"", ""DEF"", ""DEF"", ""8.00"", ""6.94"", ""49ers - DEF"", """"]",1,1,137.42,92.88
2021,2,1,8,right,Voldemort,The Big Gronkowski,2021-W02-M01,49ers - DEF,DEF,DEF,True,False,False,6.94,8.0,,49ers - DEF,DEF,"["""", ""Chiefs - DEF"", ""6.21"", ""7.00"", ""DEF"", ""DEF"", ""DEF"", ""8.00"", ""6.94"", ""49ers - DEF"", """"]",1,1,92.88,137.42
2021,2,2,0,left,The Big Gronkowski,Voldemort,2021-W02-M01,AJ Dillon,,BN,False,True,False,8.14,3.1,,AJ Dillon,BN,"["""", ""AJ Dillon"", ""8.14"", ""3.10"", ""BN"", ""BN"", ""BN"", ""9.50"", ""13.21"", ""Robert Woods"", """"]",1,1,137.42,92.88
2021,2,2,0,right,Voldemort,The Big Gronkowski,2021-W02-M01,Robert Woods,,BN,False,True,False,13.21,9.5,,Robert Woods,BN,"["""", ""AJ Dillon"", ""8.14"", ""3.10"", ""BN"", ""BN"", ""BN"", ""9.50"", ""13.21"", ""Robert Woods"", """"]",1,1,92.88,137.42
2021,2,2,1,left,The Big Gronkowski,Voldemort,2021-W02-M01,Michael Pittman Jr.,,BN,False,True,False,10.36,16.3,,Michael Pittman Jr.,BN,"["""", ""Michael Pittman Jr."", ""10.36"", ""16.30"", ""BN"", ""BN"", ""BN"", ""10.00"", ""12.05"", ""Chase Edmonds"", """"]",1,1,137.42,92.88
2021,2,2,1,right,Voldemort,The Big Gronkowski,2021-W02-M01,Chase Edmonds,,BN,False,True,False,12.05,10.0,,Chase Edmonds,BN,"["""", ""Michael Pittman Jr."", ""10.36"", ""16.30"", ""BN"", ""BN"", ""BN"", ""10.00"", ""12.05"", ""Chase Edmonds"", """"]",1,1,92.88,137.42
2021,2,2,2,left,The Big Gronkowski,Voldemort,2021-W02-M01,Nyheim Miller-Hines,,BN,False,True,False,9.97,2.7,,Nyheim Miller-Hines,BN,"["""", ""Nyheim Miller-Hines"", ""9.97"", ""2.70"", ""BN"", ""BN"", ""BN"", ""5.20"", ""7.54"", ""Hunter Henry"", """"]",1,1,137.42,92.88
2021,2,2,2,right,Voldemort,The Big Gronkowski,2021-W02-M01,Hunter Henry,,BN,False,True,False,7.54,5.2,,Hunter Henry,BN,"["""", ""Nyheim Miller-Hines"", ""9.97"", ""2.70"", ""BN"", ""BN"", ""BN"", ""5.20"", ""7.54"", ""Hunter Henry"", """"]",1,1,92.88,137.42
2021,2,2,3,left,The Big Gronkowski,Voldemort,2021-W02-M01,Gerald Everett,,BN,False,True,False,8.3,0.8,,Gerald Everett,BN,"["""", ""Gerald Everett"", ""8.30"", ""0.80"", ""BN"", ""BN"", ""BN"", ""10.30"", ""10.20"", ""Ty'Son Williams"", """"]",1,1,137.42,92.88
2021,2,2,3,right,Voldemort,The Big Gronkowski,2021-W02-M01,Ty'Son Williams,,BN,False,True,False,10.2,10.3,,Ty'Son Williams,BN,"["""", ""Gerald Everett"", ""8.30"", ""0.80"", ""BN"", ""BN"", ""BN"", ""10.30"", ""10.20"", ""Ty'Son Williams"", """"]",1,1,92.88,137.42
2021,2,2,4,left,The Big Gronkowski,Voldemort,2021-W02-M01,Joe Burrow,,BN,False,True,False,24.51,17.28,,Joe Burrow,BN,"["""", ""Joe Burrow"", ""24.51"", ""17.28"", ""BN"", ""BN"", ""BN"", ""0.70"", ""6.42"", ""Tony Jones"", """"]",1,1,137.42,92.88
2021,2,2,4,right,Voldemort,The Big Gronkowski,2021-W02-M01,Tony Jones,,BN,False,True,False,6.42,0.7,,Tony Jones,BN,"["""", ""Joe Burrow"", ""24.51"", ""17.28"", ""BN"", ""BN"", ""BN"", ""0.70"", ""6.42"", ""Tony Jones"", """"]",1,1,92.88,137.42
2021,2,2,5,left,The Big Gronkowski,Voldemort,2021-W02-M01,Cole Beasley,,BN,False,True,False,10.74,5.6,,Cole Beasley,BN,"["""", ""Cole Beasley"", ""10.74"", ""5.60"", ""BN"", ""BN"", ""BN"", ""8.00"", ""9.97"", ""Christian Kirk"", """"]",1,1,137.42,92.88
2021,2,2,5,right,Voldemort,The Big Gronkowski,2021-W02-M01,Christian Kirk,,BN,False,True,False,9.97,8.0,,Christian Kirk,BN,"["""", ""Cole Beasley"", ""10.74"", ""5.60"", ""BN"", ""BN"", ""BN"", ""8.00"", ""9.97"", ""Christian Kirk"", """"]",1,1,92.88,137.42
2021,2,2,6,left,The Big Gronkowski,Voldemort,2021-W02-M01,(Empty),,IR,False,False,True,0.0,,,(Empty),IR,"["""", ""(Empty)"", ""0.00"", ""–"", ""IR"", ""IR"", ""IR"", ""0.00"", ""0.00"", ""Michael Thomas"", """"]",1,1,137.42,92.88
2021,2,2,6,right,Voldemort,The Big Gronkowski,2021-W02-M01,Michael Thomas,,IR,False,False,True,0.0,0.0,,Michael Thomas,IR,"["""", ""(Empty)"", ""0.00"", ""–"", ""IR"", ""IR"", ""IR"", ""0.00"", ""0.00"", ""Michael Thomas"", """"]",1,1,92.88,137.42
2021,2,1,0,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Tom Brady,QB,QB,True,False,False,28.74,39.64,,Tom Brady,QB,"["""", ""Tom Brady"", ""28.74"", ""39.64"", ""QB"", ""QB"", ""QB"", ""21.66"", ""28.87"", ""Josh Allen "", """"]",2,2,127.84,91.36
2021,2,1,0,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Josh Allen,QB,QB,True,False,False,28.87,21.66,,Josh Allen ,QB,"["""", ""Tom Brady"", ""28.74"", ""39.64"", ""QB"", ""QB"", ""QB"", ""21.66"", ""28.87"", ""Josh Allen "", """"]",2,2,91.36,127.84
2021,2,1,1,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Tyreek Hill,WR,WR,True,False,False,17.49,4.4,,Tyreek Hill,WR,"["""", ""Tyreek Hill"", ""17.49"", ""4.40"", ""WR"", ""WR"", ""WR"", ""13.00"", ""12.28"", ""Tee Higgins"", """"]",2,2,127.84,91.36
2021,2,1,1,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Tee Higgins,WR,WR,True,False,False,12.28,13.0,,Tee Higgins,WR,"["""", ""Tyreek Hill"", ""17.49"", ""4.40"", ""WR"", ""WR"", ""WR"", ""13.00"", ""12.28"", ""Tee Higgins"", """"]",2,2,91.36,127.84
2021,2,1,2,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Keenan Allen,WR,WR,True,False,False,14.93,12.8,,Keenan Allen,WR,"["""", ""Keenan Allen"", ""14.93"", ""12.80"", ""WR"", ""WR"", ""WR"", ""2.60"", ""11.40"", ""DeVonta Smith"", """"]",2,2,127.84,91.36
2021,2,1,2,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,DeVonta Smith,WR,WR,True,False,False,11.4,2.6,,DeVonta Smith,WR,"["""", ""Keenan Allen"", ""14.93"", ""12.80"", ""WR"", ""WR"", ""WR"", ""2.60"", ""11.40"", ""DeVonta Smith"", """"]",2,2,91.36,127.84
2021,2,1,3,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Damien Harris,RB,RB,True,False,False,13.45,12.9,,Damien Harris ,RB,"["""", ""Damien Harris "", ""13.45"", ""12.90"", ""RB"", ""RB"", ""RB"", ""5.00"", ""19.98"", ""Alvin Kamara"", """"]",2,2,127.84,91.36
2021,2,1,3,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Alvin Kamara,RB,RB,True,False,False,19.98,5.0,,Alvin Kamara,RB,"["""", ""Damien Harris "", ""13.45"", ""12.90"", ""RB"", ""RB"", ""RB"", ""5.00"", ""19.98"", ""Alvin Kamara"", """"]",2,2,91.36,127.84
2021,2,1,4,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Mark Ingram II,RB,RB,True,False,False,7.95,4.5,,Mark Ingram II,RB,"["""", ""Mark Ingram II"", ""7.95"", ""4.50"", ""RB"", ""RB"", ""RB"", ""2.60"", ""14.00"", ""Clyde Edwards-Helaire"", """"]",2,2,127.84,91.36
2021,2,1,4,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Clyde Edwards-Helaire,RB,RB,True,False,False,14.0,2.6,,Clyde Edwards-Helaire,RB,"["""", ""Mark Ingram II"", ""7.95"", ""4.50"", ""RB"", ""RB"", ""RB"", ""2.60"", ""14.00"", ""Clyde Edwards-Helaire"", """"]",2,2,91.36,127.84
2021,2,1,5,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,T.J. Hockenson,TE,TE,True,False,False,11.35,16.6,,T.J. Hockenson,TE,"["""", ""T.J. Hockenson"", ""11.35"", ""16.60"", ""TE"", ""TE"", ""TE"", ""3.40"", ""9.31"", ""Dallas Goedert"", """"]",2,2,127.84,91.36
2021,2,1,5,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Dallas Goedert,TE,TE,True,False,False,9.31,3.4,,Dallas Goedert,TE,"["""", ""T.J. Hockenson"", ""11.35"", ""16.60"", ""TE"", ""TE"", ""TE"", ""3.40"", ""9.31"", ""Dallas Goedert"", """"]",2,2,91.36,127.84
2021,2,1,6,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Mike Evans,,W/R/T,True,False,False,14.19,22.0,,Mike Evans,W/R/T,"["""", ""Mike Evans"", ""14.19"", ""22.00"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""15.10"", ""15.25"", ""Chris Carson"", """"]",2,2,127.84,91.36
2021,2,1,6,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Chris Carson,,W/R/T,True,False,False,15.25,15.1,,Chris Carson,W/R/T,"["""", ""Mike Evans"", ""14.19"", ""22.00"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""15.10"", ""15.25"", ""Chris Carson"", """"]",2,2,91.36,127.84
2021,2,1,7,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Justin Tucker,K,K,True,False,False,9.97,7.0,,Justin Tucker,K,"["""", ""Justin Tucker"", ""9.97"", ""7.00"", ""K"", ""K"", ""K"", ""9.00"", ""9.17"", ""Matt Gay"", """"]",2,2,127.84,91.36
2021,2,1,7,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Matt Gay,K,K,True,False,False,9.17,9.0,,Matt Gay,K,"["""", ""Justin Tucker"", ""9.97"", ""7.00"", ""K"", ""K"", ""K"", ""9.00"", ""9.17"", ""Matt Gay"", """"]",2,2,91.36,127.84
2021,2,1,8,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Rams - DEF,DEF,DEF,True,False,False,7.04,8.0,,Rams - DEF,DEF,"["""", ""Rams - DEF"", ""7.04"", ""8.00"", ""DEF"", ""DEF"", ""DEF"", ""19.00"", ""9.14"", ""Patriots - DEF"", """"]",2,2,127.84,91.36
2021,2,1,8,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Patriots - DEF,DEF,DEF,True,False,False,9.14,19.0,,Patriots - DEF,DEF,"["""", ""Rams - DEF"", ""7.04"", ""8.00"", ""DEF"", ""DEF"", ""DEF"", ""19.00"", ""9.14"", ""Patriots - DEF"", """"]",2,2,91.36,127.84
2021,2,2,0,left,Patty Primetimes,Malle ❤️ 🐸,2021-W02-M02,Phillip Lindsay,,BN,False,True,False,3.48,8.9,,Phillip Lindsay,BN,"["""", ""Phillip Lindsay"", ""3.48"", ""8.90"", ""BN"", ""BN"", ""BN"", ""15.80"", ""12.59"", ""Julio Jones"", """"]",2,2,127.84,91.36
2021,2,2,0,right,Malle ❤️ 🐸,Patty Primetimes,2021-W02-M02,Julio Jones,,BN,False,True,False,12.59,15.8,,Julio Jones,BN,"["""", ""Phillip Lindsay"", ""3.48"", ""8.90"", ""BN"", ""BN"", ""BN"", ""15.80"", ""12.59"", ""Julio Jones"", """"]",2,2,91.36,127.84
