year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2017,7,1,0,left,Little Red Fournette,The Big Gronkowski,2017-W07-M01,Drew Brees,QB,QB,True,False,False,24.19,23.14,,Drew Brees,QB,"["""", ""Drew Brees"", ""24.19"", ""23.14"", ""QB"", ""QB"", ""QB"", ""20.66"", ""19.00"", ""Ben Roethlisberger"", """"]",1,1,108.54,98.46
2017,7,1,0,right,The Big Gronkowski,Little Red Fournette,2017-W07-M01,Ben Roethlisberger,QB,QB,True,False,False,19.0,20.66,,Ben Roethlisberger,QB,"["""", ""Drew Brees"", ""24.19"", ""23.14"", ""QB"", ""QB"", ""QB"", ""20.66"", ""19.00"", ""Ben Roethlisberger"", """"]",1,1,98.46,108.54
2017,7,1,1,left,Little Red Fournette,The Big Gronkowski,2017-W07-M01,Demaryius Thomas,WR,WR,True,False,False,10.57,0.9,,Demaryius Thomas,WR,"["""", ""Demaryius Thomas"", ""10.57"", ""0.90"", ""WR"", ""WR"", ""WR"", ""1.20"", ""7.24"", ""Davante Adams"", """"]",1,1,108.54,98.46
2017,7,1,1,right,The Big Gronkowski,Little Red Fournette,2017-W07-M01,Davante Adams,WR,WR,True,False,False,7.24,1.2,,Davante Adams,WR,"["""", ""Demaryius Thomas"", ""10.57"", ""0.90"", ""WR"", ""WR"", ""WR"", ""1.20"", ""7.24"", ""Davante Adams"", """"]",1,1,98.46,108.54
2017,7,1,2,left,Little Red Fournette,The Big Gronkowski,2017-W07-M01,Mike Evans,WR,WR,True,False,False,11.33,14.8,,Mike Evans,WR,"["""", ""Mike Evans"", ""11.33"", ""14.80"", ""WR"", ""WR"", ""WR"", ""4.10"", ""13.41"", ""A.J. Green"", """"]",1,1,108.54,98.46
2017,7,1,2,right,The Big Gronkowski,Little Red Fournette,2017-W07-M01,A.J. Green,WR,WR,True,False,False,13.41,4.1,,A.J. Green,WR,"["""", ""Mike Evans"", ""11.33"", ""14.80"", ""WR"", ""WR"", ""WR"", ""4.10"", ""13.41"", ""A.J. Green"", """"]",1,1,98.46,108.54
2017,7,1,3,left,Little Red Fournette,The Big Gronkowski,2017-W07-M01,DeMarco Murray,RB,RB,True,False,False,8.17,7.6,,DeMarco Murray,RB,"["""", ""DeMarco Murray"", ""8.17"", ""7.60"", ""RB"", ""RB"", ""RB"", ""0.90"", ""9.04"", ""Marshawn Lynch"", """"]",1,1,108.54,98.46
2017,7,1,3,right,The Big Gronkowski,Little Red Fournette,2017-W07-M01,Marshawn Lynch,RB,RB,True,False,False,9.04,0.9,,Marshawn Lynch,RB,"["""", ""DeMarco Murray"", ""8.17"", ""7.60"", ""RB"", ""RB"", ""RB"", ""0.90"", ""9.04"", ""Marshawn Lynch"", """"]",1,1,98.46,108.54
2017,7,1,4,left,Little Red Fournette,The Big Gronkowski,2017-W07-M01,Aaron Jones Sr.,RB,RB,True,False,False,8.83,19.8,,Aaron Jones Sr.,RB,"["""", ""Aaron Jones Sr."", ""8.83"", ""19.80"", ""RB"", ""RB"", ""RB"", ""39.90"", ""17.18"", ""Ezekiel Elliott"", """"]",1,1,108.54,98.46
2017,7,1,4,right,The Big Gronkowski,Little Red Fournette,2017-W07-M01,Ezekiel Elliott,RB,RB,True,False,False,17.18,39.9,,Ezekiel Elliott,RB,"["""", ""Aaron Jones Sr."", ""8.83"", ""19.80"", ""RB"", ""RB"", ""RB"", ""39.90"", ""17.18"", ""Ezekiel Elliott"", """"]",1,1,98.46,108.54
