year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2019,13,1,0,left,The Big Gronkowski,Voldemort,2019-W13-M01,Jimmy Garoppolo,QB,QB,True,False,False,21.18,11.1,,Jimmy Garoppolo,QB,"["""", ""Jimmy Garoppolo"", ""21.18"", ""11.10"", ""QB"", ""QB"", ""QB"", ""21.50"", ""29.78"", ""Patrick Mahomes"", """"]",1,1,59.4,69.7
2019,13,1,0,right,Voldemort,The Big Gronkowski,2019-W13-M01,Patrick Mahomes,QB,QB,True,False,False,29.78,21.5,,Patrick Mahomes,QB,"["""", ""Jimmy Garoppolo"", ""21.18"", ""11.10"", ""QB"", ""QB"", ""QB"", ""21.50"", ""29.78"", ""Patrick Mahomes"", """"]",1,1,69.7,59.4
2019,13,1,1,left,The Big Gronkowski,Voldemort,2019-W13-M01,DJ Chark,WR,WR,True,False,False,11.21,4.7,,DJ Chark,WR,"["""", ""DJ Chark"", ""11.21"", ""4.70"", ""WR"", ""WR"", ""WR"", ""0.80"", ""7.68"", ""Terry McLaurin"", """"]",1,1,59.4,69.7
2019,13,1,1,right,Voldemort,The Big Gronkowski,2019-W13-M01,Terry McLaurin,WR,WR,True,False,False,7.68,0.8,,Terry McLaurin,WR,"["""", ""DJ Chark"", ""11.21"", ""4.70"", ""WR"", ""WR"", ""WR"", ""0.80"", ""7.68"", ""Terry McLaurin"", """"]",1,1,69.7,59.4
2019,13,1,2,left,The Big Gronkowski,Voldemort,2019-W13-M01,Jarvis Landry,WR,WR,True,False,False,8.19,7.6,,Jarvis Landry,WR,"["""", ""Jarvis Landry"", ""8.19"", ""7.60"", ""WR"", ""WR"", ""WR"", ""12.80"", ""10.94"", ""Keenan Allen"", """"]",1,1,59.4,69.7
2019,13,1,2,right,Voldemort,The Big Gronkowski,2019-W13-M01,Keenan Allen,WR,WR,True,False,False,10.94,12.8,,Keenan Allen,WR,"["""", ""Jarvis Landry"", ""8.19"", ""7.60"", ""WR"", ""WR"", ""WR"", ""12.80"", ""10.94"", ""Keenan Allen"", """"]",1,1,69.7,59.4
2019,13,1,3,left,The Big Gronkowski,Voldemort,2019-W13-M01,Mark Ingram II,RB,RB,True,False,False,10.69,6.2,,Mark Ingram II,RB,"["""", ""Mark Ingram II"", ""10.69"", ""6.20"", ""RB"", ""RB"", ""RB"", ""10.20"", ""23.19"", ""Christian McCaffrey"", """"]",1,1,59.4,69.7
2019,13,1,3,right,Voldemort,The Big Gronkowski,2019-W13-M01,Christian McCaffrey,RB,RB,True,False,False,23.19,10.2,,Christian McCaffrey,RB,"["""", ""Mark Ingram II"", ""10.69"", ""6.20"", ""RB"", ""RB"", ""RB"", ""10.20"", ""23.19"", ""Christian McCaffrey"", """"]",1,1,69.7,59.4
2019,13,1,4,left,The Big Gronkowski,Voldemort,2019-W13-M01,Alvin Kamara,RB,RB,True,False,False,15.96,8.4,,Alvin Kamara,RB,"["""", ""Alvin Kamara"", ""15.96"", ""8.40"", ""RB"", ""RB"", ""RB"", ""16.90"", ""10.77"", ""Chris Carson"", """"]",1,1,59.4,69.7
2019,13,1,4,right,Voldemort,The Big Gronkowski,2019-W13-M01,Chris Carson,RB,RB,True,False,False,10.77,16.9,,Chris Carson,RB,"["""", ""Alvin Kamara"", ""15.96"", ""8.40"", ""RB"", ""RB"", ""RB"", ""16.90"", ""10.77"", ""Chris Carson"", """"]",1,1,69.7,59.4
2019,13,1,5,left,The Big Gronkowski,Voldemort,2019-W13-M01,Dallas Goedert,TE,TE,True,False,False,5.6,6.6,,Dallas Goedert,TE,"["""", ""Dallas Goedert"", ""5.60"", ""6.60"", ""TE"", ""TE"", ""TE"", ""1.00"", ""8.00"", ""Hunter Henry"", """"]",1,1,59.4,69.7
2019,13,1,5,right,Voldemort,The Big Gronkowski,2019-W13-M01,Hunter Henry,TE,TE,True,False,False,8.0,1.0,,Hunter Henry,TE,"["""", ""Dallas Goedert"", ""5.60"", ""6.60"", ""TE"", ""TE"", ""TE"", ""1.00"", ""8.00"", ""Hunter Henry"", """"]",1,1,69.7,59.4
2019,13,1,6,left,The Big Gronkowski,Voldemort,2019-W13-M01,Jamison Crowder,,W/R/T,True,False,False,8.24,0.8,,Jamison Crowder,W/R/T,"["""", ""Jamison Crowder"", ""8.24"", ""0.80"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""1.50"", ""8.86"", ""Tevin Coleman"", """"]",1,1,59.4,69.7
2019,13,1,6,right,Voldemort,The Big Gronkowski,2019-W13-M01,Tevin Coleman,,W/R/T,True,False,False,8.86,1.5,,Tevin Coleman,W/R/T,"["""", ""Jamison Crowder"", ""8.24"", ""0.80"", ""W/R/T"", ""W/R/T"", ""W/R/T"", ""1.50"", ""8.86"", ""Tevin Coleman"", """"]",1,1,69.7,59.4
2019,13,1,7,left,The Big Gronkowski,Voldemort,2019-W13-M01,Greg Zuerlein,K,K,True,False,False,9.19,10.0,,Greg Zuerlein,K,"["""", ""Greg Zuerlein"", ""9.19"", ""10.00"", ""K"", ""K"", ""K"", ""1.00"", ""8.59"", ""Zane Gonzalez"", """"]",1,1,59.4,69.7
2019,13,1,7,right,Voldemort,The Big Gronkowski,2019-W13-M01,Zane Gonzalez,K,K,True,False,False,8.59,1.0,,Zane Gonzalez,K,"["""", ""Greg Zuerlein"", ""9.19"", ""10.00"", ""K"", ""K"", ""K"", ""1.00"", ""8.59"", ""Zane Gonzalez"", """"]",1,1,69.7,59.4
2019,13,1,8,left,The Big Gronkowski,Voldemort,2019-W13-M01,Browns - DEF,DEF,DEF,True,False,False,7.28,4.0,,Browns - DEF,DEF,"["""", ""Browns - DEF"", ""7.28"", ""4.00"", ""DEF"", ""DEF"", ""DEF"", ""4.00"", ""6.06"", ""49ers - DEF"", """"]",1,1,59.4,69.7
2019,13,1,8,right,Voldemort,The Big Gronkowski,2019-W13-M01,49ers - DEF,DEF,DEF,True,False,False,6.06,4.0,,49ers - DEF,DEF,"["""", ""Browns - DEF"", ""7.28"", ""4.00"", ""DEF"", ""DEF"", ""DEF"", ""4.00"", ""6.06"", ""49ers - DEF"", """"]",1,1,69.7,59.4
2019,13,2,0,left,The Big Gronkowski,Voldemort,2019-W13-M01,JuJu Smith-Schuster,,BN,False,True,False,0.0,0.0,,JuJu Smith-Schuster,BN,"["""", ""JuJu Smith-Schuster"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""11.04"", ""20.08"", ""Baker Mayfield"", """"]",1,1,59.4,69.7
2019,13,2,0,right,Voldemort,The Big Gronkowski,2019-W13-M01,Baker Mayfield,,BN,False,True,False,20.08,11.04,,Baker Mayfield,BN,"["""", ""JuJu Smith-Schuster"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""11.04"", ""20.08"", ""Baker Mayfield"", """"]",1,1,69.7,59.4
2019,13,2,1,left,The Big Gronkowski,Voldemort,2019-W13-M01,Philip Rivers,,BN,False,True,False,20.97,21.6,,Philip Rivers,BN,"["""", ""Philip Rivers"", ""20.97"", ""21.60"", ""BN"", ""BN"", ""BN"", ""6.30"", ""9.09"", ""Michael Gallup"", """"]",1,1,59.4,69.7
2019,13,2,1,right,Voldemort,The Big Gronkowski,2019-W13-M01,Michael Gallup,,BN,False,True,False,9.09,6.3,,Michael Gallup,BN,"["""", ""Philip Rivers"", ""20.97"", ""21.60"", ""BN"", ""BN"", ""BN"", ""6.30"", ""9.09"", ""Michael Gallup"", """"]",1,1,69.7,59.4
2019,13,2,2,left,The Big Gronkowski,Voldemort,2019-W13-M01,Golden Tate,,BN,False,True,False,0.0,0.0,,Golden Tate,BN,"["""", ""Golden Tate"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""2.40"", ""5.19"", ""Royce Freeman"", """"]",1,1,59.4,69.7
2019,13,2,2,right,Voldemort,The Big Gronkowski,2019-W13-M01,Royce Freeman,,BN,False,True,False,5.19,2.4,,Royce Freeman,BN,"["""", ""Golden Tate"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""2.40"", ""5.19"", ""Royce Freeman"", """"]",1,1,69.7,59.4
2019,13,2,3,left,The Big Gronkowski,Voldemort,2019-W13-M01,James White,,BN,False,True,False,7.73,29.7,,James White,BN,"["""", ""James White"", ""7.73"", ""29.70"", ""BN"", ""BN"", ""BN"", ""0.80"", ""7.93"", ""Will Fuller V"", """"]",1,1,59.4,69.7
2019,13,2,3,right,Voldemort,The Big Gronkowski,2019-W13-M01,Will Fuller V,,BN,False,True,False,7.93,0.8,,Will Fuller V,BN,"["""", ""James White"", ""7.73"", ""29.70"", ""BN"", ""BN"", ""BN"", ""0.80"", ""7.93"", ""Will Fuller V"", """"]",1,1,69.7,59.4
2019,13,2,4,left,The Big Gronkowski,Voldemort,2019-W13-M01,Antonio Brown,,BN,False,True,False,0.0,0.0,,Antonio Brown,BN,"["""", ""Antonio Brown"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""5.57"", ""Chase Edmonds"", """"]",1,1,59.4,69.7
2019,13,2,4,right,Voldemort,The Big Gronkowski,2019-W13-M01,Chase Edmonds,,BN,False,True,False,5.57,0.0,,Chase Edmonds,BN,"["""", ""Antonio Brown"", ""0.00"", ""0.00"", ""BN"", ""BN"", ""BN"", ""0.00"", ""5.57"", ""Chase Edmonds"", """"]",1,1,69.7,59.4
