year,week,matchup_id,matchup_number,yahoo_team_id_used,left_team,right_team,left_score,right_score,player_records,roster_tables,url
2020,12,2020-W12-M04,4,5,Week 12 Recap (Lost),ThreatLevelMidnight,102.6,106.58,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=5
2020,12,2020-W12-M05,5,6,Pop Lockett Drop it,Ginger FC,118.94,112.7,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=6
2020,12,2020-W12-M06,6,7,Patty Primetimes,Post Mahomes,87.02,81.08,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=12&mid1=7
2020,13,2020-W13-M01,1,1,The Big Gronkowski,Voldemort,118.32,109.06,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=1
2020,13,2020-W13-M02,2,2,Patty Primetimes,Malle ❤️ 🐸,120.0,89.9,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=2
2020,13,2020-W13-M03,3,4,Joe Mantegna,Uncle Rico,107.28,87.98,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=4
2020,13,2020-W13-M04,4,5,malle_dips_pouches,ThreatLevelMidnight,124.96,140.3,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=5
2020,13,2020-W13-M05,5,6,Week 13 Recap (Won),Pop Lockett Drop it,115.6,80.12,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=6
2020,13,2020-W13-M06,6,7,Post Mahomes,Ginger FC,139.62,68.52,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=13&mid1=7
2020,14,2020-W14-M01,1,1,The Big Gronkowski,Uncle Rico,152.22,99.56,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=1
2020,14,2020-W14-M02,2,2,Joe Mantegna,Malle ❤️ 🐸,132.28,103.84,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=2
2020,14,2020-W14-M03,3,3,Voldemort,stat corrections,0.0,0.0,50,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=3
2020,14,2020-W14-M04,4,5,malle_dips_pouches,ThreatLevelMidnight,137.08,62.7,32,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=5
2020,14,2020-W14-M05,5,6,Pop Lockett Drop it,stat corrections,113.0,86.33,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=6
2020,14,2020-W14-M06,6,7,Post Mahomes,stat corrections,119.96,111.04,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=7
2020,14,2020-W14-M07,7,8,Patty Primetimes,Ginger FC,81.14,89.32,30,2,https://football.fantasysports.yahoo.com/2020/f1/510142/matchup?week=14&mid1=8
