year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,matchup_number,team_score,opponent_score,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,player_key,player_id,nfl_team,source
2019,1,,14,api,Big Sack Jack,Joe Mantegna,2019-W01-03,3,79.54,105.82,Ka'imi Fairbairn,K,K,True,False,False,,4.0,,Ka'imi Fairbairn,K,,390.p.29792,29792,Hou,yahoo_fantasy_api
2019,1,,15,api,Big Sack Jack,Joe Mantegna,2019-W01-03,3,79.54,105.82,Rams,DEF,DEF,True,False,False,,9.0,,Rams,DEF,,390.p.100014,100014,LAR,yahoo_fantasy_api
2019,1,,1,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Baker Mayfield,QB,QB,True,False,False,,14.4,,Baker Mayfield,QB,,390.p.30971,30971,TB,yahoo_fantasy_api
2019,1,,2,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Michael Thomas,WR,WR,True,False,False,,12.3,,Michael Thomas,WR,,390.p.29281,29281,NO,yahoo_fantasy_api
2019,1,,3,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Mike Williams,WR,WR,True,False,False,,2.9,,Mike Williams,WR,,390.p.30120,30120,Pit,yahoo_fantasy_api
2019,1,,4,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Todd Gurley,RB,RB,True,False,False,,10.1,,Todd Gurley,RB,,390.p.28398,28398,Atl,yahoo_fantasy_api
2019,1,,5,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Phillip Lindsay,RB,RB,True,False,False,,6.6,,Phillip Lindsay,RB,,390.p.31379,31379,Ind,yahoo_fantasy_api
2019,1,,6,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Jared Cook,TE,TE,True,False,False,,3.7,,Jared Cook,TE,,390.p.9353,9353,LAC,yahoo_fantasy_api
2019,1,,7,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Sammy Watkins,WR,W/R/T,True,False,False,,37.8,,Sammy Watkins,WR,,390.p.27532,27532,Bal,yahoo_fantasy_api
2019,1,,8,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Kenyan Drake,RB,BN,False,True,False,,2.7,,Kenyan Drake,RB,,390.p.29307,29307,Bal,yahoo_fantasy_api
2019,1,,9,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,John Brown,WR,BN,False,True,False,,18.3,,John Brown,WR,,390.p.27619,27619,Buf,yahoo_fantasy_api
2019,1,,10,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Ben Roethlisberger,QB,BN,False,True,False,,10.74,,Ben Roethlisberger,QB,,390.p.6770,6770,Pit,yahoo_fantasy_api
2019,1,,11,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Kyle Rudolph,TE,BN,False,True,False,,0.0,,Kyle Rudolph,TE,,390.p.24830,24830,TB,yahoo_fantasy_api
2019,1,,12,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Jalen Richard,RB,BN,False,True,False,,0.3,,Jalen Richard,RB,,390.p.30000,30000,LV,yahoo_fantasy_api
2019,1,,13,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Nyheim Miller-Hines,RB,BN,False,True,False,,1.7,,Nyheim Miller-Hines,RB,,390.p.31074,31074,LAC,yahoo_fantasy_api
2019,1,,14,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Justin Tucker,K,K,True,False,False,,11.0,,Justin Tucker,K,,390.p.26534,26534,Bal,yahoo_fantasy_api
2019,1,,15,api,Ginger FC 🏆🏆,Patty Primetimes,2019-W01-04,4,98.8,117.1,Browns,DEF,DEF,True,False,False,,0.0,,Browns,DEF,,390.p.100005,100005,Cle,yahoo_fantasy_api
2019,1,,1,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Carson Wentz,QB,QB,True,False,False,,31.02,,Carson Wentz,QB,,390.p.29236,29236,Min,yahoo_fantasy_api
2019,1,,2,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,DeAndre Hopkins,WR,WR,True,False,False,,23.1,,DeAndre Hopkins,WR,,390.p.26650,26650,Bal,yahoo_fantasy_api
2019,1,,3,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Odell Beckham Jr.,WR,WR,True,False,False,,7.1,,Odell Beckham Jr.,WR,,390.p.27540,27540,NYG,yahoo_fantasy_api
2019,1,,4,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,David Montgomery,RB,RB,True,False,False,,4.5,,David Montgomery,RB,,390.p.31905,31905,Hou,yahoo_fantasy_api
2019,1,,5,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Miles Sanders,RB,RB,True,False,False,,2.7,,Miles Sanders,RB,,390.p.31885,31885,Dal,yahoo_fantasy_api
2019,1,,6,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Austin Hooper,TE,TE,True,False,False,,7.7,,Austin Hooper,TE,,390.p.29315,29315,Atl,yahoo_fantasy_api
2019,1,,7,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Stefon Diggs,WR,W/R/T,True,False,False,,3.7,,Stefon Diggs,WR,,390.p.28534,28534,Was,yahoo_fantasy_api
2019,1,,8,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Duke Johnson,RB,BN,False,True,False,,9.0,,Duke Johnson,RB,,390.p.28465,28465,Buf,yahoo_fantasy_api
2019,1,,9,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Jameis Winston,QB,BN,False,True,False,,12.06,,Jameis Winston,QB,,390.p.28389,28389,NYG,yahoo_fantasy_api
2019,1,,10,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Marquez Valdes-Scantling,WR,BN,False,True,False,,5.2,,Marquez Valdes-Scantling,WR,,390.p.31144,31144,LAC,yahoo_fantasy_api
2019,1,,11,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Jordan Reed,TE,BN,False,True,False,,0.0,,Jordan Reed,TE,,390.p.26708,26708,SF,yahoo_fantasy_api
2019,1,,12,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Justice Hill,RB,BN,False,True,False,,2.7,,Justice Hill,RB,,390.p.31945,31945,Bal,yahoo_fantasy_api
2019,1,,13,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Harrison Butker,K,K,True,False,False,,17.0,,Harrison Butker,K,,390.p.30346,30346,KC,yahoo_fantasy_api
2019,1,,14,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Bears,DEF,DEF,True,False,False,,9.0,,Bears,DEF,,390.p.100003,100003,Chi,yahoo_fantasy_api
2019,1,,15,api,Joe Mantegna,Big Sack Jack,2019-W01-03,3,105.82,79.54,Vikings,DEF,BN,False,True,False,,16.0,,Vikings,DEF,,390.p.100016,100016,Min,yahoo_fantasy_api
2019,1,,1,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Matt Ryan,QB,QB,True,False,False,,24.56,,Matt Ryan,QB,,390.p.8780,8780,Ind,yahoo_fantasy_api
2019,1,,2,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Amari Cooper,WR,WR,True,False,False,,16.6,,Amari Cooper,WR,,390.p.28392,28392,Buf,yahoo_fantasy_api
2019,1,,3,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Allen Robinson,WR,WR,True,False,False,,10.2,,Allen Robinson,WR,,390.p.27589,27589,Det,yahoo_fantasy_api
2019,1,,4,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Le'Veon Bell,RB,RB,True,False,False,,17.2,,Le'Veon Bell,RB,,390.p.26671,26671,TB,yahoo_fantasy_api
2019,1,,5,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Devonta Freeman,RB,RB,True,False,False,,1.1,,Devonta Freeman,RB,,390.p.27631,27631,Bal,yahoo_fantasy_api
2019,1,,6,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,David Njoku,TE,TE,True,False,False,,9.7,,David Njoku,TE,,390.p.30142,30142,LAC,yahoo_fantasy_api
2019,1,,7,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Calvin Ridley,WR,W/R/T,True,False,False,,12.4,,Calvin Ridley,WR,,390.p.30996,30996,Ten,yahoo_fantasy_api
2019,1,,8,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Kareem Hunt,RB,BN,False,True,False,,0.0,,Kareem Hunt,RB,,390.p.30199,30199,KC,yahoo_fantasy_api
2019,1,,9,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Larry Fitzgerald,WR,BN,False,True,False,,17.3,,Larry Fitzgerald,WR,,390.p.6762,6762,Ari,yahoo_fantasy_api
2019,1,,10,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Darrell Henderson Jr.,RB,BN,False,True,False,,0.0,,Darrell Henderson Jr.,RB,,390.p.31902,31902,LAR,yahoo_fantasy_api
2019,1,,11,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Geronimo Allison,WR,BN,False,True,False,,0.0,,Geronimo Allison,WR,,390.p.29719,29719,Atl,yahoo_fantasy_api
2019,1,,12,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Dak Prescott,QB,BN,False,True,False,,41.4,,Dak Prescott,QB,,390.p.29369,29369,Dal,yahoo_fantasy_api
2019,1,,13,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,T.J. Hockenson,TE,BN,False,True,False,,19.1,,T.J. Hockenson,TE,,390.p.31840,31840,Min,yahoo_fantasy_api
2019,1,,14,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Wil Lutz,K,K,True,False,False,,15.0,,Wil Lutz,K,,390.p.29754,29754,Den,yahoo_fantasy_api
2019,1,,15,api,Malle ❤️ 🐸,The Big Gronkowski,2019-W01-01,1,108.76,128.42,Chargers,DEF,DEF,True,False,False,,2.0,,Chargers,DEF,,390.p.100024,100024,LAC,yahoo_fantasy_api
2019,1,,1,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Drew Brees,QB,QB,True,False,False,,25.8,,Drew Brees,QB,,390.p.5479,5479,NO,yahoo_fantasy_api
2019,1,,2,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Tyler Lockett,WR,WR,True,False,False,,10.4,,Tyler Lockett,WR,,390.p.28457,28457,LV,yahoo_fantasy_api
2019,1,,3,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Marvin Jones Jr.,WR,WR,True,False,False,,6.0,,Marvin Jones Jr.,WR,,390.p.25876,25876,Det,yahoo_fantasy_api
2019,1,,4,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Nick Chubb,RB,RB,True,False,False,,8.5,,Nick Chubb,RB,,390.p.31005,31005,Hou,yahoo_fantasy_api
2019,1,,5,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Kerryon Johnson,RB,RB,True,False,False,,6.2,,Kerryon Johnson,RB,,390.p.31013,31013,SF,yahoo_fantasy_api
2019,1,,6,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Travis Kelce,TE,TE,True,False,False,,8.8,,Travis Kelce,TE,,390.p.26686,26686,KC,yahoo_fantasy_api
2019,1,,7,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Austin Ekeler,RB,W/R/T,True,False,False,,33.4,,Austin Ekeler,RB,,390.p.30423,30423,Was,yahoo_fantasy_api
2019,1,,8,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Will Fuller V,WR,BN,False,True,False,,6.9,,Will Fuller V,WR,,390.p.29255,29255,Mia,yahoo_fantasy_api
2019,1,,9,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Lamar Jackson,QB,BN,False,True,False,,43.56,,Lamar Jackson,QB,,390.p.31002,31002,Bal,yahoo_fantasy_api
2019,1,,10,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Donte Moncrief,WR,BN,False,True,False,,0.7,,Donte Moncrief,WR,,390.p.27618,27618,Hou,yahoo_fantasy_api
2019,1,,11,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Tony Pollard,RB,BN,False,True,False,,2.4,,Tony Pollard,RB,,390.p.31960,31960,Ten,yahoo_fantasy_api
2019,1,,12,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Keke Coutee,WR,BN,False,True,False,,0.0,,Keke Coutee,WR,,390.p.31073,31073,Mia,yahoo_fantasy_api
2019,1,,13,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Darren Waller,TE,BN,False,True,False,,7.0,,Darren Waller,TE,,390.p.28592,28592,Car,yahoo_fantasy_api
2019,1,,14,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Brett Maher,K,K,True,False,False,,5.0,,Brett Maher,K,,390.p.27369,27369,LAR,yahoo_fantasy_api
2019,1,,15,api,Patty Primetimes,Ginger FC 🏆🏆,2019-W01-04,4,117.1,98.8,Ravens,DEF,DEF,True,False,False,,13.0,,Ravens,DEF,,390.p.100033,100033,Bal,yahoo_fantasy_api
2019,1,,1,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Russell Wilson,QB,QB,True,False,False,,20.6,,Russell Wilson,QB,,390.p.25785,25785,NYG,yahoo_fantasy_api
2019,1,,2,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Mike Evans,WR,WR,True,False,False,,2.8,,Mike Evans,WR,,390.p.27535,27535,SF,yahoo_fantasy_api
2019,1,,3,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Kenny Golladay,WR,WR,True,False,False,,10.2,,Kenny Golladay,WR,,390.p.30209,30209,NYG,yahoo_fantasy_api
2019,1,,4,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Saquon Barkley,RB,RB,True,False,False,,13.9,,Saquon Barkley,RB,,390.p.30972,30972,Phi,yahoo_fantasy_api
2019,1,,5,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Josh Jacobs,RB,RB,True,False,False,,23.3,,Josh Jacobs,RB,,390.p.31856,31856,GB,yahoo_fantasy_api
2019,1,,6,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,George Kittle,TE,TE,True,False,False,,5.4,,George Kittle,TE,,390.p.30259,30259,SF,yahoo_fantasy_api
2019,1,,7,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Alshon Jeffery,WR,W/R/T,True,False,False,,17.1,,Alshon Jeffery,WR,,390.p.25755,25755,Phi,yahoo_fantasy_api
2019,1,,8,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Devin Singletary,RB,BN,False,True,False,,9.8,,Devin Singletary,RB,,390.p.31906,31906,NYG,yahoo_fantasy_api
2019,1,,9,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Tyrell Williams,WR,BN,False,True,False,,16.5,,Tyrell Williams,WR,,390.p.28691,28691,Det,yahoo_fantasy_api
2019,1,,10,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,DK Metcalf,WR,BN,False,True,False,,8.9,,DK Metcalf,WR,,390.p.31896,31896,Pit,yahoo_fantasy_api
2019,1,,11,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Mark Andrews,TE,BN,False,True,False,,16.8,,Mark Andrews,TE,,390.p.31056,31056,Bal,yahoo_fantasy_api
2019,1,,12,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Chris Thompson,RB,BN,False,True,False,,7.8,,Chris Thompson,RB,,390.p.26777,26777,SF,yahoo_fantasy_api
2019,1,,13,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Kirk Cousins,QB,BN,False,True,False,,16.32,,Kirk Cousins,QB,,390.p.25812,25812,LV,yahoo_fantasy_api
2019,1,,14,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Robbie Gould,K,K,True,False,False,,12.0,,Robbie Gould,K,,390.p.7520,7520,SF,yahoo_fantasy_api
2019,1,,15,api,Pop Lockett Drop it,Uncle Rico,2019-W01-06,6,115.3,92.76,Bills,DEF,DEF,True,False,False,,10.0,,Bills,DEF,,390.p.100002,100002,Buf,yahoo_fantasy_api
2019,1,,1,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Deshaun Watson,QB,QB,True,False,False,,37.72,,Deshaun Watson,QB,,390.p.30125,30125,Cle,yahoo_fantasy_api
2019,1,,2,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Adam Thielen,WR,WR,True,False,False,,10.3,,Adam Thielen,WR,,390.p.27277,27277,Pit,yahoo_fantasy_api
2019,1,,3,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,T.Y. Hilton,WR,WR,True,False,False,,20.7,,T.Y. Hilton,WR,,390.p.25802,25802,Dal,yahoo_fantasy_api
2019,1,,4,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Dalvin Cook,RB,RB,True,False,False,,24.0,,Dalvin Cook,RB,,390.p.30154,30154,Dal,yahoo_fantasy_api
2019,1,,5,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Derrius Guice,RB,RB,True,False,False,,3.8,,Derrius Guice,RB,,390.p.31029,31029,Was,yahoo_fantasy_api
2019,1,,6,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Greg Olsen,TE,TE,True,False,False,,3.6,,Greg Olsen,TE,,390.p.8285,8285,Sea,yahoo_fantasy_api
2019,1,,7,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,David Johnson,RB,W/R/T,True,False,False,,19.7,,David Johnson,RB,,390.p.28474,28474,NO,yahoo_fantasy_api
2019,1,,8,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,James White,RB,BN,False,True,False,,8.2,,James White,RB,,390.p.27658,27658,NE,yahoo_fantasy_api
2019,1,,9,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Rashaad Penny,RB,BN,False,True,False,,1.8,,Rashaad Penny,RB,,390.p.30997,30997,Phi,yahoo_fantasy_api
2019,1,,10,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Kyler Murray,QB,BN,False,True,False,,26.62,,Kyler Murray,QB,,390.p.31833,31833,Min,yahoo_fantasy_api
2019,1,,11,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Courtland Sutton,WR,BN,False,True,False,,12.0,,Courtland Sutton,WR,,390.p.31010,31010,Den,yahoo_fantasy_api
2019,1,,12,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Kalen Ballage,RB,BN,False,True,False,,1.2,,Kalen Ballage,RB,,390.p.31100,31100,Pit,yahoo_fantasy_api
2019,1,,13,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,A.J. Green,WR,IR,False,False,True,,0.0,,A.J. Green,WR,,390.p.24791,24791,Ari,yahoo_fantasy_api
2019,1,,14,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Mason Crosby,K,K,True,False,False,,4.0,,Mason Crosby,K,,390.p.8447,8447,NYG,yahoo_fantasy_api
2019,1,,15,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Broncos,DEF,DEF,True,False,False,,0.0,,Broncos,DEF,,390.p.100007,100007,Den,yahoo_fantasy_api
2019,1,,16,api,Post Mahomes,ThreatLevelMidnight,2019-W01-05,5,123.82,78.14,Saints,DEF,BN,False,True,False,,7.0,,Saints,DEF,,390.p.100018,100018,NO,yahoo_fantasy_api
2019,1,,1,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Philip Rivers,QB,QB,True,False,False,,30.92,,Philip Rivers,QB,,390.p.6763,6763,Ind,yahoo_fantasy_api
2019,1,,2,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,JuJu Smith-Schuster,WR,WR,True,False,False,,7.8,,JuJu Smith-Schuster,WR,,390.p.30175,30175,NYG,yahoo_fantasy_api
2019,1,,3,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Jarvis Landry,WR,WR,True,False,False,,7.7,,Jarvis Landry,WR,,390.p.27591,27591,NO,yahoo_fantasy_api
2019,1,,4,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Alvin Kamara,RB,RB,True,False,False,,16.9,,Alvin Kamara,RB,,390.p.30180,30180,NO,yahoo_fantasy_api
2019,1,,5,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Marlon Mack,RB,RB,True,False,False,,25.4,,Marlon Mack,RB,,390.p.30256,30256,Ari,yahoo_fantasy_api
2019,1,,6,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Hunter Henry,TE,TE,True,False,False,,6.0,,Hunter Henry,TE,,390.p.29269,29269,NE,yahoo_fantasy_api
2019,1,,7,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Mark Ingram II,RB,W/R/T,True,False,False,,22.7,,Mark Ingram II,RB,,390.p.24815,24815,NO,yahoo_fantasy_api
2019,1,,8,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Antonio Brown,WR,BN,False,True,False,,0.0,,Antonio Brown,WR,,390.p.24171,24171,TB,yahoo_fantasy_api
2019,1,,9,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Eric Ebron,TE,BN,False,True,False,,0.8,,Eric Ebron,TE,,390.p.27538,27538,Pit,yahoo_fantasy_api
2019,1,,10,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Jimmy Garoppolo,QB,BN,False,True,False,,13.44,,Jimmy Garoppolo,QB,,390.p.27590,27590,LAR,yahoo_fantasy_api
2019,1,,11,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Dion Lewis,RB,BN,False,True,False,,1.3,,Dion Lewis,RB,,390.p.24936,24936,NYG,yahoo_fantasy_api
2019,1,,12,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Jamison Crowder,WR,BN,False,True,False,,10.3,,Jamison Crowder,WR,,390.p.28493,28493,Was,yahoo_fantasy_api
2019,1,,13,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Ronald Jones,RB,BN,False,True,False,,9.3,,Ronald Jones,RB,,390.p.31008,31008,Dal,yahoo_fantasy_api
2019,1,,14,api,The Big Gronkowski,Malle ❤️ 🐸,2019-W01-01,1,128.42,108.76,Greg Zuerlein,K,K,True,False,False,,15.0,,Greg Zuerlein,K,,390.p.25881,25881,NYJ,yahoo_fantasy_api
