year,week,table_index,row_index,side,fantasy_team,opponent,matchup_id,player,player_position,lineup_slot,is_starter,is_bench,is_ir,projected_points,fantasy_points,stat_summary,raw_player_text,raw_position,raw_cells,matchup_number,yahoo_team_id_used,team_score,opponent_score
2020,8,1,0,left,Week 8 Recap (Won),The Big Gronkowski,2020-W08-M01,Jared Goff,QB,QB,True,False,False,21.77,14.2,,Jared Goff,QB,"["""", ""Jared Goff"", ""21.77"", ""14.20"", ""QB"", ""QB"", ""QB"", ""46.64"", ""30.93"", ""Patrick Mahomes"", """"]",1,1,133.3,113.74
2020,8,1,0,right,The Big Gronkowski,Week 8 Recap (Won),2020-W08-M01,Patrick Mahomes,QB,QB,True,False,False,30.93,46.64,,Patrick Mahomes,QB,"["""", ""Jared Goff"", ""21.77"", ""14.20"", ""QB"", ""QB"", ""QB"", ""46.64"", ""30.93"", ""Patrick Mahomes"", """"]",1,1,113.74,133.3
2020,8,1,1,left,Week 8 Recap (Won),The Big Gronkowski,2020-W08-M01,Allen Robinson,WR,WR,True,False,False,12.76,17.7,,Allen Robinson,WR,"["""", ""Allen Robinson"", ""12.76"", ""17.70"", ""WR"", ""WR"", ""WR"", ""17.20"", ""14.28"", ""Keenan Allen"", """"]",1,1,133.3,113.74
2020,8,1,1,right,The Big Gronkowski,Week 8 Recap (Won),2020-W08-M01,Keenan Allen,WR,WR,True,False,False,14.28,17.2,,Keenan Allen,WR,"["""", ""Allen Robinson"", ""12.76"", ""17.70"", ""WR"", ""WR"", ""WR"", ""17.20"", ""14.28"", ""Keenan Allen"", """"]",1,1,113.74,133.3
2020,8,1,2,left,Week 8 Recap (Won),The Big Gronkowski,2020-W08-M01,Cooper Kupp,WR,WR,True,False,False,12.14,16.5,,Cooper Kupp,WR,"["""", ""Cooper Kupp"", ""12.14"", ""16.50"", ""WR"", ""WR"", ""WR"", ""6.80"", ""10.05"", ""Hollywood Brown"", """"]",1,1,133.3,113.74
2020,8,1,2,right,The Big Gronkowski,Week 8 Recap (Won),2020-W08-M01,Hollywood Brown,WR,WR,True,False,False,10.05,6.8,,Hollywood Brown,WR,"["""", ""Cooper Kupp"", ""12.14"", ""16.50"", ""WR"", ""WR"", ""WR"", ""6.80"", ""10.05"", ""Hollywood Brown"", """"]",1,1,113.74,133.3
2020,8,1,3,left,Week 8 Recap (Won),The Big Gronkowski,2020-W08-M01,James Conner,RB,RB,True,False,False,14.05,13.5,,James Conner,RB,"["""", ""James Conner"", ""14.05"", ""13.50"", ""RB"", ""RB"", ""RB"", ""7.80"", ""15.37"", ""Ezekiel Elliott"", """"]",1,1,133.3,113.74
2020,8,1,3,right,The Big Gronkowski,Week 8 Recap (Won),2020-W08-M01,Ezekiel Elliott,RB,RB,True,False,False,15.37,7.8,,Ezekiel Elliott,RB,"["""", ""James Conner"", ""14.05"", ""13.50"", ""RB"", ""RB"", ""RB"", ""7.80"", ""15.37"", ""Ezekiel Elliott"", """"]",1,1,113.74,133.3
2020,8,1,4,left,Week 8 Recap (Won),The Big Gronkowski,2020-W08-M01,Ronald Jones,RB,RB,True,False,False,11.68,4.6,,Ronald Jones,RB,"["""", ""Ronald Jones"", ""11.68"", ""4.60"", ""RB"", ""RB"", ""RB"", ""7.70"", ""10.77"", ""Melvin Gordon III "", """"]",1,1,133.3,113.74
2020,8,1,4,right,The Big Gronkowski,Week 8 Recap (Won),2020-W08-M01,Melvin Gordon III,RB,RB,True,False,False,10.77,7.7,,Melvin Gordon III ,RB,"["""", ""Ronald Jones"", ""11.68"", ""4.60"", ""RB"", ""RB"", ""RB"", ""7.70"", ""10.77"", ""Melvin Gordon III "", """"]",1,1,113.74,133.3
