year,week,team_1,team_1_record,score_1,projected_1,team_2,team_2_record,score_2,projected_2,winner,loser,margin,league_id
2017,1,Little Red Fournette,8-5-0 | 3rd,103.54,101.33,Pop Lockett Drop it,9-4-0 | 4th,58.74,105.84,Little Red Fournette,Pop Lockett Drop it,44.8,1121308
2017,1,The Big Gronkowski,5-8-0 | 7th,108.02,107.77,Malle ❤️ 🐸,3-10-0 | 11th,78.62,95.0,The Big Gronkowski,Malle ❤️ 🐸,29.4,1121308
2017,1,Voldemort,9-4-0 | 2nd,98.88,109.85,Big Sack Jack,7-6-0 | 6th,61.7,101.71,Voldemort,Big Sack Jack,37.18,1121308
2017,1,Ur The Best Bellows,5-8-0 | 12th,48.22,80.95,Hello Harvard,5-8-0 | 10th,132.38,92.53,Hello Harvard,Ur The Best Bellows,84.16,1121308
2017,1,Dillon Panthers,4-9-0 | 8th,65.24,105.19,Ginger FC,10-3-0 | 1st,71.94,94.31,Ginger FC,Dillon Panthers,6.7,1121308
2017,1,PickUpYourBratsMalle,6-7-0 | 9th,82.12,100.91,malle_dips_pouches,7-6-0 | 5th,68.68,100.61,PickUpYourBratsMalle,malle_dips_pouches,13.44,1121308
