year,week,team_1,team_1_record,score_1,projected_1,team_2,team_2_record,score_2,projected_2,winner,loser,margin,league_id
2017,5,Little Red Fournette,8-5-0 | 3rd,115.64,96.86,Hello Harvard,5-8-0 | 10th,60.76,81.55,Little Red Fournette,Hello Harvard,54.88,1121308
2017,5,The Big Gronkowski,5-8-0 | 7th,80.48,105.98,Pop Lockett Drop it,9-4-0 | 4th,89.9,90.52,Pop Lockett Drop it,The Big Gronkowski,9.42,1121308
2017,5,Malle ❤️ 🐸,3-10-0 | 11th,100.16,85.1,Dillon Panthers,4-9-0 | 8th,72.54,92.71,Malle ❤️ 🐸,Dillon Panthers,27.62,1121308
2017,5,Voldemort,9-4-0 | 2nd,89.12,107.39,Ur The Best Bellows,5-8-0 | 12th,79.76,100.71,Voldemort,Ur The Best Bellows,9.36,1121308
2017,5,PickUpYourBratsMalle,6-7-0 | 9th,89.64,102.23,Big Sack Jack,7-6-0 | 6th,92.12,91.44,Big Sack Jack,PickUpYourBratsMalle,2.48,1121308
2017,5,Ginger FC,10-3-0 | 1st,84.12,105.89,malle_dips_pouches,7-6-0 | 5th,59.94,87.15,Ginger FC,malle_dips_pouches,24.18,1121308
