year,week,team_1,team_1_record,score_1,projected_1,team_2,team_2_record,score_2,projected_2,winner,loser,margin,league_id
2017,11,Little Red Fournette,8-5-0 | 3rd,117.9,98.95,Dillon Panthers,4-9-0 | 8th,59.16,79.73,Little Red Fournette,Dillon Panthers,58.74,1121308
2017,11,The Big Gronkowski,5-8-0 | 7th,126.06,91.82,malle_dips_pouches,7-6-0 | 5th,116.38,108.93,The Big Gronkowski,malle_dips_pouches,9.68,1121308
2017,11,Malle ❤️ 🐸,3-10-0 | 11th,94.52,82.37,Big Sack Jack,7-6-0 | 6th,122.68,98.18,Big Sack Jack,Malle ❤️ 🐸,28.16,1121308
2017,11,Voldemort,9-4-0 | 2nd,97.3,105.18,Hello Harvard,5-8-0 | 10th,101.56,94.88,Hello Harvard,Voldemort,4.26,1121308
2017,11,Ur The Best Bellows,5-8-0 | 12th,43.9,57.24,Ginger FC,10-3-0 | 1st,96.94,86.52,Ginger FC,Ur The Best Bellows,53.04,1121308
2017,11,Pop Lockett Drop it,9-4-0 | 4th,91.6,91.06,PickUpYourBratsMalle,6-7-0 | 9th,112.6,85.49,PickUpYourBratsMalle,Pop Lockett Drop it,21.0,1121308
